token,tag
The,O
portfolio,O
unit,O
of,O
the,O
French,O
bank,O
group,O
Credit,O
Lyonnais,O
told,O
stock,O
market,O
regulators,O
that,O
it,O
bought,O
43,O
",",O
000,O
shares,O
of,O
Cie,O
.,O
de,O
Navigation,O
Mixte,O
",",O
apparently,O
to,O
help,O
fend,O
off,O
an,O
unwelcome,O
takeover,O
bid,O
for,O
the,O
company,O
.,O
Earlier,B-DATE
yesterday,I-DATE
",",O
the,O
Societe,O
de,O
Bourses,O
Francaises,O
was,O
told,O
that,O
a,O
unit,O
of,O
Framatome,O
S,O
.,O
A,O
.,O
also,O
bought,O
Navigation,O
Mixte,O
shares,O
",",O
this,O
purchase,O
covering,O
more,O
than,O
160,O
",",O
000,O
shares,O
.,O
Both,O
companies,O
are,O
allies,O
of,O
Navigation,O
Mixte,O
in,O
its,O
fight,O
against,O
a,O
hostile,O
takeover,O
bid,O
launched,O
last,B-DATE
week,I-DATE
by,O
Cie,O
.,O
Financiere,O
de,O
Paribas,O
at,O
1,O
",",O
850,O
French,O
francs,O
($,O
297,O
),O
a,O
share,O
.,O
Navigation,O
Mixte,O
',O
s,O
chairman,O
had,O
suggested,O
that,O
friendly,O
institutions,O
were,O
likely,O
to,O
buy,O
its,O
stock,O
as,O
soon,O
as,O
trading,O
opened,O
Monday,B-DATE
.,O
The,O
Credit,O
Lyonnais,O
purchase,O
",",O
for,O
33,O
",",O
000,O
regular,O
common,O
shares,O
and,O
10,O
",",O
000,O
newly,O
created,O
shares,O
",",O
is,O
valued,O
at,O
about,O
slightly,O
more,O
than,O
80,O
million,O
French,O
francs,O
.,O
