NICOSIA,O,
",",O,
August,B-DATE,
8,I-DATE,
(,O,
Xinhua,O,
),O,
--,O,
The,O,
Cypriot,O,
government,O,
Saturday,B-DATE,
strongly,O,
condemned,O,
two,O,
terrorist,O,
bomb,O,
attacks,O,
in,O,
Kenya,O,
and,O,
Tanzania,O,
Friday,B-DATE,
",",O,
calling,O,
them,O,
an,O,
"""",O,
atrocious,O,
crime,O,
".""",O,
In,O,
a,O,
condolence,O,
telegram,O,
to,O,
U,O,
.,O,
S,O,
.,O,
President,O,
Bill,O,
Clinton,O,
",",O,
President,O,
Glafcos,O,
Clerides,O,
condemned,O,
the,O,
terrorist,O,
acts,O,
and,O,
extended,O,
his,O,
sympathy,O,
to,O,
the,O,
victims,O,
',O,
families,O,
.,O,
Similar,O,
telegrams,O,
were,O,
sent,O,
by,O,
the,O,
Cyprus,O,
government,O,
to,O,
the,O,
presidents,O,
of,O,
Kenya,O,
and,O,
Tanzania,O,
.,O,
More,O,
than,O,
100,O,
people,O,
have,O,
died,O,
",",O,
eight,O,
of,O,
them,O,
Americans,O,
and,O,
over,O,
1,O,
",",O,
000,O,
injured,O,
since,O,
a,O,
bomb,O,
ripped,O,
through,O,
an,O,
office,O,
building,O,
next,O,
to,O,
the,O,
U,O,
.,O,
S,O,
.,O,
embassy,O,
in,O,
Nairobi,O,
",",O,
Kenya,O,
Friday,B-DATE,
morning,I-TIME,
.,O,
Six,O,
people,O,
were,O,
also,O,
killed,O,
and,O,
at,O,
least,O,
58,O,
injured,O,
in,O,
a,O,
car,O,
bomb,O,
attack,O,
on,O,
Friday,B-DATE,
outside,O,
the,O,
U,O,
.,O,
S,O,
.,O,
embassy,O,
in,O,
the,O,
Tanzanian,O,
capital,O,
Dar,O,
-,O,
es,O,
-,O,
Salaam,O,
.,O,
The,O,
two,O,
bombings,O,
happened,O,
only,O,
minutes,O,
apart,O,
",",O,
apparently,O,
with,O,
the,O,
U,O,
.,O,
S,O,
.,O,
embassies,O,
as,O,
their,O,
targets,O,
.,O,
No,O,
one,O,
has,O,
claimed,O,
responsibility,O,
for,O,
the,O,
attacks,O,
.,O,
