token,tag
The,O
White,O
House,O
said,O
President,O
Bush,O
has,O
approved,O
duty,O
-,O
free,O
treatment,O
for,O
imports,O
of,O
certain,O
types,O
of,O
watches,O
that,O
aren,O
',O
t,O
produced,O
in,O
"""",O
significant,O
quantities,O
"""",O
in,O
the,O
U,O
.,O
S,O
".,",O
the,O
Virgin,O
Islands,O
and,O
other,O
U,O
.,O
S,O
.,O
possessions,O
.,O
The,O
action,O
came,O
in,O
response,O
to,O
a,O
petition,O
filed,O
by,O
Timex,O
Inc,O
.,O
for,O
changes,O
in,O
the,O
U,O
.,O
S,O
.,O
Generalized,O
System,O
of,O
Preferences,O
for,O
imports,O
from,O
developing,O
nations,O
.,O
Previously,O
",",O
watch,O
imports,O
were,O
denied,O
such,O
duty,O
-,O
free,O
treatment,O
.,O
Timex,O
had,O
requested,O
duty,O
-,O
free,O
treatment,O
for,O
many,O
types,O
of,O
watches,O
",",O
covered,O
by,O
58,O
different,O
U,O
.,O
S,O
.,O
tariff,O
classifications,O
.,O
The,O
White,O
House,O
said,O
Mr,O
.,O
Bush,O
decided,O
to,O
grant,O
duty,O
-,O
free,O
status,O
for,O
18,O
categories,O
",",O
but,O
turned,O
down,O
such,O
treatment,O
for,O
other,O
types,O
of,O
watches,O
"""",O
because,O
of,O
the,O
potential,O
for,O
material,O
injury,O
to,O
watch,O
producers,O
located,O
in,O
the,O
U,O
.,O
S,O
.,O
and,O
the,O
Virgin,O
Islands,O
".""",O
Timex,O
is,O
a,O
major,O
U,O
.,O
S,O
.,O
producer,O
and,O
seller,O
of,O
watches,O
",",O
including,O
low,O
-,O
priced,O
battery,O
-,O
operated,O
watches,O
assembled,O
in,O
the,O
Philippines,O
and,O
other,O
developing,O
nations,O
covered,O
by,O
the,O
U,O
.,O
S,O
.,O
tariff,O
preferences,O
.,O
U,O
.,O
S,O
.,O
trade,O
officials,O
said,O
the,O
Philippines,O
and,O
Thailand,O
would,O
be,O
the,O
main,O
beneficiaries,O
of,O
the,O
president,O
',O
s,O
action,O
.,O
Imports,O
of,O
the,O
types,O
of,O
watches,O
that,O
now,B-DATE
will,O
be,O
eligible,O
for,O
duty,O
-,O
free,O
treatment,O
totaled,O
about,O
$,O
37,O
.,O
3,O
million,O
in,O
1988,B-DATE
",",O
a,O
relatively,O
small,O
share,O
of,O
the,O
$,O
1,O
.,O
5,O
billion,O
in,O
U,O
.,O
S,O
.,O
watch,O
imports,O
that,B-DATE
year,I-DATE
",",O
according,O
to,O
an,O
aide,O
to,O
U,O
.,O
S,O
.,O
Trade,O
Representative,O
Carla,O
Hills,O
.,O
