token,tag
WASHINGTON,O
_,O
A,O
six,O
-,O
year,O
-,O
old,O
boy,O
who,O
arrived,O
on,O
US,O
shores,O
as,O
a,O
motherless,O
refugee,O
and,O
became,O
a,O
political,O
symbol,O
for,O
anti,O
-,O
Castro,O
exiles,O
must,O
be,O
returned,O
to,O
his,O
father,O
in,O
Cuba,O
",",O
immigration,O
authorities,O
ruled,O
Wednesday,B-DATE
.,O
Faced,O
with,O
the,O
choice,O
of,O
keeping,O
Elian,O
Gonzalez,O
with,O
relatives,O
in,O
Miami,O
",",O
where,O
the,O
boy,O
has,O
been,O
wooed,O
with,O
American,O
toys,O
and,O
theme,O
-,O
park,O
visits,O
",",O
or,O
returning,O
him,O
to,O
his,O
apparently,O
distraught,O
father,O
in,O
Havana,O
",",O
the,O
Immigration,O
and,O
Naturalization,O
Service,O
decided,O
the,O
boy,O
should,O
go,O
home,O
by,O
Jan,B-DATE
.,I-DATE
14,I-DATE
",",O
INS,O
commissioner,O
Doris,O
Meissner,O
told,O
reporters,O
.,O
``,O
This,O
little,O
boy,O
",",O
who,O
has,O
been,O
through,O
so,O
much,O
",",O
belongs,O
with,O
his,O
father,O
",''",O
Meissner,O
told,O
a,O
news,O
conference,O
.,O
``,O
The,O
core,O
issue,O
here,O
is,O
the,O
bond,O
between,O
the,O
parent,O
and,O
the,O
child,O
.'',O
The,O
decision,O
was,O
met,O
with,O
outrage,O
by,O
Cuban,O
-,O
Americans,O
",",O
who,O
said,O
the,O
youngster,O
will,O
suffer,O
under,O
the,O
repressive,O
communist,O
regime,O
of,O
Fidel,O
Castro,O
.,O
Lawyers,O
for,O
the,O
boy,O
',O
s,O
family,O
in,O
Miami,O
sent,O
letters,O
of,O
protest,O
to,O
Attorney,O
General,O
Janet,O
Reno,O
and,O
President,O
Clinton,O
and,O
said,O
they,O
were,O
prepared,O
to,O
file,O
a,O
court,O
appeal,O
if,O
Reno,O
and,O
Clinton,O
spurn,O
the,O
Gonzalez,O
family,O
.,O
Anti,O
-,O
Castro,O
demonstrators,O
thronged,O
the,O
street,O
near,O
the,O
local,O
INS,O
office,O
in,O
Miami,O
Wednesday,B-DATE
",",O
demanding,O
that,O
Elian,O
be,O
allowed,O
to,O
stay,O
.,O
``,O
Today,B-DATE
is,O
a,O
sad,O
day,O
for,O
the,O
US,O
Constitution,O
.,O
.,O
.,O
and,O
for,O
the,O
hopes,O
and,O
dreams,O
of,O
Elian,O
',O
s,O
mother,O
Elizabeth,O
",''",O
who,O
died,O
with,O
nine,O
other,O
adults,O
when,O
their,O
boat,O
sank,O
as,O
they,O
attempted,O
to,O
reach,O
Florida,O
",",O
said,O
Roger,O
Bernstein,O
",",O
representing,O
the,O
Miami,O
Gonzalez,O
family,O
.,O
``,O
Nobody,O
wants,O
the,O
boy,O
to,O
be,O
separated,O
from,O
his,O
father,O
",''",O
said,O
Ninoska,O
Perez,O
of,O
the,O
Miami,O
-,O
based,O
Cuban,O
-,O
American,O
National,O
Foundation,O
.,O
``,O
But,O
that,O
little,O
boy,O
",",O
by,O
surviving,O
two,B-DURATION
days,I-DURATION
on,O
an,O
inner,O
tube,O
",",O
has,O
earned,O
the,O
right,O
to,O
stay,O
here,O
in,O
freedom,O
.'',O
In,O
Havana,O
",",O
the,O
government,O
gave,O
a,O
guarded,O
first,O
response,O
to,O
the,O
INS,O
ruling,O
",",O
warning,O
against,O
``,O
excessive,O
optimism,O
'',O
and,O
predicting,O
``,O
the,O
Cuban,O
-,O
American,O
mafia,O
and,O
the,O
extreme,O
right,O
in,O
the,O
U,O
.,O
S,O
.,O
Congress,O
'',O
would,O
still,O
put,O
up,O
a,O
fight,O
to,O
keep,O
the,O
boy,O
.,O
Meissner,O
said,O
the,O
INS,O
decision,O
was,O
made,O
after,O
two,O
lengthy,O
interviews,O
with,O
the,O
boy,O
',O
s,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
",",O
a,O
hotel,O
worker,O
in,O
Cardenas,O
",",O
Cuba,O
",",O
who,O
Meissner,O
said,O
is,O
anxious,O
to,O
have,O
Elian,O
returned,O
to,O
him,O
.,O
Since,O
the,O
boy,O
is,O
so,O
young,O
",",O
Meissner,O
said,O
",",O
the,O
natural,O
father,O
has,O
the,O
right,O
to,O
speak,O
for,O
Elian,O
.,O
There,O
is,O
``,O
no,O
information,O
'',O
that,O
Gonzalez,O
",",O
who,O
was,O
divorced,O
from,O
Elian,O
',O
s,O
mother,O
",",O
is,O
an,O
unfit,O
father,O
",",O
nor,O
that,O
he,O
has,O
been,O
coerced,O
by,O
the,O
Castro,O
regime,O
into,O
pleading,O
for,O
his,O
son,O
',O
s,O
return,O
",",O
Meissner,O
said,O
.,O
Spencer,O
Eig,O
",",O
an,O
attorney,O
for,O
the,O
Gonzalez,O
family,O
in,O
Miami,O
",",O
said,O
Meissner,O
',O
s,O
assumptions,O
were,O
``,O
unconstitutional,O
and,O
untrue,O
.'',O
``,O
Elian,O
cannot,O
apply,O
for,O
asylum,O
from,O
persecution,O
by,O
the,O
Fidel,O
Castro,O
government,O
",''",O
Eig,O
complained,O
.,O
``,O
If,O
only,O
his,O
father,O
",",O
who,O
is,O
under,O
the,O
control,O
of,O
the,O
Fidel,O
Castro,O
regime,O
",",O
can,O
do,O
it,O
for,O
him,O
.,O
.,O
.,O
that,O
is,O
deeply,O
unfair,O
and,O
untrue,O
.'',O
Meissner,O
gave,O
no,O
reason,O
for,O
the,O
Jan,B-DATE
.,I-DATE
14,I-DATE
deadline,O
",",O
and,O
it,O
is,O
still,O
unclear,O
how,O
Elian,O
would,O
be,O
transported,O
back,O
to,O
Cuba,O
if,O
the,O
Gonzalez,O
family,O
',O
s,O
appeals,O
are,O
