token,tag
MALAYSIA,O
',O
s,O
aggressive,O
move,O
into,O
the,O
information,O
age,O
could,O
not,O
come,O
in,O
a,O
more,O
opportune,O
time,O
.,O
With,O
the,O
convergence,O
of,O
communications,O
and,O
information,O
technologies,O
(,O
IT,O
),O
coupled,O
with,O
the,O
coming,O
of,O
age,O
for,O
the,O
Internet,O
and,O
its,O
related,O
technologies,O
",",O
the,O
stage,O
is,O
set,O
for,O
Malaysians,O
to,O
seize,O
the,O
chance,O
to,O
transform,O
into,O
a,O
knowledge,O
society,O
and,O
become,O
worthy,O
opponents,O
/,O
players,O
in,O
the,O
global,O
market,O
space,O
.,O
The,O
Internet,O
",",O
the,O
global,O
network,O
of,O
computers,O
",",O
is,O
now,O
far,O
reaching,O
into,O
the,O
country,O
-,O
extending,O
its,O
embrace,O
to,O
include,O
every,O
nook,O
and,O
cranny,O
of,O
the,O
nation,O
-,O
opening,O
doors,O
to,O
not,O
only,O
a,O
diverse,O
range,O
of,O
information,O
sources,O
but,O
also,O
an,O
exhaustive,O
list,O
of,O
possibilities,O
to,O
create,O
new,O
applications,O
which,O
add,O
value,O
to,O
people,O
',O
s,O
lives,O
.,O
In,O
the,O
business,O
world,O
",",O
the,O
Internet,O
-,O
through,O
intranet,O
and,O
extranet,O
solutions,O
-,O
has,O
become,O
an,O
invaluable,O
tool,O
for,O
companies,O
to,O
harness,O
so,O
as,O
to,O
gain,O
a,O
competitive,O
edge,O
.,O
The,O
solutions,O
are,O
also,O
vital,O
components,O
in,O
developing,O
the,O
borderless,O
marketing,O
flagship,O
application,O
which,O
is,O
a,O
vital,O
element,O
for,O
spearheading,O
the,O
development,O
of,O
the,O
Multimedia,O
Super,O
Corridor,O
(,O
MSC,O
),O
project,O
.,O
The,O
application,O
will,O
create,O
the,O
necessary,O
framework,O
and,O
infrastructure,O
to,O
support,O
electronic,O
commerce,O
(,O
e,O
-,O
commerce,O
),O
initiatives,O
in,O
the,O
country,O
.,O
However,O
",",O
it,O
is,O
important,O
to,O
note,O
that,O
installing,O
or,O
implementing,O
Internet,O
technologies,O
for,O
technology,O
',O
s,O
sake,O
would,O
not,O
ensure,O
instant,O
success,O
.,O
For,O
e,O
-,O
commerce,O
to,O
flourish,O
with,O
full,O
-,O
blown,O
end,O
-,O
to,O
-,O
end,O
business,O
transactions,O
",",O
strategic,O
planning,O
which,O
incorporates,O
both,O
business,O
and,O
technology,O
plans,O
that,O
are,O
complementary,O
is,O
necessary,O
for,O
an,O
organisation,O
to,O
see,O
feasible,O
returns,O
on,O
investment,O
.,O
Intranets,O
",",O
through,O
the,O
use,O
of,O
Internet,O
technology,O
",",O
are,O
positioned,O
as,O
a,O
platform,O
for,O
companies,O
to,O
optimise,O
",",O
expand,O
and,O
transform,O
new,O
channels,O
of,O
business,O
.,O
When,O
strategically,O
implemented,O
",",O
an,O
intranet,O
solution,O
will,O
provide,O
the,O
ability,O
to,O
mediate,O
mission,O
-,O
critical,O
",",O
decision,O
support,O
functions,O
in,O
organisations,O
.,O
It,O
will,O
also,O
help,O
further,O
improve,O
communications,O
and,O
collaboration,O
at,O
all,O
levels,O
in,O
an,O
organisation,O
.,O
With,O
intranets,O
in,O
place,O
",",O
it,O
is,O
only,O
logical,O
for,O
organisations,O
to,O
respectively,O
link,O
the,O
network,O
to,O
other,O
companies,O
',O
for,O
extended,O
business,O
purposes,O
through,O
extranets,O
.,O
While,O
this,O
will,O
enable,O
the,O
sharing,O
of,O
information,O
among,O
enterprises,O
",",O
security,O
issues,O
such,O
as,O
firewalls,O
and,O
encryption,O
as,O
well,O
as,O
access,O
and,O
control,O
procedures,O
",",O
and,O
the,O
trust,O
levels,O
that,O
enterprises,O
have,O
with,O
each,O
other,O
will,O
emerge,O
and,O
there,O
will,O
be,O
a,O
need,O
to,O
address,O
them,O
.,O
Other,O
than,O
usage,O
in,O
business,O
",",O
Internet,O
technology,O
is,O
also,O
beginning,O
to,O
infiltrate,O
the,O
lifestyle,O
domain,O
.,O
``,O
Smart,O
homes,O
'',O
have,O
emerged,O
bringing,O
a,O
wealth,O
of,O
information,O
and,O
entertainment,O
to,O
families,O
over,O
telecommunications,O
lines,O
.,O
The,O
art,O
of,O
socialising,O
is,O
also,O
experiencing,O
a,O
change,O
where,O
Net,O
/,O
virtual,O
relationships,O
are,O
fast,O
overtaking,O
or,O
becoming,O
parallel,O
with,O
the,O
normal,O
human,O
relationships,O
.,O
Whether,O
this,O
would,O
prove,O
positive,O
or,O
otherwise,O
towards,O
society,O
in,O
the,B-DATE
future,I-DATE
is,O
yet,O
to,O
be,O
seen,O
.,O
All,O
in,O
all,O
",",O
the,O
Internet,O
has,O
a,O
lot,O
to,O
offer,O
.,O
However,O
",",O
its,O
value,O
and,O
benefits,O
are,O
only,O
as,O
good,O
as,O
how,O
we,O
use,O
it,O
.,O
