token,tag
MGM,O
Grand,O
Inc,O
.,O
has,O
agreed,O
to,O
pay,O
$,O
93,O
million,O
and,O
nearly,O
1,O
.,O
8,O
million,O
common,O
shares,O
to,O
buy,O
117,O
acres,O
of,O
land,O
along,O
the,O
Las,O
Vegas,O
",",O
Nev,O
".,",O
Strip,O
as,O
a,O
site,O
for,O
its,O
planned,O
movie,O
-,O
studio,O
and,O
theme,O
-,O
park,O
resort,O
.,O
Of,O
the,O
total,O
purchase,O
price,O
",",O
$,O
50,O
million,O
cash,O
and,O
$,O
30,O
million,O
in,O
stock,O
(,O
nearly,O
1,O
.,O
8,O
million,O
shares,O
),O
would,O
be,O
paid,O
to,O
buy,O
the,O
existing,O
700,O
-,O
room,O
Marina,O
Hotel,O
amp,O
Casino,O
from,O
Southwest,O
Securities,O
",",O
a,O
Nevada,O
limited,O
partnership,O
.,O
The,O
remaining,O
properties,O
to,O
be,O
acquired,O
are,O
the,O
Tropicana,O
Country,O
Club,O
amp,O
Golf,O
Course,O
",",O
a,O
facility,O
jointly,O
owned,O
by,O
Ramada,O
Inc,O
".,",O
of,O
Phoenix,O
",",O
Ariz,O
".,",O
and,O
the,O
Jaffe,O
family,O
",",O
and,O
a,O
small,O
parcel,O
owned,O
by,O
MGM,O
Grand,O
director,O
James,O
D,O
.,O
Aljian,O
.,O
The,O
purchase,O
price,O
was,O
disclosed,O
in,O
a,O
preliminary,O
prospectus,O
issued,O
in,O
connection,O
with,O
MGM,O
Grand,O
',O
s,O
planned,O
offering,O
of,O
six,O
million,O
common,O
shares,O
.,O
The,O
luxury,O
airline,O
and,O
casino,O
company,O
",",O
98,O
.,O
6,O
%-,O
owned,O
by,O
investor,O
Kirk,O
Kerkorian,O
and,O
his,O
Tracinda,O
Corp,O
".,",O
earlier,O
this,B-DATE
month,I-DATE
announced,O
its,O
agreements,O
to,O
acquire,O
the,O
properties,O
",",O
but,O
didn,O
',O
t,O
disclose,O
the,O
purchase,O
price,O
.,O
The,O
proposed,O
stock,O
offering,O
and,O
issuance,O
of,O
nearly,O
1,O
.,O
8,O
million,O
common,O
shares,O
in,O
connection,O
with,O
the,O
land,O
purchase,O
will,O
bring,O
MGM,O
Grand,O
',O
s,O
total,O
shares,O
outstanding,O
to,O
28,O
.,O
7,O
million,O
",",O
of,O
which,O
72,O
%,O
will,O
be,O
owned,O
by,O
Mr,O
.,O
Kerkorian,O
and,O
Tracinda,O
",",O
according,O
to,O
the,O
prospectus,O
.,O
In,O
over,O
-,O
the,O
-,O
counter,O
trading,O
",",O
MGM,O
Grand,O
was,O
bid,O
at,O
$,O
17,O
.,O
50,O
a,O
share,O
.,O
Proceeds,O
from,O
the,O
offering,O
are,O
expected,O
to,O
be,O
used,O
for,O
remodeling,O
the,O
company,O
',O
s,O
Desert,O
Inn,O
resort,O
in,O
Las,O
Vegas,O
",",O
refurbishing,O
certain,O
aircraft,O
of,O
the,O
MGM,O
Grand,O
Air,O
unit,O
",",O
and,O
to,O
acquire,O
the,O
property,O
for,O
the,O
new,O
resort,O
.,O
The,O
company,O
said,O
it,O
estimates,O
the,O
Desert,O
Inn,O
remodeling,O
will,O
cost,O
about,O
$,O
32,O
million,O
",",O
and,O
the,O
refurbishment,O
of,O
the,O
three,O
DC,O
-,O
8,O
-,O
62,O
aircraft,O
",",O
made,O
by,O
McDonnell,O
Douglas,O
Corp,O
".,",O
will,O
cost,O
around,O
$,O
24,O
.,O
5,O
million,O
.,O
MGM,O
Grand,O
said,O
the,O
latest,O
stock,O
offering,O
won,O
',O
t,O
cover,O
the,O
$,O
600,O
million,O
or,O
more,O
cost,O
of,O
building,O
the,O
proposed,O
resort,O
and,O
theme,O
park,O
",",O
and,O
added,O
it,O
will,O
need,O
to,O
seek,O
additional,O
financing,O
",",O
either,O
through,O
bank,O
borrowings,O
or,O
debt,O
and,O
equity,O
offerings,O
",",O
at,O
a,B-DATE
later,I-DATE
date,I-DATE
.,O
Construction,O
is,O
set,O
to,O
begin,O
in,O
early,B-DATE
1991,I-DATE
.,O
The,O
resort,O
will,O
include,O
the,O
MGM,O
Grand,O
Hotel,O
",",O
a,O
multi,O
-,O
spired,O
",",O
castle,O
-,O
like,O
facility,O
that,O
will,O
include,O
5,O
",",O
000,O
rooms,O
and,O
85,O
",",O
000,O
square,O
feet,O
of,O
casino,O
space,O
.,O
The,O
facility,O
will,O
be,O
marketed,O
toward,O
families,O
",",O
and,O
room,O
rates,O
will,O
be,O
between,O
$,O
35,O
and,O
$,O
55,O
a,O
night,O
",",O
MGM,O
Grand,O
said,O
.,O
The,O
prospectus,O
didn,O
',O
t,O
include,O
many,O
details,O
about,O
the,O
studio,O
and,O
theme,O
park,O
",",O
although,O
conceptual,O
drawings,O
",",O
released,O
this,B-DATE
month,I-DATE
",",O
show,O
that,O
it,O
may,O
feature,O
several,O
"""",O
themed,O
"""",O
areas,O
similar,O
to,O
those,O
found,O
at,O
parks,O
built,O
by,O
Walt,O
Disney,O
Co,O
.,O
