token,tag
(,O
Undated,O
),O
Elian,O
Gonzalez,O
will,O
remain,O
in,O
the,O
United,O
States,O
for,O
at,O
least,O
two,B-DURATION
more,I-DURATION
weeks,I-DURATION
even,O
after,O
a,O
federal,O
appeals,O
court,O
Thursday,B-DATE
refused,O
to,O
order,O
a,O
political,O
asylum,O
hearing,O
for,O
the,O
fought,O
-,O
over,O
Cuban,O
child,O
.,O
Elian,O
could,O
be,O
forced,O
to,O
stay,O
longer,O
if,O
the,O
Miami,O
relatives,O
who,O
are,O
seeking,O
asylum,O
for,O
the,O
child,O
over,O
his,O
Cuban,O
father,O
',O
s,O
objections,O
pursue,O
further,O
appeals,O
.,O
Attorney,O
Kendall,O
Coffey,O
said,O
his,O
clients,O
were,O
giving,O
an,O
appeal,O
to,O
the,O
Supreme,O
Court,O
``,O
serious,O
consideration,O
.'',O
The,O
Miami,O
relatives,O
could,O
also,O
request,O
a,O
rehearing,O
before,O
the,O
same,O
three,O
-,O
judge,O
panel,O
that,O
issued,O
Thursday,B-DATE
',O
s,O
ruling,O
",",O
or,O
before,O
the,O
entire,O
11th,O
U,O
.,O
S,O
.,O
Circuit,O
Court,O
of,O
Appeal,O
.,O
But,O
Thursday,B-DATE
',O
s,O
decision,O
made,O
it,O
clear,O
the,O
family,O
has,O
only,O
14,B-DURATION
days,I-DURATION
to,O
decide,O
whether,O
to,O
request,O
a,O
rehearing,O
at,O
that,O
level,O
.,O
&,O
UR,O
;,O
&,O
LR,O
;,O
``,O
Expect,O
no,O
extensions,O
",''",O
the,O
court,O
instructed,O
.,O
The,O
ruling,O
follows,O
six,B-DURATION
months,I-DURATION
of,O
international,O
family,O
infighting,O
",",O
political,O
recriminations,O
and,O
wide,O
-,O
spread,O
protests,O
in,O
both,O
Miami,O
and,O
Cuba,O
over,O
the,O
fate,O
of,O
the,O
6,O
-,O
year,O
-,O
old,O
boy,O
.,O
His,O
mother,O
died,O
trying,O
to,O
smuggle,O
Elian,O
out,O
of,O
Cuba,O
",",O
and,O
it,O
has,O
been,O
difficult,O
for,O
family,O
members,O
",",O
Miami,O
community,O
leaders,O
and,O
many,O
politicians,O
to,O
separate,O
attitudes,O
about,O
Cuban,O
leader,O
Fidel,O
Castro,O
from,O
the,O
legal,O
issues,O
involved,O
.,O
The,O
appellate,O
ruling,O
made,O
it,O
clear,O
the,O
court,O
takes,O
no,O
joy,O
in,O
lifting,O
an,O
obstacle,O
to,O
Elian,O
',O
s,O
return,O
to,O
Cuba,O
.,O
``,O
We,O
acknowledge,O
",",O
as,O
a,O
widely,O
accepted,O
truth,O
",",O
that,O
Cuba,O
does,O
violate,O
human,O
rights,O
and,O
fundamental,O
freedoms,O
and,O
does,O
not,O
guarantee,O
the,O
rule,O
of,O
law,O
to,O
people,O
living,O
in,O
Cuba,O
",''",O
wrote,O
Judge,O
J,O
.,O
L,O
.,O
Edmonson,O
",",O
on,O
behalf,O
of,O
the,O
panel,O
.,O
But,O
the,O
Immigration,O
and,O
Naturalization,O
Service,O
',O
s,O
decision,O
to,O
deny,O
Elian,O
an,O
asylum,O
hearing,O
was,O
``,O
within,O
the,O
outside,O
border,O
of,O
reasonable,O
choices,O
",''",O
the,O
opinion,O
read,O
.,O
``,O
The,O
court,O
neither,O
approves,O
nor,O
disapproves,O
the,O
INS,O
',O
decision,O
to,O
reject,O
the,O
asylum,O
applications,O
filed,O
on,O
plaintiff,O
',O
s,O
behalf,O
",",O
but,O
the,O
INS,O
decision,O
did,O
not,O
contradict,O
(,O
federal,O
law,O
.)'',O
The,O
judges,O
denied,O
",",O
however,O
",",O
a,O
request,O
by,O
Elian,O
',O
s,O
father,O
to,O
name,O
him,O
instead,O
of,O
great,O
-,O
uncle,O
Lazaro,O
Gonzalez,O
as,O
Elian,O
',O
s,O
representative,O
in,O
the,O
continued,O
court,O
proceedings,O
.,O
Making,O
Juan,O
Miguel,O
Gonzalez,O
his,O
son,O
',O
s,O
legal,O
representative,O
would,O
have,O
allowed,O
him,O
to,O
simply,O
drop,O
the,O
asylum,O
request,O
and,O
head,O
for,O
home,O
.,O
Elian,O
',O
s,O
great,O
-,O
uncle,O
vowed,O
to,O
continue,O
the,O
battle,O
",",O
and,O
said,O
the,O
Miami,O
relatives,O
might,O
sue,O
for,O
visitation,O
while,O
the,O
child,O
is,O
in,O
the,O
United,O
States,O
.,O
``,O
We,O
will,O
keep,O
fighting,O
with,O
the,O
laws,O
...,O
so,O
Elian,O
Gonzalez,O
can,O
live,O
in,O
a,O
free,O
country,O
like,O
his,O
mother,O
wanted,O
",''",O
Lazaro,O
Gonzalez,O
said,O
.,O
President,O
Clinton,O
and,O
Attorney,O
General,O
Janet,O
Reno,O
praised,O
the,O
ruling,O
",",O
with,O
both,O
stressing,O
their,O
confidence,O
that,O
Juan,O
Miguel,O
Gonzalez,O
is,O
the,O
best,O
person,O
to,O
raise,O
his,O
child,O
.,O
&,O
UR,O
;,O
&,O
LR,O
;,O
``,O
As,O
I,O
',O
ve,O
said,O
before,O
",",O
this,O
is,O
a,O
case,O
about,O
the,O
importance,O
of,O
family,O
and,O
the,O
bond,O
between,O
a,O
father,O
and,O
son,O
",''",O
Clinton,O
said,O
in,O
a,O
written,O
statement,O
issued,O
from,O
Berlin,O
.,O
Elian,O
',O
s,O
father,O
asked,O
his,O
Miami,O
relatives,O
to,O
end,O
their,O
court,O
battle,O
after,O
Thursday,B-DATE
',O
s,O
ruling,O
and,O
allow,O
him,O
to,O
finally,O
return,O
home,O
with,O
his,O
son,O
.,O
``,O
A,O
child,O
should,O
simply,O
be,O
with,O
his,O
parents,O
",",O
always,O
his,O
parents,O
",''",O
the,O
elder,O
Gonzalez,O
said,O
through,O
an,O
interpreter,O
.,O
Switching,O
to,O
English,O
",",O
he,O
said,O
",",O
``,O
I,O
want,O
to,O
thank,O
the,O
American,O
people,O
.,O
Thank,O
you,O
.'',O
Elian,O
was,O
rescued,O
off,O
the,O
coast,O
of,O
Florida,O
by,O
two,O
American,O
fishermen,O
last,B-DATE
