The,O,
US,O,
is,O,
bolstering,O,
its,O,
military,O,
presence,O,
in,O,
the,O,
gulf,O,
",",O,
as,O,
President,O,
Clinton,O,
discussed,O,
the,O,
Iraq,O,
crisis,O,
with,O,
the,O,
one,O,
ally,O,
who,O,
has,O,
backed,O,
his,O,
threat,O,
of,O,
force,O,
",",O,
British,O,
prime,O,
minister,O,
Tony,O,
Blair,O,
.,O,
The,O,
World,O,
',O,
s,O,
Nancy,O,
Marshall,O,
reports,O,
on,O,
Mr,O,
.,O,
Blair,O,
',O,
s,O,
current,O,
visit,O,
to,O,
Washington,O,
and,O,
the,O,
special,O,
relationship,O,
between,O,
the,O,
two,O,
leaders,O,
.,O,
President,O,
Clinton,O,
rolled,O,
out,O,
the,O,
red,O,
carpet,O,
for,O,
prime,O,
minister,O,
Blair,O,
",",O,
welcoming,O,
him,O,
not,O,
only,O,
as,O,
a,O,
close,O,
ally,O,
",",O,
but,O,
a,O,
close,O,
friend,O,
.,O,
Posing,O,
for,O,
photographers,O,
with,O,
Clinton,O,
",",O,
Blair,O,
pledged,O,
to,O,
stand,O,
united,O,
with,O,
the,O,
president,O,
against,O,
Iraq,O,
",",O,
warning,O,
Saddam,O,
Hussein,O,
that,O,
the,O,
threat,O,
of,O,
force,O,
is,O,
real,O,
.,O,
The,O,
British,O,
aircraft,O,
carrier,O,
invincible,O,
is,O,
now,B-DATE,
patrolling,O,
the,O,
Persian,O,
Gulf,O,
alongside,O,
three,O,
US,O,
vessels,O,
.,O,
Washington,O,
and,O,
London,O,
are,O,
virtually,O,
alone,O,
in,O,
warning,O,
Iraq,O,
of,O,
military,O,
strikes,O,
if,O,
it,O,
doesn,O,
',O,
t,O,
back,O,
down,O,
on,O,
the,O,
weapons,O,
inspection,O,
issue,O,
.,O,
President,O,
Clinton,O,
says,O,
he,O,
and,O,
Blair,O,
will,O,
stand,O,
together,O,
not,O,
just,O,
on,O,
Iraq,O,
but,O,
also,O,
on,O,
arresting,O,
the,O,
terrorists,O,
suspected,O,
of,O,
blowing,O,
up,O,
Pan,O,
Am,O,
flight,O,
one,O,
oh,O,
three,O,
over,O,
Scotland,O,
.,O,
For,O,
The,O,
World,O,
I,O,
',O,
m,O,
Nancy,O,
Marshall,O,
in,O,
Washington,O,
.,O,
