token,tag
JOHANNESBURG,O
",",O
August,B-DATE
7,I-DATE
(,O
Xinhua,O
),O
--,O
South,O
Africa,O
deplored,O
Friday,B-DATE
the,O
bomb,O
blasts,O
which,O
killed,O
scores,O
of,O
people,O
and,O
injured,O
more,O
than,O
1,O
",",O
000,O
others,O
outside,O
embassies,O
of,O
the,O
United,O
States,O
in,O
Kenya,O
and,O
Tanzania,O
earlier,O
in,O
the,O
day,O
.,O
A,O
statement,O
by,O
the,O
Foreign,O
Affairs,O
Department,O
described,O
the,O
attacks,O
as,O
senseless,O
.,O
"""",O
The,O
South,O
African,O
government,O
deplores,O
these,O
senseless,O
acts,O
against,O
the,O
American,O
embassies,O
in,O
Nairobi,O
and,O
Dar,O
es,O
Salaam,O
and,O
would,O
like,O
to,O
express,O
its,O
condolences,O
to,O
the,O
victims,O
of,O
the,O
explosions,O
",""",O
the,O
statement,O
said,O
.,O
Reports,O
reaching,O
here,O
said,O
a,O
massive,O
blast,O
damaged,O
the,O
U,O
.,O
S,O
.,O
embassy,O
in,O
Nairobi,O
",",O
killing,O
40,O
people,O
while,O
wounding,O
at,O
least,O
1,O
",",O
000,O
people,O
.,O
Kenyan,O
Trade,O
Minister,O
Joseph,O
Kamotho,O
and,O
American,O
ambassador,O
to,O
Kenya,O
Prudence,O
Bushnell,O
were,O
injured,O
in,O
the,O
blast,O
.,O
Also,O
on,O
Friday,B-DATE
morning,I-DATE
",",O
at,O
least,O
four,O
people,O
were,O
killed,O
in,O
an,O
explosion,O
that,O
took,O
place,O
near,O
the,O
American,O
embassy,O
in,O
Dar,O
es,O
Salaam,O
",",O
the,O
capital,O
of,O
Tanzania,O
.,O
It,O
was,O
not,O
immediately,O
known,O
who,O
were,O
responsible,O
for,O
the,O
explosions,O
.,O
As,O
far,O
as,O
could,O
be,O
established,O
",",O
no,O
South,O
Africans,O
had,O
been,O
affected,O
by,O
the,O
blasts,O
",",O
the,O
South,O
African,O
Foreign,O
Affairs,O
Department,O
said,O
.,O
