token,tag
RMS,O
International,O
Inc,O
".,",O
Hasbrouk,O
Heights,O
",",O
N,O
.,O
J,O
".,",O
facing,O
a,O
cash,O
-,O
flow,O
squeeze,O
",",O
said,O
it,O
is,O
seeking,O
other,O
financing,O
sources,O
and,O
waivers,O
from,O
debenture,O
holders,O
.,O
The,O
company,O
said,O
that,O
because,O
of,O
softening,O
sales,O
it,O
isn,O
',O
t,O
in,O
compliance,O
with,O
requirements,O
that,O
it,O
maintain,O
$,O
3,O
million,O
in,O
working,O
capital,O
.,O
RMS,O
distributes,O
electronic,O
devices,O
and,O
produces,O
power,O
supplies,O
and,O
plastic,O
literature,O
displays,O
.,O
RMS,O
said,O
it,O
had,O
a,O
loss,O
of,O
$,O
158,O
",",O
666,O
",",O
or,O
10,O
cents,O
a,O
share,O
",",O
in,O
the,B-DATE
third,I-DATE
quarter,I-DATE
",",O
compared,O
with,O
a,O
year,B-DATE
-,I-DATE
earlier,I-DATE
loss,O
of,O
$,O
26,O
",",O
956,O
",",O
or,O
two,O
cents,O
a,O
share,O
.,O
Sales,O
rose,O
to,O
$,O
3,O
million,O
from,O
$,O
2,O
.,O
9,O
million,O
.,O
For,O
the,B-DURATION
nine,I-DURATION
months,I-DURATION
",",O
the,O
company,O
reported,O
a,O
net,O
loss,O
of,O
$,O
608,O
",",O
413,O
",",O
or,O
39,O
cents,O
a,O
share,O
",",O
compared,O
with,O
year,B-DATE
-,I-DATE
earlier,I-DATE
net,O
income,O
of,O
$,O
967,O
",",O
809,O
",",O
or,O
62,O
cents,O
a,O
share,O
.,O
Sales,O
rose,O
to,O
$,O
9,O
.,O
8,O
million,O
from,O
$,O
8,O
.,O
9,O
million,O
.,O
