token,tag
Ocean,O
Drilling,O
amp,O
Exploration,O
Co,O
.,O
will,O
sell,O
its,O
contract,O
-,O
drilling,O
business,O
",",O
and,O
took,O
a,O
$,O
50,O
.,O
9,O
million,O
loss,O
from,O
discontinued,O
operations,O
in,O
the,B-DURATION
third,I-DURATION
quarter,I-DURATION
because,O
of,O
the,O
planned,O
sale,O
.,O
The,O
New,O
Orleans,O
oil,O
and,O
gas,O
exploration,O
and,O
diving,O
operations,O
company,O
added,O
that,O
it,O
doesn,O
',O
t,O
expect,O
any,O
further,O
adverse,O
financial,O
impact,O
from,O
the,O
restructuring,O
.,O
In,O
the,B-DURATION
third,I-DURATION
quarter,I-DURATION
",",O
the,O
company,O
",",O
which,O
is,O
61,O
%-,O
owned,O
by,O
Murphy,O
Oil,O
Corp,O
.,O
of,O
Arkansas,O
",",O
had,O
a,O
net,O
loss,O
of,O
$,O
46,O
.,O
9,O
million,O
",",O
or,O
91,O
cents,O
a,O
share,O
",",O
compared,O
with,O
a,O
restated,O
loss,O
of,O
$,O
9,O
million,O
",",O
or,O
18,O
cents,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
ago,I-DATE
.,O
The,B-DATE
latest,I-DATE
period,I-DATE
had,O
profit,O
from,O
continuing,O
operations,O
of,O
$,O
4,O
million,O
.,O
Revenue,O
gained,O
13,O
%,O
to,O
$,O
77,O
.,O
3,O
million,O
from,O
$,O
68,O
.,O
5,O
million,O
.,O
Ocean,O
Drilling,O
said,O
it,O
will,O
offer,O
15,O
%,O
to,O
20,O
%,O
of,O
the,O
contract,O
-,O
drilling,O
business,O
through,O
an,O
initial,O
public,O
offering,O
in,O
the,B-DATE
near,I-DATE
future,I-DATE
.,O
It,O
has,O
long,O
been,O
rumored,O
that,O
Ocean,O
Drilling,O
would,O
sell,O
the,O
unit,O
to,O
concentrate,O
on,O
its,O
core,O
oil,O
and,O
gas,O
business,O
.,O
Ocean,O
Drilling,O
said,O
it,O
won,O
',O
t,O
hold,O
any,O
shares,O
of,O
the,O
new,O
company,O
after,O
the,O
restructuring,O
.,O
