token,tag
HAVANA,O
(,O
AP,O
),O
--,O
While,O
state,O
-,O
run,O
television,O
broadcast,O
footage,O
of,O
Cuban,O
exiles,O
protesting,O
in,O
Miami,O
against,O
the,O
repatriation,O
of,O
Elian,O
Gonzalez,O
",",O
the,O
Cuban,O
government,O
urged,O
its,O
people,O
to,O
keep,O
up,O
their,O
own,O
demonstrations,O
to,O
ensure,O
the,O
boy,O
',O
s,O
return,O
.,O
The,O
unusual,O
airing,O
of,O
protests,O
against,O
President,O
Fidel,O
Castro,O
appeared,O
aimed,O
at,O
warning,O
Cuban,O
citizens,O
that,O
South,O
Florida,O
exiles,O
could,O
still,O
force,O
the,O
reversal,O
of,O
the,O
U,O
.,O
S,O
.,O
government,O
',O
s,O
decision,O
to,O
return,O
Gonzalez,O
to,O
Cuba,O
.,O
Castro,O
attended,O
a,O
rally,O
Thursday,B-DATE
by,O
media,O
workers,O
at,O
Havana,O
',O
s,O
Palace,O
of,O
Conventions,O
to,O
demand,O
Gonzalez,O
',O
s,O
return,O
.,O
For,O
weeks,B-DURATION
the,O
communist,O
government,O
has,O
held,O
such,O
rallies,O
almost,O
daily,B-SET
.,O
``,O
The,O
case,O
of,O
Elian,O
is,O
for,O
today,O
',O
s,O
youth,O
what,O
40,B-DURATION
years,I-DURATION
of,O
the,O
blockade,O
",",O
armed,O
invasions,O
",",O
sabotage,O
and,O
attempts,O
to,O
kill,O
President,O
Fidel,O
Castro,O
were,O
for,O
earlier,O
generations,O
",''",O
said,O
Cuban,O
journalist,O
Luis,O
Baez,O
",",O
who,O
has,O
written,O
several,O
books,O
about,O
Cuban,O
emigration,O
to,O
the,O
United,O
States,O
.,O
After,O
the,O
rally,O
",",O
state,O
television,O
showed,O
the,O
Cuban,O
exiles,O
in,O
the,O
streets,O
of,O
Miami,O
--,O
some,O
of,O
them,O
carrying,O
signs,O
demanding,O
``,O
Freedom,O
for,O
Elian,O
",''",O
the,O
same,O
battle,O
cry,O
regularly,O
chanted,O
during,O
rallies,O
on,O
this,O
side,O
of,O
the,O
Florida,O
Straits,O
.,O
A,O
voiceover,O
to,O
the,O
footage,O
called,O
the,O
exiles,O
``,O
criminals,O
'',O
and,O
``,O
mafia,O
members,O
.'',O
Hundreds,O
of,O
Cuban,O
-,O
Americans,O
chanting,O
``,O
Liberty,O
!,O
Liberty,O
!'',O
blocked,O
intersections,O
and,O
cut,O
off,O
access,O
to,O
the,O
Port,O
of,O
Miami,O
.,O
In,O
one,O
case,O
",",O
riot,O
police,O
had,O
to,O
use,O
tear,O
gas,O
to,O
clear,O
them,O
.,O
Saying,O
``,O
nothing,O
is,O
certain,O
'',O
about,O
Elian,O
',O
s,O
return,O
",",O
Cuba,O
',O
s,O
government,O
exhorted,O
citizens,O
to,O
keep,O
rallying,O
",",O
after,O
the,O
boy,O
',O
s,O
relatives,O
in,O
Miami,O
said,O
they,O
would,O
look,O
for,O
ways,O
to,O
get,O
around,O
Wednesday,B-DATE
',O
s,O
ruling,O
by,O
the,O
U,O
.,O
S,O
.,O
Immigration,O
and,O
Naturalization,O
Service,O
to,O
repatriate,O
the,O
child,O
by,O
Jan,B-DATE
.,I-DATE
14,I-DATE
.,O
Cuban,O
exiles,O
in,O
Miami,O
will,O
now,B-DATE
``,O
proceed,O
with,O
all,O
their,O
resources,O
to,O
impede,O
or,O
delay,O
'',O
the,O
ruling,O
",",O
Cuba,O
predicted,O
Wednesday,B-DATE
.,O
``,O
We,O
cannot,O
stop,O
mobilizing,O
!,O
The,O
struggle,O
must,O
not,O
stop,O
for,O
one,B-DURATION
minute,I-DURATION
!'',O
said,O
a,O
message,O
that,O
was,O
read,O
Wednesday,B-DATE
night,I-DATE
to,O
several,O
thousand,O
rallying,O
Cuban,O
scientists,O
.,O
Rescued,O
on,O
Nov,B-DATE
.,I-DATE
25,I-DATE
by,O
fishermen,O
off,O
the,O
Florida,O
coast,O
",",O
Elian,O
has,O
become,O
the,O
subject,O
of,O
an,O
international,O
custody,O
battle,O
.,O
His,O
mother,O
died,O
in,O
a,O
boating,O
accident,O
trying,O
to,O
get,O
Elian,O
and,O
herself,O
to,O
the,O
United,O
States,O
.,O
The,O
boy,O
',O
s,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
",",O
lives,O
in,O
Cuba,O
and,O
wants,O
Elian,O
back,O
.,O
But,O
Elian,O
',O
s,O
relatives,O
in,O
Miami,O
have,O
fought,O
to,O
keep,O
the,O
boy,O
",",O
saying,O
they,O
could,O
provide,O
him,O
with,O
a,O
better,O
life,O
.,O
Since,O
the,O
INS,O
decision,O
was,O
announced,O
Wednesday,B-DATE
",",O
they,O
have,O
said,O
they,O
will,O
appeal,O
the,O
decision,O
.,O
Gonzalez,O
has,O
not,O
appeared,O
publicly,O
since,O
the,O
announcement,O
.,O
Neither,O
he,O
nor,O
Elian,O
',O
s,O
four,O
grandparents,O
could,O
be,O
located,O
in,O
their,O
hometown,O
of,O
Cardenas,O
",",O
east,O
of,O
Havana,O
.,O
