token,tag
NAIROBI,O
",",O
Kenya,O
(,O
AP,O
),O
_,O
U,O
.,O
S,O
.,O
Surgeon,O
General,O
David,O
Satcher,O
on,O
Wednesday,B-DATE
led,O
a,O
team,O
of,O
medical,O
specialists,O
to,O
Africa,O
to,O
help,O
victims,O
of,O
terrorist,O
attacks,O
on,O
the,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Kenya,O
and,O
Tanzania,O
.,O
``,O
We,O
want,O
to,O
build,O
on,O
the,O
long,O
-,O
term,O
partnership,O
that,O
has,O
existed,O
between,O
our,O
countries,O
to,O
help,O
innocent,O
Kenyans,O
who,O
suffered,O
in,O
the,O
bombing,O
",''",O
Satcher,O
said,O
at,O
a,O
news,O
conference,O
.,O
``,O
At,O
the,O
same,O
time,O
",",O
we,O
want,O
to,O
help,O
Kenya,O
prepare,O
to,O
meet,O
future,B-DATE
medical,O
disasters,O
",",O
regardless,O
of,O
their,O
cause,O
.'',O
The,O
bombings,O
on,O
Aug,B-DATE
.,I-DATE
7,I-DATE
killed,O
259,O
people,O
",",O
including,O
12,O
Americans,O
",",O
and,O
injured,O
more,O
than,O
5,O
",",O
500,O
.,O
The,O
U,O
.,O
S,O
.,O
team,O
includes,O
plastic,O
surgeons,O
with,O
experience,O
in,O
physical,O
reconstruction,O
",",O
and,O
a,O
psychiatrist,O
who,O
worked,O
in,O
Oklahoma,O
City,O
",",O
where,O
168,O
people,O
were,O
killed,O
in,O
a,O
bombing,O
in,O
1995,B-DATE
.,O
The,O
team,O
planned,O
to,O
leave,O
Nairobi,O
on,O
Thursday,B-DATE
for,O
Dar,O
es,O
Salaam,O
.,O
Besides,O
meeting,O
the,O
immediate,O
physical,O
and,O
emotional,O
needs,O
of,O
bombing,O
victims,O
",",O
the,O
United,O
States,O
will,O
consider,O
helping,O
set,O
up,O
a,O
disaster,O
response,O
center,O
in,O
Kenya,O
",",O
Satcher,O
said,O
.,O
In,O
addition,O
to,O
providing,O
assistance,O
using,O
resources,O
of,O
the,O
U,O
.,O
S,O
.,O
Department,O
of,O
Health,O
and,O
Human,O
Services,O
",",O
Satcher,O
said,O
he,O
will,O
report,O
to,O
Congress,O
on,O
additional,O
needs,O
.,O
U,O
.,O
S,O
.,O
President,O
Bill,O
Clinton,O
has,O
requested,O
dlrs,O
50,O
million,O
in,O
emergency,O
assistance,O
funding,O
from,O
Congress,O
for,O
Tanzania,O
and,O
Kenya,O
.,O
The,O
U,O
.,O
S,O
.,O
government,O
already,O
has,O
contributed,O
dlrs,O
3,O
.,O
2,O
million,O
in,O
assistance,O
to,O
the,O
two,O
countries,O
.,O
On,O
Friday,B-DATE
",",O
the,O
Kenyan,O
government,O
planned,O
to,O
pay,O
the,O
first,O
32,O
death,O
claims,O
of,O
100,O
",",O
000,O
Kenyan,O
shillings,O
(,O
dlrs,O
1,O
",",O
667,O
),O
each,O
.,O
