token,tag
Cineplex,O
Odeon,O
Corp,O
.,O
directors,O
said,O
the,O
company,O
',O
s,O
chairman,O
and,O
chief,O
executive,O
",",O
Garth,O
Drabinsky,O
",",O
is,O
considering,O
bidding,O
780,O
.,O
6,O
million,O
Canadian,O
dollars,O
(,O
US,O
$,O
666,O
million,O
),O
to,O
acquire,O
the,O
company,O
.,O
The,O
board,O
said,O
Mr,O
.,O
Drabinsky,O
and,O
Vice,O
Chairman,O
Myron,O
Gottlieb,O
are,O
negotiating,O
financing,O
before,O
offering,O
C,O
$,O
16,O
.,O
40,O
a,O
share,O
to,O
acquire,O
all,O
of,O
Cineplex,O
',O
s,O
shares,O
outstanding,O
.,O
The,O
directors,O
added,O
that,O
the,O
two,O
executives,O
haven,O
',O
t,O
reached,O
a,O
final,O
decision,O
to,O
proceed,O
with,O
a,O
bid,O
and,O
that,O
until,O
an,O
offer,O
is,O
made,O
the,O
board,O
will,O
continue,O
seeking,O
higher,O
offers,O
from,O
other,O
bidders,O
.,O
The,O
directors,O
said,O
if,O
Messrs,O
.,O
Drabinsky,O
and,O
Gottlieb,O
mail,O
an,O
offer,O
to,O
shareholders,O
by,O
Nov,B-DATE
.,I-DATE
22,I-DATE
",",O
it,O
will,O
reimburse,O
them,O
a,O
maximum,O
of,O
C,O
$,O
8,O
.,O
5,O
million,O
for,O
expenses,O
related,O
to,O
a,O
bid,O
.,O
"""",O
We,O
consider,O
that,O
his,O
bid,O
is,O
an,O
acceptable,O
bid,O
",""",O
said,O
Sandra,O
Kolber,O
",",O
spokeswoman,O
for,O
the,O
independent,O
directors,O
',O
committee,O
appointed,O
last,B-DATE
May,I-DATE
to,O
solicit,O
and,O
review,O
bids,O
for,O
the,O
company,O
in,O
the,O
wake,O
of,O
a,O
dispute,O
between,O
Mr,O
.,O
Drabinsky,O
and,O
Cineplex,O
',O
s,O
major,O
shareholder,O
",",O
MCA,O
Inc,O
.,O
MCA,O
and,O
Cineplex,O
',O
s,O
other,O
major,O
shareholder,O
",",O
Montreal,O
-,O
based,O
financier,O
Charles,O
Bronfman,O
and,O
his,O
associates,O
",",O
have,O
agreed,O
to,O
tender,O
their,O
holdings,O
to,O
an,O
offer,O
by,O
Mr,O
.,O
Drabinsky,O
unless,O
a,O
higher,O
offer,O
is,O
made,O
by,O
another,O
bidder,O
.,O
MCA,O
holds,O
half,O
of,O
Cineplex,O
',O
s,O
equity,O
and,O
33,O
%,O
of,O
its,O
voting,O
rights,O
through,O
restricted,O
voting,O
shares,O
",",O
while,O
Bronfman,O
interests,O
hold,O
about,O
24,O
%,O
of,O
the,O
company,O
',O
s,O
equity,O
.,O
Ms,O
.,O
Kolber,O
said,O
the,O
committee,O
had,O
received,O
other,O
bids,O
.,O
She,O
declined,O
to,O
identify,O
other,O
bidders,O
but,O
said,O
Mr,O
.,O
Drabinsky,O
',O
s,O
offer,O
"""",O
is,O
all,O
cash,O
",",O
and,O
it,O
',O
s,O
for,O
all,O
of,O
the,O
company,O
".""",O
Several,O
Cineplex,O
analysts,O
have,O
speculated,O
that,O
outside,O
bids,O
received,O
by,O
the,O
committee,O
were,O
either,O
disappointingly,O
low,O
or,O
for,O
only,O
part,O
of,O
the,O
company,O
.,O
"""",O
All,O
this,O
has,O
really,O
established,O
is,O
that,O
MCA,O
and,O
the,O
Bronfmans,O
have,O
agreed,O
on,O
a,O
price,O
at,O
which,O
they,O
can,O
be,O
bought,O
out,O
",""",O
said,O
Jeffery,O
Logsdon,O
",",O
an,O
analyst,O
with,O
Crowell,O
",",O
Weedon,O
in,O
Los,O
Angeles,O
.,O
"""",O
If,O
a,O
bid,O
materializes,O
at,O
that,O
price,O
",",O
shareholders,O
will,O
have,O
every,O
reason,O
to,O
be,O
glad,O
",",O
but,O
the,O
question,O
of,O
financing,O
still,O
remains,O
".""",O
Last,B-DATE
April,I-DATE
",",O
Mr,O
.,O
Drabinsky,O
and,O
a,O
group,O
of,O
financial,O
backers,O
planned,O
to,O
acquire,O
up,O
to,O
30,O
.,O
2,O
%,O
of,O
Cineplex,O
for,O
C,O
$,O
17,O
.,O
50,O
a,O
share,O
from,O
Bronfman,O
associates,O
.,O
Mr,O
.,O
Drabinsky,O
",",O
who,O
would,O
have,O
had,O
the,O
right,O
to,O
vote,O
those,O
shares,O
for,O
two,B-DURATION
years,I-DURATION
",",O
said,O
the,O
purchase,O
",",O
subsequently,O
rejected,O
by,O
regulators,O
",",O
was,O
aimed,O
at,O
consolidating,O
his,O
control,O
of,O
the,O
company,O
.,O
MCA,O
strongly,O
opposed,O
the,O
Drabinsky,O
group,O
',O
s,O
move,O
.,O
The,O
directors,O
didn,O
',O
t,O
indicate,O
the,O
source,O
of,O
financing,O
for,O
Mr,O
.,O
Drabinsky,O
',O
s,O
new,O
proposal,O
",",O
but,O
said,O
MCA,O
and,O
the,O
Bronfman,O
associates,O
agreed,O
in,O
principle,O
to,O
buy,O
for,O
$,O
57,O
million,O
and,O
then,O
lease,O
back,O
to,O
Cineplex,O
its,O
18,O
-,O
screen,O
theater,O
complex,O
in,O
Universal,O
City,O
",",O
Calif,O
".,",O
if,O
Mr,O
.,O
Drabinsky,O
succeeds,O
in,O
an,O
offer,O
.,O
"""",O
This,O
is,O
being,O
done,O
at,O
the,O
suggestion,O
of,O
{,O
Mr,O
.,O
Drabinsky,O
},O
and,O
to,O
accommodate,O
him,O
",",O
to,O
facilitate,O
his,O
financing,O
arrangements,O
",""",O
Ms,O
.,O
Kolber,O
said,O
.,O
In,O
addition,O
",",O
the,O
directors,O
said,O
if,O
a,O
bid,O
by,O
Mr,O
.,O
Drabinsky,O
is,O
successful,O
",",O
Cineplex,O
expects,O
Rank,O
Organisation,O
PLC,O
to,O
acquire,O
the,O
51,O
%,O
of,O
Cineplex,O
',O
s,O
Film,O
House,O
unit,O
it,O
doesn,O
',O
t,O
own,O
",",O
and,O
provide,O
Mr,O
.,O
Drabinsky,O
with,O
additional,O
loan,O
financing,O
.,O
Michael,O
Gifford,O
",",O
Rank,O
',O
s,O
chief,O
executive,O
",",O
said,O
the,O
British,O
theater,O
chain,O
',O
s,O
total,O
involvement,O
"""",O
wouldn,O
',O
t,O
exceed,O
$,O
100,O
million,O
"""",O
but,O
declined,O
to,O
give,O
a,O
breakdown,O
between,O
the,O
loan,O
financing,O
and,O
the,O
proposed,O
Film,O
House,O
purchase,O
.,O
Cineplex,O
shareholders,O
responded,O
coolly,O
to,O
yesterday,B-DATE
',O
s,O
announcement,O
.,O
In,O
trading,O
on,O
the,O
New,O
York,O
Stock,O
Exchange,O
",",O
Cineplex,O
closed,O
at,O
$,O
11,O
",",O
down,O
25,O
cents,O
",",O
with,O
more,O
than,O
a,O
million,O
shares,O
changing,O
hands,O
.,O
On,O
the,O
Toronto,O
Stock,O
Exchange,O
",",O
Cineplex,O
closed,O
at,O
C,O
$,O
12,O
.,O
875,O
",",O
off,O
37,O
.,O
5,O
Canadian,O
cents,O
",",O
well,O
below,O
the,O
C,O
$,O
16,O
.,O
40,O
level,O
.,O
"""",O
Where,O
',O
s,O
the,O
bid,O
"?""",O
asked,O
Pierre,O
Panet,O
-,O
Raymond,O
",",O
an,O
analyst,O
and,O
broker,O
with,O
Toronto,O
securities,O
dealer,O
McDermid,O
St,O
.,O
Lawrence,O
Ltd,O
.,O
Mr,O
.,O
Panet,O
-,O
Raymond,O
said,O
he,O
doesn,O
',O
t,O
think,O
Messrs,O
.,O
Drabinsky,O
and,O
Gottlieb,O
are,O
"""",O
anywhere,O
close,O
"""",O
to,O
arranging,O
financing,O
and,O
that,O
investors,O
will,O
need,O
a,O
solid,O
offer,O
before,O
the,O
stock,O
begins,O
to,O
rise,O
again,O
.,O
Mr,O
.,O
Drabinsky,O
couldn,O
',O
t,O
be,O
reached,O
for,O
comment,O
.,O
