token,tag
Upjohn,O
Co,O
.,O
said,O
it,O
will,O
offer,O
an,O
early,O
retirement,O
package,O
to,O
as,O
many,O
as,O
1,O
",",O
100,O
employees,O
in,O
a,O
cost,O
-,O
cutting,O
move,O
expected,O
to,O
result,O
in,O
a,O
fourth,B-DURATION
-,I-DURATION
quarter,I-DURATION
charge,O
.,O
Upjohn,O
officials,O
said,O
they,O
couldn,O
',O
t,O
estimate,O
the,O
size,O
of,O
the,O
charge,O
until,O
they,O
determine,O
which,O
employees,O
",",O
and,O
how,O
many,O
",",O
will,O
participate,O
in,O
the,O
retirement,O
plan,O
.,O
But,O
the,O
pharmaceutical,O
company,O
said,O
it,O
"""",O
anticipates,O
the,O
long,O
-,O
term,O
savings,O
resulting,O
from,O
the,O
plan,O
',O
s,O
implementation,O
will,O
more,O
than,O
offset,O
short,O
-,O
term,O
costs,O
".""",O
The,O
program,O
",",O
available,O
to,O
Upjohn,O
employees,O
55,O
years,O
old,O
or,O
older,O
",",O
could,O
increase,O
an,O
individual,O
',O
s,O
retirement,O
benefits,O
10,O
%,O
to,O
20,O
%.,O
In,O
addition,O
",",O
Upjohn,O
is,O
offering,O
a,O
one,O
-,O
time,O
retirement,O
bonus,O
equal,O
to,O
six,O
months,O
of,O
base,O
pay,O
.,O
Chairman,O
Theodore,O
Cooper,O
called,O
the,O
program,O
part,O
of,O
the,O
company,O
',O
s,O
two,B-DURATION
-,I-DURATION
year,I-DURATION
strategy,O
to,O
implement,O
budget,O
constraints,O
and,O
"""",O
an,O
effective,O
headcount,O
-,O
control,O
program,O
".""",O
But,O
some,O
analysts,O
questioned,O
how,O
much,O
of,O
an,O
impact,O
the,O
retirement,O
package,O
will,O
have,O
",",O
because,O
few,O
jobs,O
will,O
end,O
up,O
being,O
eliminated,O
.,O
"""",O
It,O
',O
s,O
a,O
cosmetic,O
move,O
",""",O
said,O
Jonathan,O
S,O
.,O
Gelles,O
of,O
Wertheim,O
Schroder,O
amp,O
Co,O
.,O
According,O
to,O
Upjohn,O
',O
s,O
estimates,O
",",O
only,O
50,O
%,O
to,O
60,O
%,O
of,O
the,O
1,O
",",O
100,O
eligible,O
employees,O
will,O
take,O
advantage,O
of,O
the,O
plan,O
.,O
Upjohn,O
further,O
estimated,O
that,O
about,O
50,O
%,O
of,O
the,O
employees,O
who,O
leave,O
for,O
early,O
retirement,O
may,O
be,O
replaced,O
.,O
As,O
a,O
result,O
",",O
Upjohn,O
will,O
likely,O
trim,O
only,O
about,O
275,O
to,O
350,O
of,O
its,O
more,O
than,O
21,O
",",O
000,O
jobs,O
world,O
-,O
wide,O
.,O
In,O
composite,O
trading,O
on,O
the,O
New,O
York,O
Stock,O
Exchange,O
yesterday,B-DATE
",",O
Upjohn,O
shares,O
rose,O
87,O
.,O
5,O
cents,O
to,O
$,O
38,O
.,O
875,O
apiece,O
.,O
An,O
Upjohn,O
spokesman,O
said,O
he,O
had,O
"""",O
heard,O
nothing,O
"""",O
to,O
suggest,O
the,O
early,O
retirement,O
package,O
was,O
spurred,O
by,O
shareholder,O
pressure,O
or,O
a,O
potential,O
bidder,O
for,O
the,O
company,O
",",O
which,O
occasionally,O
has,O
been,O
the,O
target,O
of,O
takeover,O
speculation,O
.,O
The,O
company,O
earlier,B-DATE
this,I-DATE
year,I-DATE
adopted,O
a,O
shareholder,O
-,O
rights,O
plan,O
to,O
ward,O
off,O
unwanted,O
suitors,O
.,O
The,O
spokesman,O
said,O
it,O
is,O
the,O
first,O
early,O
retirement,O
plan,O
offered,O
under,O
its,O
two,B-DURATION
-,I-DURATION
year,I-DURATION
cost,O
-,O
control,O
strategy,O
.,O
Earlier,B-DATE
staff,O
-,O
reduction,O
moves,O
have,O
trimmed,O
about,O
300,O
jobs,O
",",O
the,O
spokesman,O
said,O
.,O
