token,tag
A,O
group,O
of,O
investors,O
led,O
by,O
Giant,O
Group,O
Ltd,O
.,O
and,O
its,O
chairman,O
",",O
Burt,O
Sugarman,O
",",O
said,O
it,O
filed,O
with,O
federal,O
antitrust,O
regulators,O
for,O
clearance,O
to,O
buy,O
more,O
than,O
50,O
%,O
of,O
the,O
stock,O
of,O
Rally,O
',O
s,O
Inc,O
".,",O
a,O
fast,O
-,O
food,O
company,O
based,O
in,O
Louisville,O
",",O
Ky,O
.,O
Rally,O
',O
s,O
operates,O
and,O
franchises,O
about,O
160,O
fast,O
-,O
food,O
restaurants,O
throughout,O
the,O
U,O
.,O
S,O
.,O
The,O
company,O
went,O
public,O
earlier,O
this,B-DATE
month,I-DATE
",",O
offering,O
1,O
",",O
745,O
",",O
000,O
shares,O
of,O
common,O
stock,O
at,O
$,O
15,O
a,O
share,O
.,O
Giant,O
has,O
interests,O
in,O
cement,O
making,O
and,O
newsprint,O
.,O
The,O
investor,O
group,O
includes,O
Restaurant,O
Investment,O
Partnership,O
",",O
a,O
California,O
general,O
partnership,O
",",O
and,O
three,O
Rally,O
',O
s,O
directors,O
:,O
Mr,O
.,O
Sugarman,O
",",O
James,O
M,O
.,O
Trotter,O
III,O
and,O
William,O
E,O
.,O
Trotter,O
II,O
.,O
The,O
group,O
currently,O
holds,O
3,O
",",O
027,O
",",O
330,O
Rally,O
',O
s,O
shares,O
",",O
or,O
45,O
.,O
2,O
%,O
of,O
its,O
commmon,O
shares,O
outstanding,O
.,O
Giant,O
Group,O
owned,O
22,O
%,O
of,O
Rally,O
',O
s,O
shares,O
before,O
the,O
initial,O
public,O
offering,O
.,O
A,O
second,O
group,O
of,O
three,O
company,O
directors,O
",",O
aligned,O
with,O
Rally,O
',O
s,O
founder,O
James,O
Patterson,O
",",O
also,O
is,O
seeking,O
control,O
of,O
the,O
fast,O
-,O
food,O
chain,O
.,O
It,O
is,O
estimated,O
that,O
the,O
Patterson,O
group,O
controls,O
more,O
than,O
40,O
%,O
of,O
Rally,O
',O
s,O
stock,O
.,O
Rally,O
officials,O
weren,O
',O
t,O
available,O
to,O
comment,O
late,B-DATE
yesterday,I-DATE
.,O
For,O
the,B-DURATION
year,I-DURATION
ended,O
July,B-DATE
2,I-DATE
",",O
Rally,O
had,O
net,O
income,O
of,O
$,O
2,O
.,O
4,O
million,O
",",O
or,O
34,O
cents,O
a,O
share,O
",",O
on,O
revenue,O
of,O
$,O
52,O
.,O
9,O
million,O
.,O
