token,tag
H,O
.,O
Marshall,O
Schwarz,O
was,O
named,O
chairman,O
and,O
chief,O
executive,O
officer,O
of,O
U,O
.,O
S,O
.,O
Trust,O
Corp,O
".,",O
a,O
private,O
-,O
banking,O
firm,O
with,O
assets,O
under,O
management,O
of,O
about,O
$,O
17,O
billion,O
.,O
Mr,O
.,O
Schwarz,O
",",O
52,O
years,O
old,O
",",O
will,O
succeed,O
Daniel,O
P,O
.,O
Davison,O
Feb,B-DATE
.,I-DATE
1,I-DATE
",",O
soon,O
after,O
Mr,O
.,O
Davison,O
reaches,O
the,O
company,O
',O
s,O
mandatory,O
retirement,O
age,O
of,O
65,O
.,O
Mr,O
.,O
Schwarz,O
",",O
who,O
is,O
president,O
of,O
U,O
.,O
S,O
.,O
Trust,O
",",O
will,O
be,O
succeeded,O
in,O
that,O
post,O
by,O
Jeffrey,O
S,O
.,O
Maurer,O
",",O
42,O
",",O
who,O
is,O
executive,O
vice,O
president,O
in,O
charge,O
of,O
the,O
company,O
',O
s,O
asset,O
-,O
management,O
group,O
.,O
U,O
.,O
S,O
.,O
Trust,O
",",O
a,O
136,O
-,O
year,O
-,O
old,O
institution,O
that,O
is,O
one,O
of,O
the,O
earliest,O
high,O
-,O
net,O
worth,O
banks,O
in,O
the,O
U,O
.,O
S,O
".,",O
has,O
faced,O
intensifying,O
competition,O
from,O
other,O
firms,O
that,O
have,O
established,O
",",O
and,O
heavily,O
promoted,O
",",O
private,O
-,O
banking,O
businesses,O
of,O
their,O
own,O
.,O
As,O
a,O
result,O
",",O
U,O
.,O
S,O
.,O
Trust,O
',O
s,O
earnings,O
have,O
been,O
hurt,O
.,O
But,O
Mr,O
.,O
Schwarz,O
welcomes,O
the,O
competition,O
in,O
U,O
.,O
S,O
.,O
Trust,O
',O
s,O
flagship,O
businesses,O
",",O
calling,O
it,O
"""",O
flattery,O
".""",O
Mr,O
.,O
Schwarz,O
says,O
the,O
competition,O
"""",O
broadens,O
the,O
base,O
of,O
opportunity,O
for,O
us,O
".""",O
Other,O
firms,O
"""",O
are,O
dealing,O
with,O
the,O
masses,O
.,O
I,O
don,O
',O
t,O
believe,O
they,O
have,O
the,O
culture,O
"""",O
to,O
adequately,O
service,O
high,O
-,O
net,O
-,O
worth,O
individuals,O
",",O
he,O
adds,O
.,O
U,O
.,O
S,O
.,O
Trust,O
recently,B-DATE
introduced,O
certain,O
mutual,O
-,O
fund,O
products,O
",",O
which,O
allow,O
it,O
to,O
serve,O
customers,O
with,O
minimum,O
deposits,O
of,O
$,O
250,O
",",O
000,O
.,O
Previously,O
",",O
the,O
company,O
advertised,O
at,O
the,O
$,O
2,O
million,O
level,O
.,O
"""",O
We,O
have,O
always,O
taken,O
smaller,O
accounts,O
",",O
but,O
now,B-DATE
we,O
are,O
looking,O
for,O
smaller,O
accounts,O
that,O
will,O
grow,O
",""",O
Mr,O
.,O
Schwarz,O
says,O
.,O
"""",O
Our,O
bread,O
and,O
butter,O
is,O
still,O
the,O
$,O
2,O
million,O
to,O
$,O
20,O
million,O
account,O
",""",O
he,O
says,O
.,O
The,O
new,O
services,O
allow,O
U,O
.,O
S,O
.,O
Trust,O
to,O
cater,O
to,O
the,O
"""",O
new,O
wealth,O
",""",O
Mr,O
.,O
Schwarz,O
says,O
.,O
Quarterly,B-DURATION
net,O
income,O
this,B-DATE
year,I-DATE
has,O
risen,O
just,O
over,O
comparable,O
periods,O
in,O
1988,B-DATE
",",O
when,O
year,O
-,O
end,O
net,O
was,O
below,O
the,O
1987,B-DATE
level,O
.,O
In,O
this,B-DATE
year,I-DATE
',I-DATE
s,I-DATE
third,I-DATE
quarter,I-DATE
",",O
for,O
example,O
",",O
net,O
was,O
$,O
10,O
.,O
5,O
million,O
",",O
or,O
$,O
1,O
.,O
05,O
a,O
share,O
",",O
compared,O
with,O
$,O
10,O
.,O
3,O
million,O
",",O
or,O
$,O
1,O
.,O
02,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
Assets,O
as,O
of,O
Sept,B-DATE
.,I-DATE
30,I-DATE
fell,O
to,O
$,O
2,O
.,O
46,O
billion,O
from,O
about,O
$,O
2,O
.,O
77,O
billion,O
.,O
"""",O
We,O
will,O
have,O
a,O
reasonably,O
flat,O
year,O
this,B-DATE
year,I-DATE
",""",O
Mr,O
.,O
Schwarz,O
says,O
.,O
Mr,O
.,O
Schwarz,O
also,O
said,O
costs,O
associated,O
with,O
U,O
.,O
S,O
.,O
Trust,O
',O
s,O
planned,O
move,O
to,O
midtown,O
Manhattan,O
from,O
Wall,O
Street,O
will,O
continue,O
to,O
be,O
a,O
drag,O
on,O
earnings,O
through,O
1990,B-DATE
.,O
Mr,O
.,O
Schwarz,O
',O
s,O
great,O
-,O
grandfather,O
founded,O
the,O
New,O
York,O
toy,O
store,O
F,O
.,O
A,O
.,O
O,O
.,O
Schwarz,O
",",O
but,O
his,O
family,O
no,O
longer,O
has,O
ties,O
to,O
the,O
company,O
.,O
Mr,O
.,O
Schwarz,O
',O
s,O
father,O
was,O
a,O
U,O
.,O
S,O
.,O
Trust,O
trustee,O
until,O
1974,B-DATE
.,O
U,O
.,O
S,O
.,O
Trust,O
also,O
created,O
a,O
four,O
-,O
member,O
office,O
of,O
the,O
chairman,O
",",O
effective,O
Feb,B-DATE
.,I-DATE
1,I-DATE
.,O
It,O
will,O
include,O
Messrs,O
.,O
Schwarz,O
and,O
Maurer,O
.,O
Donald,O
M,O
.,O
Roberts,O
",",O
54,O
",",O
treasurer,O
",",O
and,O
Frederick,O
S,O
.,O
Wonham,O
",",O
58,O
",",O
who,O
takes,O
responsibility,O
for,O
the,O
funds,O
-,O
service,O
group,O
