token,tag
HAVANA,O
(,O
AP,O
),O
--,O
President,O
Fidel,O
Castro,O
said,O
Tuesday,B-DATE
his,O
government,O
told,O
U,O
.,O
S,O
.,O
officials,O
it,O
is,O
worried,O
that,O
Miami,O
-,O
based,O
exiles,O
might,O
take,O
Elian,O
Gonzalez,O
to,O
another,O
country,O
or,O
even,O
harm,O
him,O
if,O
they,O
lose,O
their,O
battle,O
to,O
block,O
the,O
boy,O
',O
s,O
return,O
to,O
Cuba,O
.,O
Reading,O
from,O
Cuban,O
intelligence,O
documents,O
on,O
state,O
television,O
",",O
Castro,O
said,O
a,O
group,O
of,O
Cuban,O
-,O
Americans,O
in,O
Miami,O
was,O
studying,O
the,O
possibility,O
of,O
taking,O
Elian,O
and,O
his,O
Miami,O
relatives,O
to,O
a,O
third,O
nation,O
",",O
probably,O
Nicaragua,O
or,O
Costa,O
Rica,O
.,O
Castro,O
said,O
his,O
government,O
had,O
shared,O
its,O
concerns,O
with,O
the,O
U,O
.,O
S,O
.,O
State,O
Department,O
about,O
the,O
possibility,O
of,O
such,O
a,O
move,O
'',O
which,O
could,O
cause,O
damage,O
not,O
only,O
to,O
a,O
child,O
",",O
but,O
to,O
the,O
reputation,O
of,O
the,O
United,O
States,O
.'',O
A,O
State,O
Department,O
duty,O
officer,O
said,O
she,O
had,O
no,O
information,O
on,O
a,O
threat,O
to,O
Elian,O
and,O
was,O
unaware,O
of,O
Castro,O
',O
s,O
remarks,O
.,O
In,O
Miami,O
",",O
the,O
boy,O
',O
s,O
great,O
-,O
uncle,O
",",O
Lazaro,O
Gonzalez,O
",",O
denied,O
that,O
he,O
would,O
send,O
Elian,O
out,O
of,O
the,O
country,O
",",O
or,O
that,O
he,O
himself,O
would,O
leave,O
.,O
'',O
It,O
never,O
even,O
entered,O
my,O
mind,O
",''",O
he,O
said,O
.,O
'',O
This,O
is,O
my,O
home,O
.'',O
The,O
Cuban,O
leader,O
first,O
raised,O
those,O
worries,O
during,O
another,O
live,O
television,O
appearance,O
Sunday,B-DATE
night,I-DATE
during,O
a,O
speech,O
to,O
about,O
700,O
Cuban,O
university,O
students,O
.,O
But,O
it,O
was,O
not,O
until,O
Tuesday,B-DATE
that,O
Castro,O
revealed,O
that,O
those,O
concerns,O
had,O
been,O
shared,O
directly,O
with,O
the,O
U,O
.,O
S,O
.,O
government,O
.,O
