ATLANTA,O,
_,O,
Good,O,
for,O,
Attorney,O,
General,O,
Janet,O,
Reno,O,
for,O,
the,O,
sensible,O,
opinion,O,
she,O,
rendered,O,
in,O,
the,O,
case,O,
of,O,
Elian,O,
Gonzalez,O,
.,O,
Some,O,
semblance,O,
of,O,
constitutional,O,
order,O,
was,O,
necessary,O,
after,O,
a,O,
Miami,O,
judge,O,
turned,O,
legal,O,
logic,O,
on,O,
its,O,
head,O,
in,O,
an,O,
effort,O,
to,O,
route,O,
to,O,
her,O,
family,O,
court,O,
his,O,
Florida,O,
relatives,O,
',O,
appeal,O,
to,O,
keep,O,
the,O,
6,O,
-,O,
year,O,
-,O,
old,O,
in,O,
the,O,
United,O,
States,O,
.,O,
Immigration,O,
",",O,
after,O,
all,O,
",",O,
is,O,
strictly,O,
a,O,
federal,O,
matter,O,
.,O,
If,O,
the,O,
Immigration,O,
and,O,
Naturalization,O,
Service,O,
order,O,
that,O,
Elian,O,
must,O,
be,O,
returned,O,
to,O,
his,O,
father,O,
in,O,
Cuba,O,
is,O,
to,O,
be,O,
contested,O,
",",O,
Reno,O,
ruled,O,
correctly,O,
that,O,
the,O,
only,O,
proper,O,
venue,O,
is,O,
federal,O,
court,O,
",",O,
not,O,
state,O,
or,O,
local,O,
.,O,
If,O,
and,O,
when,O,
the,O,
relatives,O,
',O,
appeal,O,
goes,O,
to,O,
federal,O,
court,O,
",",O,
chances,O,
of,O,
a,O,
favorable,O,
ruling,O,
are,O,
slim,O,
.,O,
First,O,
of,O,
all,O,
",",O,
the,O,
INS,O,
already,O,
has,O,
taken,O,
the,O,
position,O,
the,O,
only,O,
person,O,
who,O,
can,O,
petition,O,
for,O,
U,O,
.,O,
S,O,
.,O,
asylum,O,
for,O,
Elian,O,
is,O,
his,O,
father,O,
",",O,
which,O,
he,O,
is,O,
not,O,
about,O,
to,O,
do,O,
.,O,
Moreover,O,
",",O,
immigration,O,
law,O,
provides,O,
that,O,
asylum,O,
can,O,
only,O,
be,O,
granted,O,
where,O,
there,O,
is,O,
an,O,
imminent,O,
threat,O,
of,O,
torture,O,
or,O,
persecution,O,
in,O,
the,O,
petitioner,O,
',O,
s,O,
homeland,O,
",",O,
which,O,
nobody,O,
expects,O,
in,O,
Elian,O,
',O,
s,O,
case,O,
.,O,
It,O,
',O,
s,O,
not,O,
enough,O,
to,O,
argue,O,
Elian,O,
may,O,
suffer,O,
privation,O,
or,O,
oppression,O,
in,O,
Fidel,O,
Castro,O,
',O,
s,O,
failed,O,
Communist,O,
state,O,
.,O,
The,O,
INS,O,
routinely,O,
sends,O,
prospective,O,
immigrants,O,
back,O,
to,O,
countries,O,
where,O,
poverty,O,
and,O,
tyranny,O,
are,O,
worse,O,
than,O,
in,O,
Cuba,O,
.,O,
What,O,
matters,O,
most,O,
is,O,
that,O,
Elian,O,
",",O,
after,O,
losing,O,
his,O,
mother,O,
and,O,
stepfather,O,
in,O,
a,O,
disastrous,O,
sea,O,
voyage,O,
to,O,
the,O,
United,O,
States,O,
last,B-DATE,
November,I-DATE,
",",O,
needs,O,
the,O,
love,O,
and,O,
care,O,
of,O,
surviving,O,
family,O,
members,O,
who,O,
',O,
ve,O,
known,O,
him,O,
all,O,
his,O,
life,O,
_,O,
his,O,
father,O,
and,O,
both,O,
sets,O,
of,O,
grandparents,O,
in,O,
Cuba,O,
.,O,
True,O,
",",O,
they,O,
can,O,
',O,
t,O,
give,O,
him,O,
all,O,
the,O,
material,O,
things,O,
his,O,
Miami,O,
benefactors,O,
can,O,
",",O,
but,O,
there,O,
are,O,
intangibles,O,
in,O,
close,O,
family,O,
bonds,O,
that,O,
are,O,
more,O,
valuable,O,
than,O,
bicycles,O,
and,O,
trips,O,
to,O,
Disney,O,
World,O,
.,O,
The,O,
next,O,
order,O,
of,O,
business,O,
for,O,
the,O,
Justice,O,
Department,O,
and,O,
the,O,
INS,O,
is,O,
to,O,
resolve,O,
Elian,O,
',O,
s,O,
case,O,
promptly,O,
.,O,
They,O,
mustn,O,
',O,
t,O,
countenance,O,
any,O,
delays,O,
by,O,
lawyers,O,
for,O,
his,O,
Miami,O,
relatives,O,
.,O,
He,O,
has,O,
been,O,
separated,O,
from,O,
his,O,
loved,O,
ones,O,
too,O,
long,O,
.,O,
Besides,O,
",",O,
the,O,
longer,O,
his,O,
return,O,
is,O,
put,O,
off,O,
",",O,
the,O,
greater,O,
the,O,
chance,O,
of,O,
interference,O,
by,O,
calculating,O,
congressmen,O,
playing,O,
to,O,
the,O,
anti,O,
-,O,
Castro,O,
lobby,O,
.,O,
Already,O,
one,O,
grandstanding,O,
Indiana,O,
Republican,O,
has,O,
subpoenaed,O,
Elian,O,
to,O,
testify,O,
before,O,
a,O,
House,O,
panel,O,
",",O,
and,O,
others,O,
in,O,
the,O,
Senate,O,
are,O,
preparing,O,
to,O,
vote,O,
the,O,
boy,O,
U,O,
.,O,
S,O,
.,O,
citizenship,O,
.,O,
Both,O,
ploys,O,
are,O,
intended,O,
to,O,
thwart,O,
his,O,
reunion,O,
with,O,
his,O,
father,O,
.,O,
Congress,O,
reconvenes,O,
Jan,B-DATE,
.,I-DATE,
24,I-DATE,
.,O,
The,O,
Justice,O,
Department,O,
and,O,
the,O,
INS,O,
mustn,O,
',O,
t,O,
allow,O,
the,O,
opportunists,O,
of,O,
Capitol,O,
Hill,O,
to,O,
get,O,
their,O,
hooks,O,
into,O,
Elian,O,
.,O,
