token,tag
London,O
share,O
prices,O
closed,O
sharply,O
lower,O
Friday,B-DATE
in,O
active,O
trading,O
after,O
Chancellor,O
of,O
the,O
Exchequer,O
Nigel,O
Lawson,O
',O
s,O
resignation,O
slapped,O
the,O
market,O
and,O
Wall,O
Street,O
',O
s,O
rapid,O
initial,O
sell,O
-,O
off,O
knocked,O
it,O
down,O
.,O
London,O
shares,O
were,O
depressed,O
initially,O
by,O
overnight,B-TIME
losses,O
in,O
New,O
York,O
and,O
by,O
the,O
drop,O
in,O
sterling,O
after,O
Mr,O
.,O
Lawson,O
',O
s,O
resignation,O
.,O
It,O
showed,O
some,O
early,O
resilience,O
after,O
central,O
bank,O
support,O
firmed,O
sterling,O
",",O
but,O
the,O
weight,O
of,O
Wall,O
Street,O
late,O
in,O
London,O
trading,O
",",O
and,O
signs,O
of,O
further,O
weakness,O
in,O
the,O
British,O
pound,O
",",O
proved,O
a,O
hefty,O
load,O
to,O
bear,O
.,O
New,O
York,O
stocks,O
recovered,O
some,O
of,O
their,O
losses,O
after,O
the,O
London,O
market,O
closed,O
.,O
The,O
Financial,O
Times,O
100,O
-,O
share,O
index,O
shed,O
47,O
.,O
3,O
points,O
to,O
close,O
at,O
2082,O
.,O
1,O
",",O
down,O
4,O
.,O
5,O
%,O
from,O
the,B-DATE
previous,I-DATE
Friday,B-DATE
and,O
6,O
.,O
8,O
%,O
from,O
Oct,B-DATE
.,I-DATE
13,I-DATE
",",O
when,O
Wall,O
Street,O
',O
s,O
plunge,O
helped,O
spark,O
the,O
current,B-DATE
weakness,O
in,O
London,O
.,O
The,O
30,O
-,O
share,O
index,O
settled,O
42,O
.,O
0,O
points,O
lower,O
at,O
1678,O
.,O
5,O
.,O
Volume,O
was,O
840,O
.,O
8,O
million,O
shares,O
",",O
up,O
from,O
443,O
.,O
6,O
million,O
Thursday,B-DATE
and,O
the,B-DATE
week,I-DATE
',O
s,O
most,O
active,O
session,O
.,O
Dealers,O
said,O
the,O
turnover,O
",",O
largely,O
confined,O
to,O
the,O
100,O
-,O
share,O
index,O
stocks,O
",",O
partly,O
reflected,O
the,O
flurry,O
of,O
activity,O
typical,O
at,O
the,O
close,O
of,O
a,O
two,B-DURATION
-,I-DURATION
week,I-DURATION
trading,O
account,O
and,O
the,O
start,O
of,O
a,O
new,O
account,O
.,O
But,O
they,O
