token,tag
PROGRAM,O
TRADING,O
is,O
being,O
curbed,O
by,O
more,O
securities,O
firms,O
",",O
but,O
big,O
institutional,O
investors,O
are,O
expected,O
to,O
continue,O
the,O
practice,O
",",O
further,O
roiling,O
the,O
stock,O
market,O
.,O
Bowing,O
to,O
criticism,O
",",O
Bear,O
Stearns,O
",",O
Morgan,O
Stanley,O
and,O
Oppenheimer,O
joined,O
PaineWebber,O
in,O
suspending,O
stock,O
-,O
index,O
arbitrage,O
trading,O
for,O
their,O
own,O
accounts,O
.,O
Still,O
",",O
stock,O
-,O
index,O
funds,O
are,O
expected,O
to,O
continue,O
launching,O
big,O
programs,O
through,O
the,O
market,O
.,O
Several,O
Big,O
Board,O
firms,O
are,O
organizing,O
to,O
complain,O
about,O
program,O
trading,O
and,O
the,O
exchange,O
',O
s,O
role,O
in,O
it,O
.,O
The,O
effort,O
is,O
being,O
led,O
by,O
Contel,O
.,O
Personal,O
spending,O
rose,O
0,O
.,O
2,O
%,O
in,O
September,B-DATE
",",O
the,O
smallest,O
gain,O
in,O
a,O
year,O
.,O
The,O
slowdown,O
raises,O
questions,O
about,O
the,O
economy,O
',O
s,O
strength,O
because,O
spending,O
fueled,O
much,O
of,O
the,O
third,B-DATE
-,I-DATE
quarter,I-DATE
GNP,O
growth,O
.,O
Meanwhile,O
",",O
personal,O
income,O
edged,O
up,O
0,O
.,O
3,O
%.,O
Factory,O
owners,O
are,O
buying,O
new,O
machinery,O
at,O
a,O
healthy,O
rate,O
this,B-DATE
fall,I-DATE
",",O
machine,O
-,O
tool,O
makers,O
say,O
.,O
But,O
weak,O
car,O
sales,O
raise,O
questions,O
about,O
future,B-DATE
demand,O
from,O
the,O
auto,O
sector,O
.,O
Southern,O
',O
s,O
Gulf,O
Power,O
unit,O
may,O
plead,O
guilty,O
this,B-DATE
week,I-DATE
to,O
charges,O
it,O
illegally,O
steered,O
company,O
money,O
to,O
politicians,O
through,O
third,O
parties,O
.,O
The,O
tentative,O
pact,O
would,O
resolve,O
part,O
of,O
a,O
broad,O
investigation,O
of,O
the,O
Atlanta,O
-,O
based,O
company,O
in,O
the,B-DATE
past,I-DATE
year,I-DATE
.,O
LIN,O
Broadcasting,O
and,O
BellSouth,O
sweetened,O
their,O
plan,O
to,O
merge,O
cellular,O
phone,O
operations,O
",",O
offering,O
LIN,O
holders,O
a,O
special,O
$,O
42,O
-,O
a,O
-,O
share,O
payout,O
.,O
But,O
the,O
new,O
pact,O
will,O
force,O
huge,O
debt,O
on,O
the,O
new,O
firm,O
and,O
could,O
still,O
fail,O
to,O
thwart,O
rival,O
suitor,O
McCaw,O
Cellular,O
.,O
Unisys,O
posted,O
a,O
$,O
648,O
.,O
2,O
million,O
loss,O
for,O
the,B-DATE
third,I-DATE
quarter,I-DATE
as,O
it,O
