token,tag
MOSCOW,O
(,O
AP,O
),O
_,O
Presidents,O
Leonid,O
Kuchma,O
of,O
Ukraine,O
and,O
Boris,O
Yeltsin,O
of,O
Russia,O
signed,O
an,O
economic,O
cooperation,O
plan,O
Friday,B-DATE
",",O
and,O
Yeltsin,O
claimed,O
they,O
resolved,O
even,O
more,O
nagging,O
problems,O
.,O
Russia,O
and,O
Ukraine,O
share,O
similar,O
cultures,O
and,O
languages,O
",",O
and,O
Ukraine,O
was,O
ruled,O
from,O
Moscow,O
for,O
centuries,B-DURATION
.,O
But,O
while,O
the,O
two,O
Slavic,O
neighbors,O
see,O
themselves,O
as,O
natural,O
partners,O
",",O
their,O
relations,O
since,O
the,O
breakup,O
of,O
the,O
Soviet,O
Union,O
have,O
been,O
bedeviled,O
by,O
a,O
number,O
of,O
disputes,O
_,O
Black,O
Sea,O
naval,O
bases,O
",",O
border,O
problems,O
and,O
Ukraine,O
',O
s,O
natural,O
gas,O
debts,O
.,O
``,O
We,O
have,O
covered,O
the,O
entire,O
list,O
of,O
questions,O
and,O
discussed,O
how,O
we,O
will,O
be,O
tackling,O
them,O
",''",O
Yeltsin,O
was,O
quoted,O
as,O
saying,O
by,O
the,O
ITAR,O
-,O
Tass,O
news,O
agency,O
.,O
``,O
I,O
must,O
say,O
there,O
are,O
no,O
unsettled,O
problems,O
any,O
more,O
.,O
We,O
have,O
solved,O
them,O
all,O
.'',O
But,O
his,O
sweeping,O
statement,O
contained,O
no,O
details,O
",",O
and,O
gave,O
no,O
indication,O
of,O
how,O
the,O
disputes,O
could,O
be,O
resolved,O
.,O
Their,O
solution,O
would,O
require,O
a,O
compromise,O
between,O
the,O
two,O
nations,O
',O
parliaments,O
.,O
A,O
major,O
dispute,O
concerns,O
a,O
broad,O
political,O
treaty,O
calling,O
for,O
border,O
demarcation,O
",",O
which,O
the,O
two,O
presidents,O
signed,O
last,B-DATE
May,I-DATE
.,O
In,O
effect,O
",",O
the,O
treaty,O
amounts,O
to,O
Russian,O
recognition,O
of,O
Ukraine,O
',O
s,O
sovereignty,O
and,O
borders,O
",",O
and,O
the,O
Ukrainian,O
parliament,O
has,O
already,O
ratified,O
it,O
.,O
However,O
",",O
Russia,O
has,O
stalled,O
ratification,O
",",O
trying,O
to,O
tie,O
it,O
to,O
an,O
agreement,O
that,O
would,O
permit,O
the,O
Russian,O
navy,O
to,O
use,O
a,O
naval,O
base,O
on,O
Ukraine,O
',O
s,O
Crimean,O
peninsula,O
for,O
at,B-DURATION
least,I-DURATION
20,I-DURATION
more,I-DURATION
years,I-DURATION
.,O
In,O
their,O
joint,O
statement,O
issued,O
after,O
the,O
talks,O
",",O
Yeltsin,O
and,O
Kuchma,O
called,O
for,O
the,O
fastest,O
possible,O
ratification,O
of,O
the,O
treaty,O
",",O
saying,O
it,O
would,O
create,O
a,O
``,O
strong,O
legal,O
foundation,O
'',O
for,O
bilateral,O
ties,O
and,O
help,O
stability,O
in,O
Europe,O
.,O
Kuchma,O
assured,O
Yeltsin,O
that,O
Ukraine,O
would,O
not,O
join,O
NATO,O
",",O
Yeltsin,O
',O
s,O
spokesman,O
Sergei,O
Yastrzhembsky,O
said,O
",",O
according,O
to,O
the,O
Interfax,O
news,O
agency,O
.,O
The,O
Russian,O
leadership,O
has,O
staunchly,O
opposed,O
the,O
western,O
alliance,O
',O
s,O
expansion,O
into,O
Eastern,O
Europe,O
.,O
In,O
their,O
joint,O
statement,O
",",O
released,O
by,O
the,O
Kremlin,O
",",O
the,O
two,O
leaders,O
also,O
pledged,O
to,O
consult,O
each,O
other,O
regularly,O
on,O
their,O
approaches,O
to,O
relations,O
with,O
NATO,O
and,O
",",O
in,O
particular,O
",",O
their,O
action,O
within,O
the,O
framework,O
of,O
NATO,O
',O
s,O
Partnership,O
for,O
Peace,O
program,O
.,O
Last,B-DATE
year,I-DATE
",",O
Russian,O
officials,O
assailed,O
Ukraine,O
for,O
holding,O
joint,O
naval,O
exercises,O
with,O
NATO,O
in,O
the,O
Black,O
Sea,O
_,O
an,O
area,O
Moscow,O
considers,O
its,O
own,O
turf,O
.,O
Kuchma,O
has,O
said,O
repeatedly,O
that,O
Ukraine,O
would,O
remain,O
neutral,O
for,O
the,O
foreseeable,O
future,O
.,O
Yeltsin,O
and,O
Kuchma,O
also,O
called,O
for,O
developing,O
the,O
stagnant,O
relations,O
between,O
the,O
members,O
of,O
the,O
Commonwealth,O
of,O
Independent,O
States,O
",",O
a,O
loose,O
coalition,O
of,O
former,O
Soviet,O
republics,O
.,O
In,O
the,B-DATE
past,I-DATE
",",O
Russia,O
has,O
often,O
claimed,O
that,O
Ukraine,O
was,O
undermining,O
efforts,O
at,O
closer,O
cooperation,O
within,O
the,O
CIS,O
.,O
A,O
major,O
goal,O
of,O
Kuchma,O
',O
s,O
four,B-DURATION
-,I-DURATION
day,I-DURATION
state,O
visit,O
was,O
the,O
signing,O
of,O
a,O
10,B-DURATION
-,I-DURATION
