token,tag
First,O
Security,O
Corp,O
.,O
said,O
it,O
tentatively,O
agreed,O
to,O
acquire,O
Deseret,O
Bancorp,O
.,O
for,O
stock,O
valued,O
at,O
about,O
$,O
18,O
million,O
.,O
Terms,O
call,O
for,O
First,O
Security,O
to,O
issue,O
about,O
0,O
.,O
55,O
share,O
of,O
its,O
stock,O
for,O
each,O
Deseret,O
share,O
held,O
",",O
or,O
a,O
total,O
of,O
about,O
550,O
",",O
000,O
First,O
Security,O
shares,O
.,O
It,O
has,O
about,O
12,O
.,O
3,O
million,O
shares,O
outstanding,O
.,O
Deseret,O
",",O
with,O
about,O
$,O
100,O
million,O
in,O
assets,O
",",O
is,O
the,O
parent,O
of,O
the,O
Deseret,O
Bank,O
",",O
which,O
has,O
six,O
offices,O
and,O
headquarters,O
at,O
Pleasant,O
Grove,O
",",O
Utah,O
.,O
The,O
purchase,O
price,O
is,O
equal,O
to,O
about,O
1,O
.,O
65,O
times,O
Deseret,O
',O
s,O
roughly,O
$,O
10,O
.,O
7,O
million,O
book,O
value,O
",",O
or,O
assets,O
less,O
liabilities,O
.,O
Salt,O
Lake,O
City,O
-,O
based,O
First,O
Security,O
",",O
with,O
$,O
5,O
.,O
4,O
billion,O
in,O
assets,O
",",O
said,O
the,O
agreement,O
is,O
subject,O
to,O
shareholder,O
and,O
regulatory,O
approval,O
",",O
and,O
that,O
it,O
hopes,O
to,O
complete,O
the,O
transaction,O
early,B-DATE
next,I-DATE
year,I-DATE
.,O
