token,tag
HAVANA,O
(,O
AP,O
),O
--,O
Elian,O
Gonzalez,O
',O
s,O
father,O
said,O
in,O
a,O
letter,O
published,O
Wednesday,B-DATE
that,O
he,O
wants,O
Cuban,O
diplomats,O
based,O
in,O
Washington,O
to,O
meet,O
with,O
his,O
6,O
-,O
year,O
-,O
old,O
son,O
in,O
Miami,O
and,O
check,O
on,O
his,O
condition,O
.,O
``,O
We,O
are,O
worried,O
not,O
only,O
about,O
his,O
prolonged,O
kidnapping,O
",''",O
Juan,O
Miguel,O
Gonzalez,O
wrote,O
in,O
a,O
letter,O
published,O
on,O
the,O
front,O
page,O
of,O
the,O
Communist,O
Party,O
daily,B-DATE
Granma,O
.,O
``,O
We,O
lack,O
direct,O
information,O
about,O
the,O
concrete,O
conditions,O
to,O
which,O
he,O
is,O
subjected,O
in,O
his,O
daily,B-DATE
life,O
.'',O
There,O
was,O
no,O
immediate,O
response,O
from,O
the,O
U,O
.,O
S,O
.,O
government,O
to,O
the,O
request,O
.,O
It,O
was,O
likely,O
to,O
be,O
opposed,O
by,O
Elian,O
',O
s,O
Miami,O
relatives,O
",",O
who,O
are,O
fighting,O
to,O
keep,O
the,O
boy,O
in,O
the,O
United,O
States,O
and,O
who,O
have,O
said,O
they,O
think,O
Gonzalez,O
is,O
being,O
controlled,O
by,O
Fidel,O
Castro,O
',O
s,O
government,O
.,O
Hundreds,O
of,O
former,O
fighters,O
in,O
the,O
revolution,O
that,O
brought,O
Castro,O
to,O
power,O
42,B-DATE
years,I-DATE
ago,I-DATE
gathered,O
Wednesday,B-DATE
night,I-DATE
to,O
denounce,O
the,O
Miami,O
``,O
worms,O
'',O
who,O
support,O
Elian,O
',O
s,O
being,O
kept,O
in,O
the,O
United,O
States,O
.,O
With,O
Castro,O
and,O
other,O
historic,O
revolutionary,O
leaders,O
sitting,O
in,O
the,O
front,O
row,O
of,O
Havana,O
',O
s,O
Conventions,O
Palace,O
",",O
a,O
string,O
of,O
former,O
guerrillas,O
called,O
for,O
the,O
return,O
of,O
``,O
our,O
Elian,O
'',O
to,O
his,O
father,O
on,O
the,O
communist,O
island,O
.,O
Gonzalez,O
had,O
written,O
a,O
letter,O
earlier,O
this,B-DATE
