token,tag
MOSCOW,O
(,O
AP,O
),O
_,O
The,O
mayor,O
of,O
Moscow,O
has,O
allocated,O
funds,O
to,O
help,O
build,O
a,O
museum,O
in,O
honor,O
of,O
Mikhail,O
Kalashnikov,O
",",O
the,O
Russian,O
who,O
gave,O
his,O
name,O
to,O
the,O
world,O
',O
s,O
most,O
widely,O
wielded,O
weapon,O
",",O
according,O
to,O
a,O
news,O
agency,O
report,O
Friday,B-DATE
.,O
Kalashnikov,O
designed,O
the,O
AK,O
-,O
47,O
automatic,O
rifle,O
",",O
famed,O
for,O
its,O
reliability,O
and,O
effectiveness,O
.,O
Together,O
with,O
its,O
derivatives,O
",",O
the,O
Kalashnikov,O
rifle,O
has,O
been,O
used,O
by,O
the,O
police,O
and,O
armies,O
of,O
55,O
countries,O
and,O
an,O
assortment,O
of,O
guerrillas,O
",",O
terrorists,O
and,O
just,O
plain,O
thugs,O
around,O
the,O
globe,O
.,O
Seventy,O
-,O
five,O
million,O
copies,O
of,O
the,O
rifle,O
have,O
been,O
built,O
since,O
it,O
entered,O
production,O
in,O
February,B-DATE
1947,I-DATE
",",O
making,O
it,O
history,O
',O
s,O
most,O
widely,O
distributed,O
weapon,O
.,O
UR,O
The,O
ITAR,O
-,O
Tass,O
",",O
4th,O
graf,O
pvs,O
(,O
pvs,O
/,O
ji,O
),O
