token,tag
Westinghouse,O
Electric,O
Corp,O
".,",O
capitalizing,O
on,O
a,O
major,O
restructuring,O
program,O
",",O
expects,O
operating,O
margins,O
of,O
more,O
than,O
10,O
%,O
and,O
double,O
-,O
digit,O
per,O
-,O
share,O
earnings,O
growth,O
next,B-DATE
year,I-DATE
",",O
top,O
officers,O
told,O
securities,O
analysts,O
here,O
.,O
John,O
C,O
.,O
Marous,O
",",O
chairman,O
and,O
chief,O
executive,O
officer,O
",",O
also,O
said,O
the,O
company,O
expects,O
sales,O
from,O
continuing,O
businesses,O
to,O
rise,O
8,O
.,O
5,O
%,O
annually,O
through,O
the,B-DURATION
next,I-DURATION
three,I-DURATION
years,B-DURATION
.,O
In,O
1988,B-DATE
",",O
the,O
company,O
earned,O
$,O
822,O
.,O
8,O
million,O
",",O
or,O
$,O
5,O
.,O
66,O
a,O
share,O
",",O
on,O
sales,O
of,O
$,O
12,O
.,O
49,O
billion,O
.,O
Since,O
1983,B-DATE
",",O
Westinghouse,O
has,O
shed,O
70,O
businesses,O
that,O
it,O
didn,O
',O
t,O
expect,O
to,O
produce,O
10,O
%,O
operating,O
margins,O
while,O
acquiring,O
55,O
businesses,O
.,O
In,O
the,B-DURATION
past,I-DURATION
20,I-DURATION
months,I-DURATION
alone,O
",",O
Paul,O
E,O
.,O
Lego,O
",",O
president,O
and,O
chief,O
operating,O
officer,O
",",O
said,O
the,O
divestiture,O
of,O
$,O
300,O
million,O
of,O
slow,O
-,O
growth,O
",",O
low,O
-,O
profit,O
businesses,O
has,O
been,O
more,O
than,O
offset,O
by,O
$,O
600,O
million,O
in,O
profitable,O
acquisitions,O
.,O
Westinghouse,O
expects,O
to,O
meet,O
its,O
corporate,O
goals,O
despite,O
a,O
softening,O
in,O
the,O
economy,O
.,O
Even,O
if,O
the,O
gross,O
national,O
product,O
is,O
either,O
flat,O
or,O
in,O
the,O
growth,O
range,O
of,O
2,O
%,O
to,O
2,O
.,O
5,O
"%,",O
"""",O
we,O
can,O
handle,O
that,O
",""",O
Mr,O
.,O
Marous,O
said,O
.,O
GNP,O
is,O
the,O
total,O
value,O
of,O
the,O
nation,O
',O
s,O
output,O
of,O
goods,O
and,O
services,O
.,O
A,O
bright,O
spot,O
is,O
the,O
company,O
',O
s,O
power,O
-,O
generation,O
business,O
",",O
which,O
is,O
experiencing,O
a,O
surge,O
of,O
growth,O
for,O
the,O
first,O
time,O
in,O
years,B-DURATION
.,O
Mr,O
.,O
Marous,O
said,O
the,O
business,O
will,O
achieve,O
higher,O
sales,O
this,B-DATE
year,I-DATE
than,O
the,O
company,O
',O
s,O
target,O
goal,O
of,O
8,O
.,O
5,O
%.,O
While,O
Westinghouse,O
hasn,O
',O
t,O
had,O
a,O
nuclear,O
power,O
plant,O
order,O
from,O
a,O
U,O
.,O
S,O
.,O
utility,O
in,O
about,B-DURATION
a,I-DURATION
decade,I-DURATION
",",O
excess,O
capacity,O
is,O
beginning,O
to,O
shrink,O
.,O
Mr,O
.,O
Lego,O
said,O
the,O
company,O
foresees,O
the,O
need,O
for,O
a,O
major,O
boost,O
in,O
new,O
-,O
generation,O
capability,O
throughout,O
the,B-DURATION
1990s,I-DURATION
.,O
Westinghouse,O
also,O
is,O
well,O
positioned,O
to,O
sell,O
steam,O
turbine,O
and,O
gas,O
turbine,O
plants,O
to,O
independent,O
power,O
producers,O
.,O
The,O
company,O
',O
s,O
ability,O
to,O
respond,O
to,O
energy,O
needs,O
world,O
-,O
wide,O
will,O
be,O
enhanced,O
through,O
a,O
recently,B-DATE
announced,O
venture,O
with,O
Mitsubishi,O
Heavy,O
Industries,O
",",O
Mr,O
.,O
Lego,O
said,O
.,O
He,O
said,O
the,O
independent,O
power,O
segment,O
could,O
grow,O
to,O
provide,O
as,O
much,O
as,O
50,O
%,O
of,O
near,O
-,O
term,O
generation,O
capacity,O
",",O
adding,O
:,O
"""",O
We,O
expect,O
to,O
supply,O
a,O
significant,O
share,O
of,O
this,O
market,O
".""",O
Westinghouse,O
also,O
expects,O
its,O
international,O
sales,O
to,O
soon,B-DATE
grow,O
to,O
25,O
%,O
of,O
total,O
corporate,O
sales,O
from,O
20,O
%,O
last,B-DATE
year,I-DATE
.,O
The,O
company,O
is,O
negotiating,O
with,O
the,O
Soviets,O
to,O
build,O
a,O
Thermo,O
King,O
truck,O
-,O
refrigeration,O
plant,O
that,O
would,O
produce,O
about,O
10,O
",",O
000,O
units,O
annually,O
.,O
Mr,O
.,O
Marous,O
said,O
Westinghouse,O
would,O
own,O
70,O
%,O
of,O
the,O
facility,O
.,O
The,O
deal,O
",",O
which,O
will,O
involve,O
an,O
initial,O
$,O
20,O
million,O
investment,O
",",O
was,O
struck,O
with,O
a,O
handshake,O
",",O
he,O
added,O
.,O
Company,O
officials,O
also,O
said,O
that,O
any,O
gain,O
from,O
the,O
sale,O
of,O
Westinghouse,O
',O
s,O
55,O
%,O
stake,O
in,O
its,O
transmission,O
and,O
distribution,O
venture,O
with,O
the,O
Swiss,O
firm,O
of,O
Asea,O
Brown,O
Boveri,O
will,O
be,O
offset,O
by,O
a,O
restructuring,O
charge,O
in,O
the,B-DATE
fourth,I-DATE
quarter,I-DATE
.,O
The,O
executives,O
didn,O
',O
t,O
disclose,O
the,O
size,O
of,O
the,O
expected,O
gain,O
.,O
Capital,O
expenditure,O
in,O
1990,B-DATE
will,O
rise,O
slightly,O
",",O
Mr,O
.,O
Marous,O
said,O
",",O
from,O
an,O
estimated,O
$,O
470,O
million,O
this,B-DATE
year,I-DATE
.,O
