token,tag
INDEPENDENCE,O
",",O
MO,O
.,O
(,O
AP,O
)--,O
Poland,O
",",O
Hungary,O
and,O
the,O
Czech,O
Republic,O
today,B-DATE
became,O
full,O
-,O
fledged,O
members,O
of,O
NATO,O
",",O
less,B-DURATION
than,I-DURATION
a,I-DURATION
decade,I-DURATION
after,O
exchanging,O
communist,O
rule,O
for,O
democracy,O
and,O
shedding,O
their,O
Cold,O
War,O
military,O
ties,O
to,O
the,O
Soviet,O
Union,O
.,O
Secretary,O
of,O
State,O
Madeleine,O
Albright,O
accepted,O
admission,O
papers,O
from,O
the,O
three,O
countries,O
',O
foreign,O
ministers,O
",",O
marking,O
their,O
formal,O
entry,O
into,O
the,O
50,O
-,O
year,O
-,O
old,O
alliance,O
.,O
``,O
Hallelujah,O
",''",O
Albright,O
exclaimed,O
.,O
``,O
Hungary,O
has,O
come,O
home,O
.,O
We,O
are,O
back,O
in,O
the,O
family,O
",''",O
said,O
Hungarian,O
Foreign,O
Minister,O
Janos,O
Martonyi,O
.,O
In,O
a,O
touch,O
of,O
symbolism,O
",",O
the,O
ceremony,O
took,O
place,O
at,O
the,O
Harry,O
S,O
.,O
Truman,O
Library,O
.,O
It,O
was,O
during,O
the,O
Truman,O
presidency,O
that,O
the,O
North,O
Atlantic,O
Treaty,O
Organization,O
was,O
founded,O
to,O
halt,O
the,O
westward,O
spread,O
of,O
Soviet,O
-,O
led,O
communism,O
.,O
Ironically,O
",",O
NATO,O
',O
s,O
three,O
newest,O
members,O
just,O
a,B-DATE
decade,I-DATE
ago,I-DATE
were,O
still,O
under,O
the,O
Soviet,O
umbrella,O
.,O
Czech,O
Foreign,O
Minister,O
Jan,O
Kavan,O
said,O
he,O
was,O
in,O
nearby,O
Kansas,O
City,O
working,O
with,O
the,O
anti,O
-,O
Soviet,O
undergound,O
in,O
1968,B-DATE
when,O
Russian,O
troops,O
swept,O
through,O
Praque,O
in,O
the,O
occupation,O
of,O
Czechoslovakia,O
.,O
``,O
It,O
is,O
for,O
me,O
very,O
symbolic,O
that,O
it,O
is,O
precisely,O
here,O
that,O
we,O
today,B-DATE
accept,O
the,O
guarantee,O
that,O
my,O
country,O
never,O
again,O
will,O
become,O
the,O
powerless,O
victim,O
of,O
foreign,O
invasion,O
",''",O
Kavan,O
said,O
.,O
In,O
looking,O
ahead,O
to,O
even,O
greater,O
expansion,O
of,O
NATO,O
",",O
Polish,O
Foreign,O
Minister,O
Bronislaw,O
Geremek,O
said,O
",",O
``,O
We,O
should,O
keep,O
the,O
door,O
of,O
the,O
alliance,O
open,O
for,O
those,O
who,O
have,O
fought,O
for,O
freedom,O
...,O
Another,O
curtain,O
should,O
never,O
descend,O
on,O
Europe,O
.'',O
There,O
were,O
12,O
original,O
members,O
of,O
NATO,O
at,O
the,O
time,O
of,O
its,O
founding,O
.,O
Since,O
1949,B-DATE
",",O
it,O
has,O
been,O
expanded,O
to,O
include,O
Greece,O
and,O
Turkey,O
in,O
1952,B-DATE
",",O
Germany,O
in,O
1955,B-DATE
and,O
Spain,O
in,O
1982,B-DATE
.,O
The,O
new,O
additions,O
bring,O
the,O
total,O
to,O
19,O
and,O
many,O
other,O
hopefuls,O
are,O
waiting,O
in,O
the,O
wings,O
:,O
Slovenia,O
",",O
Romania,O
",",O
Bulgaria,O
",",O
Slovakia,O
",",O
Lithuania,O
",",O
Estonia,O
and,O
Latvia,O
.,O
Just,O
what,O
NATO,O
will,O
do,O
with,O
these,O
eager,O
applicants,O
is,O
not,O
clear,O
.,O
The,O
issue,O
is,O
expected,O
to,O
dominate,O
a,O
NATO,O
summit,O
set,O
for,O
Washington,O
in,O
April,B-DATE
.,O
NATO,O
',O
s,O
mission,O
has,O
changed,O
dramatically,O
since,O
its,O
founding,O
in,O
1949,B-DATE
",",O
a,O
time,O
when,O
the,O
West,O
was,O
intent,O
on,O
halting,O
the,O
westward,O
spread,O
of,O
Soviet,O
-,O
led,O
communism,O
--,O
a,O
threat,O
Winston,O
Churchill,O
warned,O
about,O
in,O
his,O
famous,O
``,O
Iron,O
Curtain,O
'',O
speech,O
delivered,O
on,O
March,B-DATE
5,I-DATE
",",I-DATE
1946,I-DATE
",",O
at,O
Westminster,O
College,O
in,O
Fulton,O
",",O
Mo,O
".,",O
130,O
miles,O
east,O
of,O
here,O
.,O
Now,O
the,O
alliance,O
',O
s,O
mission,O
is,O
more,O
ill,O
-,O
defined,O
.,O
NATO,O
warplanes,O
helped,O
end,O
the,O
war,O
in,O
Bosnia,O
almost,B-DATE
four,I-DATE
years,I-DATE
ago,I-DATE
and,O
now,O
are,O
poised,O
to,O
intervene,O
in,O
Yugoslavia,O
should,O
peace,O
efforts,O
in,O
the,O
province,O
of,O
Kosovo,O
fail,O
.,O
A,B-DATE
decade,I-DATE
ago,I-DATE
",",O
the,O
military,O
planning,O
of,O
Poland,O
",",O
Hungary,O
and,O
the,O
Czech,O
Republic,O
was,O
built,O
around,O
the,O
possibility,O
of,O
a,O
ground,O
assault,O
toward,O
the,O
west,O
.,O
As,O
NATO,O
allies,O
",",O
the,O
goal,O
is,O
much,O
smaller,O
armies,O
capable,O
of,O
meeting,O
a,O
variety,O
of,O
contingencies,O
.,O
The,O
State,O
Department,O
says,O
the,O
three,O
new,O
members,O
``,O
enhance,O
NATO,O
',O
s,O
ability,O
to,O
fulfill,O
its,O
core,O
mission,O
of,O
collective,O
defense,O
",",O
respond,O
to,O
a,O
range,O
of,O
security,O
challenges,O
and,O
reduce,O
the,O
possibility,O
of,O
another,O
major,O
conflict,O
in,O
Europe,O
of,O
the,O
kind,O
that,O
has,O
claimed,O
so,O
many,O
American,O
lives,O
.'',O
NATO,O
Secretary,O
General,O
Javier,O
Solana,O
says,O
",",O
``,O
The,O
accession,O
of,O
the,O
Czech,O
Republic,O
",",O
Hungary,O
and,O
Poland,O
...,O
is,O
perhaps,O
the,O
clearest,O
demonstration,O
of,O
the,O
fact,O
that,O
Europe,O
is,O
growing,O
closer,O
together,O
.'',O
``,O
Extending,O
membership,O
to,O
these,O
three,O
democracies,O
helps,O
to,O
stabilize,O
a,O
region,O
that,O
historically,O
has,O
been,O
the,O
