Travelers,O,
Corp,O,
.',O,
s,O,
third,B-DATE,
-,I-DATE,
quarter,I-DATE,
net,O,
income,O,
rose,O,
11,O,
"%,",O,
even,O,
though,O,
claims,O,
stemming,O,
from,O,
Hurricane,O,
Hugo,O,
reduced,O,
results,O,
$,O,
40,O,
million,O,
.,O,
Net,O,
advanced,O,
to,O,
$,O,
94,O,
.,O,
2,O,
million,O,
",",O,
or,O,
89,O,
cents,O,
a,O,
share,O,
",",O,
from,O,
$,O,
85,O,
million,O,
",",O,
or,O,
83,O,
cents,O,
a,O,
share,O,
",",O,
including,O,
net,O,
realized,O,
investment,O,
gains,O,
of,O,
$,O,
31,O,
million,O,
",",O,
up,O,
from,O,
$,O,
10,O,
million,O,
a,B-DATE,
year,I-DATE,
ago,I-DATE,
.,O,
But,O,
revenue,O,
declined,O,
to,O,
$,O,
3,O,
billion,O,
from,O,
$,O,
3,O,
.,O,
2,O,
billion,O,
.,O,
Travelers,O,
estimated,O,
that,O,
the,O,
California,O,
earthquake,O,
last,B-DATE,
month,I-DATE,
will,O,
result,O,
in,O,
a,O,
fourth,B-DATE,
-,I-DATE,
quarter,I-DATE,
pre,O,
-,O,
tax,O,
charge,O,
of,O,
less,O,
than,O,
$,O,
10,O,
million,O,
.,O,
The,O,
insurer,O,
',O,
s,O,
earnings,O,
from,O,
commercial,O,
property,O,
/,O,
casualty,O,
lines,O,
fell,O,
59,O,
%,O,
in,O,
the,B-DATE,
latest,I-DATE,
quarter,I-DATE,
",",O,
while,O,
it,O,
lost,O,
$,O,
7,O,
.,O,
2,O,
million,O,
in,O,
its,O,
personal,O,
property,O,
/,O,
casualty,O,
business,O,
",",O,
compared,O,
with,O,
earnings,O,
of,O,
$,O,
6,O,
.,O,
1,O,
million,O,
a,B-DATE,
year,I-DATE,
ago,I-DATE,
.,O,
Travelers,O,
',O,
s,O,
employee,O,
benefits,O,
group,O,
",",O,
which,O,
includes,O,
its,O,
group,O,
health,O,
insurance,O,
operations,O,
",",O,
posted,O,
earnings,O,
of,O,
$,O,
24,O,
million,O,
",",O,
compared,O,
with,O,
a,O,
loss,O,
of,O,
$,O,
3,O,
million,O,
last,B-DATE,
year,I-DATE,
.,O,
In,O,
the,B-DURATION,
first,I-DURATION,
nine,I-DURATION,
months,I-DURATION,
",",O,
net,O,
was,O,
$,O,
306,O,
million,O,
",",O,
compared,O,
with,O,
a,O,
loss,O,
of,O,
$,O,
195,O,
million,O,
in,O,
the,B-DATE,
1988,I-DATE,
period,I-DATE,
.,O,
The,O,
year,B-DATE,
-,I-DATE,
ago,I-DATE,
results,O,
included,O,
a,O,
$,O,
415,O,
million,O,
charge,O,
in,O,
the,B-DATE,
1988,I-DATE,
second,I-DATE,
quarter,I-DATE,
for,O,
underperforming,O,
real,O,
estate,O,
and,O,
mortgage,O,
loans,O,
.,O,
