token,tag
This,O
hasn,O
',O
t,O
been,O
Kellogg,O
Co,O
.',O
s,O
year,O
.,O
The,O
oat,O
-,O
bran,O
craze,O
has,O
cost,O
the,O
world,O
',O
s,O
largest,O
cereal,O
maker,O
market,O
share,O
.,O
The,O
company,O
',O
s,O
president,O
quit,O
suddenly,O
.,O
And,O
now,B-DATE
Kellogg,O
is,O
indefinitely,O
suspending,O
work,O
on,O
what,O
was,O
to,O
be,O
a,O
$,O
1,O
billion,O
cereal,O
plant,O
.,O
The,O
company,O
said,O
it,O
was,O
delaying,O
construction,O
because,O
of,O
current,B-DATE
market,O
conditions,O
.,O
But,O
the,O
Memphis,O
",",O
Tenn,O
".,",O
facility,O
wasn,O
',O
t,O
to,O
begin,O
turning,O
out,O
product,O
until,O
1993,B-DATE
",",O
so,O
the,O
decision,O
may,O
reveal,O
a,O
more,O
pessimistic,O
long,O
-,O
term,O
outlook,O
as,O
well,O
.,O
Kellogg,O
",",O
which,O
hasn,O
',O
t,O
been,O
as,O
successful,O
in,O
capitalizing,O
on,O
the,O
public,O
',O
s,O
health,O
-,O
oriented,O
desire,O
for,O
oat,O
bran,O
as,O
rival,O
General,O
Mills,O
Inc,O
".,",O
has,O
been,O
losing,O
share,O
in,O
the,O
$,O
6,O
billion,O
ready,O
-,O
to,O
-,O
eat,O
cereal,O
market,O
.,O
Kellogg,O
',O
s,O
current,B-DATE
share,O
is,O
believed,O
to,O
be,O
slightly,O
under,O
40,O
%,O
while,O
General,O
Mills,O
',O
share,O
is,O
about,O
27,O
%.,O
Led,O
by,O
its,O
oat,O
-,O
based,O
Cheerios,O
line,O
",",O
General,O
Mills,O
has,O
gained,O
an,O
estimated,O
2,O
%,O
share,O
so,O
far,O
this,B-DATE
year,I-DATE
",",O
mostly,O
at,O
the,O
expense,O
of,O
Kellogg,O
.,O
Each,O
share,O
point,O
is,O
worth,O
about,O
$,O
60,O
million,O
in,O
sales,O
.,O
Analysts,O
say,O
much,O
of,O
Kellogg,O
',O
s,O
erosion,O
has,O
been,O
in,O
such,O
core,O
brands,O
as,O
Corn,O
Flakes,O
",",O
Rice,O
Krispies,O
and,O
Frosted,O
