token,tag
StatesWest,O
Airlines,O
",",O
Phoenix,O
",",O
Ariz,O
".,",O
said,O
it,O
withdrew,O
its,O
offer,O
to,O
acquire,O
Mesa,O
Airlines,O
because,O
the,O
Farmington,O
",",O
N,O
.,O
M,O
".,",O
carrier,O
didn,O
',O
t,O
respond,O
to,O
its,O
offer,O
by,O
the,O
close,O
of,O
business,O
yesterday,B-DATE
",",O
a,O
deadline,O
StatesWest,O
had,O
set,O
for,O
a,O
response,O
.,O
However,O
",",O
StatesWest,O
isn,O
',O
t,O
abandoning,O
its,O
pursuit,O
of,O
the,O
much,O
-,O
larger,O
Mesa,O
.,O
StatesWest,O
",",O
which,O
has,O
a,O
7,O
.,O
25,O
%,O
stake,O
in,O
Mesa,O
",",O
said,O
it,O
may,O
purchase,O
more,O
Mesa,O
stock,O
or,O
make,O
a,O
tender,O
offer,O
directly,O
to,O
Mesa,O
shareholders,O
.,O
StatesWest,O
had,O
proposed,O
acquiring,O
Mesa,O
for,O
$,O
7,O
a,O
share,O
and,O
one,O
share,O
of,O
a,O
new,O
series,O
of,O
StatesWest,O
6,O
%,O
convertible,O
preferred,O
stock,O
it,O
values,O
at,O
$,O
3,O
a,O
share,O
.,O
Earlier,O
",",O
Mesa,O
had,O
rejected,O
a,O
general,O
proposal,O
from,O
StatesWest,O
to,O
combine,O
the,O
two,O
carriers,O
in,O
some,O
way,O
.,O
StatesWest,O
serves,O
10,O
cities,O
in,O
California,O
",",O
Arizona,O
and,O
Nevada,O
.,O
Mesa,O
flies,O
to,O
42,O
cities,O
in,O
New,O
Mexico,O
",",O
Arizona,O
",",O
Wyoming,O
",",O
Colorado,O
and,O
Texas,O
.,O
