token,tag
NEW,O
YORK,O
_,O
A,O
Brooklyn,O
woman,O
who,O
was,O
watching,O
her,O
clothes,O
dry,O
in,O
a,O
laundromat,O
was,O
killed,O
Thursday,B-TIME
evening,I-TIME
when,O
two,O
would,O
-,O
be,O
robbers,O
emptied,O
their,O
pistols,O
into,O
the,O
store,O
",",O
the,O
police,O
said,O
.,O
The,O
men,O
appeared,O
in,O
the,O
store,O
at,O
469,O
Vermont,O
St,O
.,O
in,O
Brownsville,O
around,O
7,O
:,O
15,O
p,O
.,O
m,O
".,",O
after,O
the,O
victim,O
",",O
Linda,O
Sanders,O
",",O
35,O
",",O
had,O
finished,O
her,O
cleaning,O
and,O
was,O
waiting,O
for,O
her,O
clothes,O
to,O
dry,O
",",O
detectives,O
said,O
.,O
``,O
It,O
looks,O
as,O
though,O
they,O
panicked,O
",''",O
a,O
detective,O
",",O
speaking,O
on,O
condition,O
of,O
anonymity,O
",",O
said,O
of,O
the,O
robbers,O
.,O
``,O
They,O
intended,O
to,O
rob,O
the,O
place,O
.,O
There,O
were,O
four,O
or,O
five,O
people,O
inside,O
",",O
and,O
they,O
just,O
started,O
firing,O
.'',O
Ms,O
.,O
Sanders,O
was,O
hit,O
several,O
times,O
and,O
was,O
pronounced,O
dead,O
at,O
the,O
scene,O
.,O
The,O
other,O
customers,O
fled,O
",",O
and,O
the,O
police,O
said,O
it,O
did,O
not,O
appear,O
that,O
anyone,O
else,O
was,O
injured,O
.,O
The,O
men,O
took,O
no,O
money,O
from,O
their,O
victim,O
or,O
from,O
the,O
establishment,O
",",O
said,O
Detective,O
Joseph,O
Pentangelo,O
",",O
a,O
Police,O
Department,O
spokesman,O
.,O
Victor,O
Miranda,O
",",O
who,O
lives,O
in,O
Ms,O
.,O
Sanders,O
',O
apartment,O
building,O
at,O
405,O
Williams,O
Ave,O
".,",O
said,O
the,O
laundry,O
machines,O
in,O
the,O
building,O
were,O
removed,O
a,B-DATE
few,I-DATE
years,I-DATE
ago,I-DATE
to,O
make,O
room,O
for,O
management,O
offices,O
.,O
