token,tag
The,O
New,O
York,O
Times,O
says,O
in,O
an,O
editorial,O
on,O
Thursday,B-DATE
",",O
Jan,B-DATE
.,I-DATE
6,I-DATE
:,O
&,O
QL,O
;,O
The,O
U,O
.,O
S,O
.,O
Immigration,O
and,O
Naturalization,O
Service,O
made,O
a,O
reasonable,O
decision,O
Wednesday,B-DATE
in,O
ruling,O
that,O
Elian,O
Gonzalez,O
",",O
the,O
6,O
-,O
year,O
-,O
old,O
boy,O
who,O
survived,O
an,O
ill,O
-,O
fated,O
migrant,O
smuggling,O
trip,O
across,O
the,O
Florida,O
Straits,O
",",O
should,O
be,O
reunited,O
with,O
his,O
father,O
back,O
in,O
Cuba,O
.,O
The,O
decision,O
will,O
inflame,O
anti,O
-,O
Castro,O
Cubans,O
in,O
Miami,O
",",O
but,O
Doris,O
Meissner,O
",",O
the,O
INS,O
commissioner,O
",",O
made,O
it,O
clear,O
that,O
the,O
service,O
had,O
followed,O
established,O
policy,O
in,O
the,O
case,O
.,O
Moreover,O
",",O
by,O
setting,O
a,O
Jan,B-DATE
.,I-DATE
14,I-DATE
return,O
date,O
",",O
the,O
immigration,O
service,O
allowed,O
Elian,O
',O
s,O
American,O
relatives,O
time,O
to,O
test,O
the,O
ruling,O
in,O
court,O
.,O
Elian,O
was,O
one,O
of,O
13,O
Cubans,O
who,O
were,O
trying,O
to,O
cross,O
from,O
Cuba,O
to,O
Florida,O
six,B-DATE
weeks,I-DATE
ago,I-DATE
on,O
a,O
17,O
-,O
foot,O
aluminum,O
powerboat,O
when,O
it,O
capsized,O
.,O
Ten,O
of,O
those,O
on,O
board,O
died,O
",",O
including,O
his,O
mother,O
and,O
stepfather,O
.,O
The,O
boy,O
clung,O
to,O
an,O
inner,O
tube,O
for,O
two,B-DURATION
days,I-DURATION
and,O
was,O
plucked,O
from,O
the,O
Atlantic,O
on,O
Thanksgiving,B-DATE
Day,I-DATE
and,O
brought,O
ashore,O
.,O
He,O
was,O
immediately,O
released,O
into,O
the,O
custody,O
of,O
relatives,O
in,O
Miami,O
_,O
and,O
just,O
as,O
quickly,O
embraced,O
as,O
a,O
pawn,O
in,O
the,O
poisonous,O
estrangement,O
between,O
Fidel,O
Castro,O
',O
s,O
regime,O
and,O
its,O
opponents,O
in,O
exile,O
.,O
This,O
page,O
has,O
argued,O
from,O
the,O
start,O
that,O
Elian,O
not,O
be,O
denied,O
due,O
process,O
because,O
of,O
his,O
youth,O
",",O
and,O
the,O
INS,O
appears,O
to,O
have,O
moved,O
carefully,O
.,O
Elian,O
',O
s,O
great,O
-,O
uncle,O
and,O
other,O
American,O
relatives,O
were,O
allowed,O
to,O
make,O
their,O
case,O
that,O
he,O
should,O
have,O
a,O
life,O
in,O
Miami,O
.,O
The,O
boy,O
',O
s,O
divorced,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
",",O
was,O
also,O
interviewed,O
and,O
satisfied,O
the,O
agency,O
that,O
he,O
had,O
a,O
close,O
and,O
involved,O
relationship,O
with,O
his,O
son,O
.,O
The,O
mother,O
',O
s,O
parents,O
also,O
argued,O
for,O
a,O
return,O
to,O
Cuba,O
.,O
The,O
INS,O
decided,O
that,O
under,O
their,O
prevailing,O
policies,O
",",O
Gonzalez,O
met,O
the,O
test,O
that,O
calls,O
for,O
custody,O
reverting,O
to,O
the,O
sole,O
surviving,O
parent,O
in,O
such,O
cases,O
.,O
``,O
This,O
little,O
boy,O
",",O
who,O
has,O
been,O
through,O
so,O
much,O
",",O
belongs,O
with,O
his,O
father,O
",''",O
Meissner,O
said,O
Wednesday,B-DATE
",",O
adding,O
that,O
``,O
the,O
unique,O
relationship,O
between,O
parent,O
and,O
child,O
and,O
family,O
reunification,O
has,O
long,O
been,O
a,O
cornerstone,O
of,O
both,O
American,O
immigration,O
law,O
and,O
INS,O
practice,O
.'',O
The,O
White,O
House,O
quickly,O
announced,O
support,O
for,O
the,O
decision,O
.,O
It,O
is,O
unclear,O
how,O
the,O
political,O
side,O
of,O
this,O
affair,O
will,O
play,O
out,O
.,O
Elian,O
',O
s,O
relatives,O
in,O
Miami,O
have,O
indicated,O
they,O
plan,O
to,O
appeal,O
",",O
as,O
is,O
their,O
right,O
.,O
Some,O
of,O
their,O
more,O
militant,O
supporters,O
in,O
Miami,O
",",O
decrying,O
the,O
prospect,O
that,O
the,O
boy,O
will,O
be,O
used,O
as,O
a,O
``,O
trophy,O
'',O
by,O
Castro,O
",",O
have,O
indicated,O
they,O
may,O
try,O
to,O
disrupt,O
efforts,O
to,O
reunite,O
Elian,O
with,O
his,O
father,O
.,O
That,O
would,O
be,O
treating,O
the,O
boy,O
as,O
a,O
trophy,O
in,O
a,O
diplomatic,O
struggle,O
that,O
predates,O
his,O
birth,O
by,O
decades,O
.,O
