token,tag
MIAMI,O
_,O
The,O
small,O
pharmacy,O
on,O
Unity,O
Boulevard,O
in,O
Little,O
Havana,O
is,O
unassuming,O
.,O
No,O
Cuban,O
flags,O
sway,O
from,O
its,O
door,O
and,O
no,O
political,O
signs,O
pushing,O
for,O
the,O
case,O
of,O
young,O
Elian,O
Gonzalez,O
hang,O
from,O
its,O
windows,O
.,O
But,O
the,O
opinion,O
of,O
the,O
woman,O
who,O
runs,O
the,O
modest,O
business,O
",",O
which,O
sells,O
everything,O
from,O
prescription,O
drugs,O
to,O
chewing,O
gum,O
and,O
toys,O
",",O
carries,O
a,O
lot,O
of,O
weight,O
in,O
this,O
part,O
of,O
Miami,O
.,O
She,O
is,O
Fidel,O
Castro,O
',O
s,O
younger,O
sister,O
",",O
Juanita,O
.,O
While,O
her,O
brother,O
is,O
the,O
personification,O
of,O
evil,O
in,O
this,O
neighborhood,O
where,O
Cuban,O
flags,O
fly,O
from,O
beatup,O
Buicks,O
",",O
Juanita,O
Castro,O
is,O
a,O
beloved,O
and,O
respected,O
member,O
of,O
this,O
community,O
.,O
And,O
while,O
she,O
maintains,O
a,O
distance,O
between,O
herself,O
and,O
the,O
heated,O
rhetoric,O
and,O
politics,O
that,O
envelop,O
Miami,O
",",O
Friday,B-DATE
she,O
had,O
definite,O
opinions,O
on,O
the,O
case,O
of,O
the,O
6,O
-,O
year,O
-,O
old,O
Cuban,O
boy,O
that,O
has,O
dominated,O
the,O
city,O
for,O
almost,O
five,B-DURATION
months,I-DURATION
now,B-DATE
.,O
``,O
I,O
feel,O
for,O
this,O
child,O
",''",O
Juanita,O
Castro,O
said,O
.,O
``,O
This,O
has,O
become,O
too,O
politicized,O
",",O
in,O
both,O
Cuba,O
and,O
Miami,O
",",O
and,O
too,O
many,O
people,O
are,O
profiting,O
from,O
this,O
tragedy,O
.,O
I,O
think,O
people,O
have,O
forgotten,O
that,O
this,O
is,O
a,O
human,O
issue,O
.'',O
Juanita,O
Castro,O
",",O
who,O
arrived,O
in,O
Miami,O
in,O
1961,B-DATE
",",O
believes,O
the,O
custody,O
of,O
the,O
child,O
should,O
be,O
worked,O
out,O
between,O
his,O
family,O
members,O
.,O
She,O
is,O
not,O
certain,O
whether,O
the,O
boy,O
should,O
stay,O
in,O
the,O
United,O
States,O
",",O
but,O
she,O
feels,O
that,O
since,O
he,O
',O
s,O
been,O
here,O
so,O
long,O
",",O
he,O
should,O
be,O
afforded,O
the,O
opportunity,O
to,O
live,O
in,O
a,O
free,O
country,O
.,O
When,O
asked,O
if,O
she,O
thought,O
the,O
boy,O
',O
s,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
",",O
was,O
being,O
controlled,O
by,O
the,O
Cuban,O
government,O
even,O
though,O
he,O
has,O
been,O
in,O
Bethesda,O
",",O
Md,O
".,",O
for,O
the,B-DATE
last,I-DATE
week,I-DATE
",",O
she,O
frowned,O
.,O
``,O
I,O
don,O
',O
t,O
know,O
what,O
Juan,O
Miguel,O
thinks,O
or,O
believes,O
",''",O
Juanita,O
Castro,O
said,O
.,O
``,O
What,O
I,O
do,O
think,O
is,O
that,O
he,O
should,O
have,O
arrived,O
in,O
this,O
country,O
at,B-DURATION
least,I-DURATION
72,I-DURATION
hours,I-DURATION
after,O
his,O
son,O
was,O
found,O
floating,O
off,O
the,O
coast,O
of,O
Fort,O
Lauderdale,O
.'',O
``,O
This,O
has,O
gone,O
too,O
far,O
.,O
And,O
it,O
',O
s,O
now,B-DATE
become,O
a,O
tragedy,O
.'',O
Dressed,O
in,O
a,O
dark,O
pink,O
blazer,O
and,O
cream,O
color,O
pants,O
",",O
the,O
sister,O
of,O
the,O
Cuban,O
dictator,O
walked,O
around,O
the,O
pharmacy,O
talking,O
warmly,O
with,O
her,O
customers,O
.,O
She,O
said,O
she,O
she,O
sometimes,O
talks,O
to,O
family,O
members,O
back,O
in,O
Cuba,O
.,O
``,O
I,O
have,O
sisters,O
that,O
I,O
still,O
speak,O
to,O
",''",O
she,O
said,O
",",O
``,O
and,O
this,O
situation,O
is,O
driving,O
people,O
crazy,O
.'',O
The,O
only,O
thing,O
on,O
Cuban,O
television,O
is,O
Elian,O
',O
s,O
story,O
",",O
she,O
said,O
",",O
and,O
she,O
feels,O
the,O
Cuban,O
people,O
are,O
getting,O
tired,O
of,O
the,O
issue,O
.,O
She,O
does,O
not,O
speak,O
to,O
her,O
brother,O
and,O
hasn,O
',O
t,O
for,O
several,O
years,O
.,O
``,O
Nobody,O
talks,O
to,O
Fidel,O
",",O
because,O
he,O
doesn,O
',O
t,O
listen,O
",''",O
Juanita,O
Castro,O
said,O
.,O
``,O
He,O
talks,O
and,O
he,O
decides,O
.'',O
Juanita,O
Castro,O
said,O
she,O
has,O
not,O
visited,O
the,O
Miami,O
relatives,O
of,O
Elian,O
Gonzalez,O
and,O
has,O
no,O
plans,O
to,O
do,O
so,O
.,O
Although,O
she,O
supports,O
the,O
cause,O
of,O
Miami,O
',O
s,O
Cubans,O
in,O
their,O
struggle,O
against,O
her,O
brother,O
',O
s,O
government,O
",",O
she,O
said,O
she,O
prefers,O
to,O
keep,O
a,O
low,O
profile,O
when,O
it,O
comes,O
to,O
politics,O
.,O
``,O
I,O
just,O
work,O
in,O
my,O
pharmacy,O
every,B-SET
day,I-SET
and,O
I,O
pray,O
for,O
a,O
resolution,O
in,O
our,O
country,O
(,O
Cuba,O
),O
that,O
is,O
without,O
violence,O
",''",O
she,O
said,O
.,O
``,O
And,O
I,O
also,O
pray,O
for,O
this,O
young,O
boy,O
every,B-SET
day,I-SET
because,O
he,O
needs,O
help,O
.,O
He,O
',O
s,O
been,O
through,O
a,O
lot,O
.'',O
