token,tag
BRUSSELS,O
",",O
December,B-DATE
2,I-DATE
(,O
Xinhua,O
),O
--,O
The,O
ratification,O
process,O
of,O
NATO,O
enlargement,O
concluded,O
on,O
Wednesday,B-DATE
after,O
the,O
Netherlands,O
gave,O
its,O
go,O
-,O
ahead,O
.,O
Poland,O
",",O
Hungary,O
and,O
the,O
Czech,O
Republic,O
have,O
been,O
accepted,O
as,O
members,O
of,O
the,O
Western,O
military,O
alliance,O
after,O
the,O
upper,O
house,O
of,O
the,O
Dutch,O
parliament,O
voted,O
in,O
favor,O
of,O
their,O
inclusion,O
.,O
All,O
the,O
political,O
parties,O
in,O
the,O
upper,O
house,O
",",O
with,O
the,O
exception,O
of,O
the,O
Greens,O
",",O
agreed,O
on,O
the,O
enlargement,O
process,O
",",O
according,O
to,O
reports,O
reaching,O
here,O
.,O
The,O
lower,O
house,O
already,O
approved,O
the,O
enlargement,O
move,O
in,O
early,O
October,B-DATE
this,O
year,O
.,O
The,O
ratification,O
process,O
began,O
in,O
February,B-DATE
this,O
year,O
with,O
Canada,O
being,O
the,O
first,O
NATO,O
member,O
state,O
starting,O
the,O
ratification,O
process,O
.,O
It,O
was,O
followed,O
by,O
Denmark,O
",",O
Norway,O
",",O
Germany,O
",",O
France,O
",",O
Greece,O
",",O
Luxembourg,O
",",O
Spain,O
",",O
Britain,O
",",O
the,O
United,O
States,O
",",O
Iceland,O
",",O
Belgium,O
",",O
Italy,O
",",O
Portugal,O
and,O
Turkey,O
.,O
NATO,O
decided,O
at,O
last,B-DATE
year,I-DATE
',O
s,O
Madrid,O
summit,O
to,O
invite,O
the,O
three,O
eastern,O
European,O
countries,O
to,O
start,O
accession,O
talks,O
.,O
Poland,O
",",O
Hungary,O
and,O
the,O
Czech,O
Republic,O
are,O
scheduled,O
to,O
become,O
full,O
members,O
of,O
NATO,O
in,O
April,B-DATE
next,O
year,O
when,O
the,O
alliance,O
celebrates,O
its,O
50th,O
anniversary,O
in,O
Washington,O
.,O
