token,tag
UNITED,O
NATIONS,O
(,O
AP,O
),O
_,O
The,O
Security,O
Council,O
condemned,O
the,O
bombing,O
of,O
the,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Kenya,O
and,O
Tanzania,O
on,O
Thursday,B-DATE
and,O
called,O
on,O
all,O
states,O
to,O
cooperate,O
with,O
authorities,O
in,O
finding,O
those,O
responsible,O
.,O
A,O
resolution,O
",",O
co,O
-,O
sponsored,O
by,O
Kenya,O
",",O
Tanzania,O
and,O
the,O
United,O
States,O
and,O
unanimously,O
adopted,O
",",O
``,O
expresses,O
its,O
deep,O
sorrow,O
",",O
sympathy,O
and,O
condolences,O
to,O
the,O
families,O
of,O
the,O
innocent,O
victims,O
of,O
the,O
terrorist,O
bomb,O
attacks,O
at,O
this,O
difficult,O
time,O
.'',O
It,O
strongly,O
condemns,O
the,O
``,O
terrorist,O
bomb,O
attacks,O
.'',O
And,O
it,O
stresses,O
that,O
every,O
nation,O
``,O
has,O
the,O
duty,O
to,O
refrain,O
from,O
organizing,O
",",O
instigating,O
",",O
assisting,O
or,O
participating,O
in,O
terrorist,O
acts,O
in,O
another,O
state,O
.'',O
The,O
almost,O
simultaneous,O
attacks,O
Aug,B-DATE
.,I-DATE
7,I-DATE
at,O
the,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Nairobi,O
",",O
Kenya,O
",",O
and,O
Dar,O
es,O
Salaam,O
",",O
Tanzania,O
",",O
killed,O
257,O
people,O
and,O
injured,O
more,O
than,O
5,O
",",O
500,O
.,O
``,O
The,O
incidents,O
of,O
Aug,B-DATE
.,I-DATE
7,I-DATE
underscore,O
that,O
terrorists,O
know,O
no,O
boundaries,O
",",O
and,O
that,O
the,O
suppression,O
of,O
international,O
terrorism,O
",",O
the,O
arrest,O
",",O
the,O
conviction,O
and,O
the,O
punishment,O
of,O
its,O
perpetrators,O
are,O
essential,O
to,O
the,O
maintenance,O
of,O
international,O
peace,O
and,O
security,O
",''",O
said,O
the,O
U,O
.,O
S,O
.,O
Deputy,O
Ambassador,O
Peter,O
Burleigh,O
.,O
