token,tag
Total,O
Assets,O
Protection,O
Inc,O
".,",O
rebounding,O
from,O
its,O
earlier,O
loss,O
",",O
expects,O
to,O
report,O
earnings,O
from,O
operations,O
of,O
about,O
$,O
200,O
",",O
000,O
for,O
the,B-DATE
third,I-DATE
quarter,I-DATE
",",O
J,O
.,O
C,O
.,O
Matlock,O
",",O
chairman,O
",",O
said,O
.,O
Net,O
income,O
includes,O
an,O
extraordinary,O
gain,O
of,O
about,O
$,O
100,O
",",O
000,O
from,O
the,O
reversal,O
of,O
bad,O
debt,O
and,O
interest,O
income,O
.,O
Revenue,O
was,O
about,O
$,O
4,O
.,O
5,O
million,O
.,O
In,O
the,B-DATE
1988,I-DATE
third,I-DATE
quarter,I-DATE
",",O
the,O
company,O
posted,O
a,O
net,O
loss,O
of,O
$,O
876,O
",",O
706,O
",",O
or,O
22,O
cents,O
a,O
share,O
",",O
on,O
revenue,O
of,O
about,O
$,O
5,O
.,O
1,O
million,O
.,O
Total,O
Assets,O
plans,O
and,O
designs,O
computer,O
centers,O
",",O
computer,O
security,O
systems,O
and,O
computer,O
backup,O
systems,O
.,O
