token,tag
Meridian,O
National,O
Corp,O
.,O
said,O
it,O
sold,O
750,O
",",O
000,O
shares,O
of,O
its,O
common,O
stock,O
to,O
the,O
McAlpine,O
family,O
interests,O
",",O
for,O
$,O
1,O
million,O
",",O
or,O
$,O
1,O
.,O
35,O
a,O
share,O
.,O
The,O
sale,O
represents,O
10,O
.,O
2,O
%,O
of,O
Meridian,O
',O
s,O
shares,O
outstanding,O
.,O
The,O
McAlpine,O
family,O
",",O
which,O
operates,O
a,O
number,O
of,O
multinational,O
companies,O
",",O
including,O
a,O
London,O
-,O
based,O
engineering,O
and,O
construction,O
company,O
",",O
also,O
lent,O
to,O
Meridian,O
National,O
$,O
500,O
",",O
000,O
.,O
That,O
amount,O
is,O
convertible,O
into,O
shares,O
of,O
Meridian,O
common,O
stock,O
at,O
$,O
2,O
a,O
share,O
during,O
its,O
one,B-DURATION
-,I-DURATION
year,I-DURATION
term,I-DURATION
.,O
The,O
loan,O
may,O
be,O
extended,O
by,O
the,O
McAlpine,O
group,O
for,O
an,B-DURATION
additional,I-DURATION
year,I-DURATION
with,O
an,O
increase,O
in,O
the,O
conversion,O
price,O
to,O
$,O
2,O
.,O
50,O
a,O
share,O
.,O
The,O
sale,O
of,O
shares,O
to,O
the,O
McAlpine,O
family,O
along,O
with,O
the,O
recent,O
sale,O
of,O
750,O
",",O
000,O
shares,O
of,O
Meridian,O
stock,O
to,O
Haden,O
MacLellan,O
Holding,O
PLC,O
of,O
Surrey,O
",",O
England,O
and,O
a,O
recent,O
public,O
offering,O
have,O
increased,O
Meridian,O
',O
s,O
net,O
worth,O
to,O
$,O
8,O
.,O
5,O
million,O
",",O
said,O
William,O
Feniger,O
",",O
chief,O
executive,O
officer,O
of,O
Toledo,O
",",O
Ohio,O
-,O
based,O
Meridian,O
.,O
