token,tag
Hewlett,O
-,O
Packard,O
Co,O
.,O
said,O
it,O
raised,O
its,O
stake,O
in,O
Octel,O
Communications,O
Corp,O
.,O
to,O
8,O
.,O
5,O
%,O
of,O
the,O
common,O
shares,O
outstanding,O
.,O
In,O
a,O
Securities,O
and,O
Exchange,O
Commission,O
filing,O
",",O
Hewlett,O
-,O
Packard,O
said,O
it,O
now,O
holds,O
1,O
",",O
384,O
",",O
119,O
Octel,O
common,O
shares,O
",",O
including,O
100,O
",",O
000,O
shares,O
bought,O
from,O
Aug,B-DATE
.,I-DATE
26,I-DATE
to,O
Oct,B-DATE
.,I-DATE
20,I-DATE
for,O
$,O
23,O
.,O
31,O
to,O
$,O
24,O
.,O
25,O
a,O
share,O
.,O
Hewlett,O
-,O
Packard,O
",",O
a,O
Palo,O
Alto,O
",",O
Calif,O
".,",O
computer,O
company,O
",",O
said,O
it,O
acquired,O
the,O
stock,O
"""",O
to,O
develop,O
and,O
maintain,O
a,O
strategic,O
partnership,O
in,O
which,O
each,O
company,O
remains,O
independent,O
while,O
working,O
together,O
to,O
market,O
and,O
sell,O
their,O
products,O
".""",O
Octel,O
said,O
the,O
purchase,O
was,O
expected,O
.,O
Hewlett,O
-,O
Packard,O
affirmed,O
it,O
doesn,O
',O
t,O
plan,O
to,O
obtain,O
control,O
of,O
Octel,O
",",O
a,O
Milpitas,O
",",O
Calif,O
".,",O
maker,O
of,O
voice,O
-,O
processing,O
systems,O
.,O
According,O
to,O
the,O
filing,O
",",O
Hewlett,O
-,O
Packard,O
acquired,O
730,O
",",O
070,O
common,O
shares,O
from,O
Octel,O
as,O
a,O
result,O
of,O
an,O
Aug,B-DATE
.,I-DATE
10,I-DATE
",",I-DATE
1988,I-DATE
",",O
stock,O
purchase,O
agreement,O
.,O
That,O
accord,O
also,O
called,O
for,O
Hewlett,O
-,O
Packard,O
to,O
buy,O
730,O
",",O
070,O
Octel,O
shares,O
in,O
the,O
open,O
market,O
within,O
18,B-DURATION
months,I-DURATION
.,O
In,O
addition,O
",",O
Hewlett,O
-,O
Packard,O
acquired,O
a,O
two,B-DURATION
-,I-DURATION
year,I-DURATION
option,O
to,O
buy,O
an,O
extra,O
10,O
"%,",O
of,O
which,O
half,O
may,O
be,O
sold,O
directly,O
to,O
Hewlett,O
-,O
Packard,O
by,O
Octel,O
.,O
