The,O,
killing,O,
of,O,
Dr,O,
.,O,
Barnett,O,
Slepian,O,
",",O,
a,O,
gynecologist,O,
in,O,
Buffalo,O,
who,O,
performed,O,
abortions,O,
",",O,
has,O,
become,O,
a,O,
factor,O,
in,O,
at,O,
least,O,
two,O,
campaigns,O,
in,O,
New,O,
York,O,
",",O,
say,O,
political,O,
consultants,O,
and,O,
some,O,
campaign,O,
advisers,O,
.,O,
In,O,
the,O,
race,O,
for,O,
attorney,O,
general,O,
",",O,
the,O,
Democratic,O,
candidate,O,
",",O,
Eliot,O,
Spitzer,O,
",",O,
who,O,
favors,O,
abortion,O,
rights,O,
",",O,
has,O,
moved,O,
quickly,O,
to,O,
make,O,
the,O,
anti,O,
-,O,
abortion,O,
position,O,
of,O,
his,O,
opponent,O,
",",O,
Attorney,O,
General,O,
Dennis,O,
Vacco,O,
",",O,
a,O,
central,O,
issue,O,
in,O,
the,O,
campaign,O,
.,O,
And,O,
in,O,
the,O,
tight,O,
race,O,
for,O,
U,O,
.,O,
S,O,
.,O,
Senate,O,
",",O,
while,O,
the,O,
Democrat,O,
",",O,
Charles,O,
Schumer,O,
",",O,
another,O,
abortion,O,
-,O,
rights,O,
supporter,O,
",",O,
has,O,
not,O,
raised,O,
Slepian,O,
',O,
s,O,
death,O,
himself,O,
",",O,
his,O,
aides,O,
say,O,
it,O,
puts,O,
a,O,
new,O,
emphasis,O,
on,O,
the,O,
issue,O,
.,O,
Slepian,O,
was,O,
shot,O,
in,O,
the,O,
back,O,
on,O,
Friday,B-DATE,
night,O,
as,O,
he,O,
stood,O,
in,O,
his,O,
kitchen,O,
.,O,
No,O,
suspects,O,
have,O,
been,O,
identified,O,
.,O,
Even,O,
before,O,
the,O,
killing,O,
",",O,
Schumer,O,
was,O,
tyring,O,
to,O,
draw,O,
more,O,
attention,O,
to,O,
the,O,
anti,O,
-,O,
abortion,O,
record,O,
of,O,
his,O,
opponent,O,
",",O,
Senator,O,
Alfonse,O,
D,O,
',O,
Amato,O,
",",O,
a,O,
Republican,O,
who,O,
is,O,
also,O,
running,O,
on,O,
the,O,
Right,O,
to,O,
Life,O,
Party,O,
line,O,
.,O,
In,O,
