President,O,
Clinton,O,
says,O,
he,O,
is,O,
committed,O,
to,O,
a,O,
possible,O,
strike,O,
against,O,
Iraq,O,
",",O,
despite,O,
objections,O,
from,O,
other,O,
countries,O,
.,O,
Steve,O,
Hurst,O,
has,O,
that,O,
.,O,
The,O,
US,O,
military,O,
buildup,O,
in,O,
the,O,
Persian,O,
gulf,O,
continues,O,
apace,O,
",",O,
more,O,
planes,O,
headed,O,
from,O,
the,O,
united,O,
states,O,
and,O,
senior,O,
officials,O,
say,O,
Iraq,O,
',O,
s,O,
president,O,
Saddam,O,
Hussein,O,
can,O,
expect,O,
punishing,O,
air,O,
strikes,O,
to,O,
continue,O,
well,O,
into,O,
the,B-DATE,
future,I-DATE,
if,O,
he,O,
doesn,O,
',O,
t,O,
stop,O,
building,O,
biological,O,
and,O,
chemical,O,
weapons,O,
.,O,
Saddam,O,
will,O,
know,O,
by,O,
our,O,
actions,O,
and,O,
our,O,
warning,O,
that,O,
we,O,
will,O,
be,O,
prepared,O,
to,O,
act,O,
again,O,
if,O,
we,O,
have,O,
evidence,O,
he,O,
is,O,
trying,O,
to,O,
rebuild,O,
his,O,
weapons,O,
of,O,
mass,O,
destruction,O,
capabilities,O,
.,O,
In,O,
a,O,
bit,O,
of,O,
television,O,
diplomacy,O,
",",O,
Iraq,O,
',O,
s,O,
deputy,O,
foreign,O,
minister,O,
responded,O,
from,O,
Baghdad,O,
in,O,
less,B-DURATION,
than,I-DURATION,
one,I-DURATION,
hour,I-DURATION,
",",O,
saying,O,
Washington,O,
would,O,
break,O,
international,O,
law,O,
by,O,
attacking,O,
without,O,
UN,O,
approval,O,
.,O,
The,O,
united,O,
states,O,
is,O,
not,O,
authorized,O,
to,O,
use,O,
force,O,
before,O,
going,O,
to,O,
the,O,
council,O,
.,O,
President,O,
Clinton,O,
",",O,
meantime,O,
",",O,
glossed,O,
over,O,
stern,O,
warnings,O,
from,O,
Moscow,O,
on,O,
Thursday,B-DATE,
that,O,
US,O,
air,O,
strikes,O,
against,O,
Iraq,O,
could,O,
do,O,
serious,O,
harm,O,
to,O,
relations,O,
with,O,
the,O,
Kremlin,O,
.,O,
We,O,
',O,
re,O,
trying,O,
to,O,
find,O,
a,O,
diplomatic,O,
solution,O,
.,O,
And,O,
I,O,
hope,O,
that,O,
",",O,
whatever,O,
happens,O,
today,B-DATE,
",",O,
that,O,
our,O,
relationships,O,
with,O,
Russia,O,
will,O,
continue,O,
to,O,
be,O,
productive,O,
and,O,
constructive,O,
and,O,
strong,O,
",",O,
because,O,
that,O,
',O,
s,O,
very,O,
important,O,
to,O,
the,B-DATE,
future,I-DATE,
of,O,
our,O,
peoples,O,
.,O,
One,O,
contrary,O,
view,O,
of,O,
the,O,
issue,O,
presented,O,
itself,O,
to,O,
the,O,
president,O,
as,O,
he,O,
arrived,O,
in,O,
Philadelphia,O,
later,O,
in,O,
the,B-DATE,
day,I-DATE,
.,O,
Nevertheless,O,
",",O,
the,O,
president,O,
said,O,
Washington,O,
would,O,
use,O,
force,O,
if,O,
diplomacy,O,
fails,O,
to,O,
force,O,
Saddam,O,
Hussein,O,
to,O,
back,O,
down,O,
.,O,
The,O,
Russian,O,
foreign,O,
minister,O,
",",O,
meanwhile,O,
",",O,
sought,O,
to,O,
soften,O,
the,O,
harsh,O,
words,O,
of,O,
his,O,
military,O,
counterpart,O,
",",O,
saying,O,
on,O,
Friday,B-DATE,
that,O,
Russia,O,
now,B-DATE,
feels,O,
the,O,
US,O,
must,O,
hold,O,
off,O,
at,O,
least,O,
until,O,
UN,O,
secretary,O,
general,O,
Kofi,O,
Annan,O,
visits,O,
Baghdad,O,
in,O,
a,O,
last,O,
-,O,
ditch,O,
effort,O,
at,O,
diplomacy,O,
.,O,
Annan,O,
has,O,
no,O,
trip,O,
planned,O,
so,O,
far,O,
.,O,
Meanwhile,O,
",",O,
secretary,O,
of,O,
state,O,
Madeleine,O,
Albright,O,
",",O,
Berger,O,
and,O,
defense,O,
secretary,O,
William,O,
Cohen,O,
announced,O,
plans,O,
to,O,
travel,O,
to,O,
an,O,
unnamed,O,
city,O,
in,O,
the,O,
US,O,
heartland,O,
next,B-DATE,
week,I-DATE,
",",O,
to,O,
explain,O,
to,O,
the,O,
American,O,
people,O,
just,O,
why,O,
military,O,
force,O,
will,O,
be,O,
necessary,O,
if,O,
diplomacy,O,
fails,O,
.,O,
Steve,O,
Hurst,O,
",",O,
CNN,O,
",",O,
the,O,
state,O,
department,O,
.,O,
