token,tag
ADDIS,O
ABABA,O
",",O
Ethiopia,O
(,O
AP,O
),O
_,O
The,O
Organization,O
of,O
African,O
Unity,O
said,O
Friday,B-DATE
it,O
would,O
investigate,O
the,O
Hutu,O
-,O
organized,O
genocide,O
of,O
more,O
than,O
500,O
",",O
000,O
minority,O
Tutsis,O
in,O
Rwanda,O
nearly,B-DATE
four,I-DATE
years,I-DATE
ago,I-DATE
.,O
Foreign,O
ministers,O
of,O
member,O
-,O
states,O
meeting,O
in,O
the,O
Ethiopian,O
capital,O
agreed,O
to,O
set,O
up,O
a,O
seven,O
-,O
member,O
panel,O
to,O
investigate,O
who,O
shot,O
down,O
Rwandan,O
President,O
Juvenal,O
Habyarimana,O
',O
s,O
plane,O
on,O
April,B-DATE
6,I-DATE
",",I-DATE
1994,I-DATE
.,O
The,O
assassination,O
touched,O
off,O
a,O
murderous,O
rampage,O
by,O
Hutu,O
security,O
forces,O
and,O
civilians,O
",",O
who,O
slaughtered,O
mainly,O
Tutsis,O
but,O
also,O
Hutus,O
who,O
favored,O
reconciliation,O
with,O
the,O
minority,O
.,O
It,O
also,O
reignited,O
the,O
civil,O
war,O
.,O
The,O
panel,O
also,O
will,O
look,O
at,O
the,O
exodus,O
of,O
about,O
2,O
million,O
Rwanda,O
Hutus,O
to,O
neighboring,O
countries,O
where,O
they,O
lived,O
in,O
U,O
.,O
N,O
.-,O
run,O
refugee,O
camps,O
for,O
2,B-DURATION
1,I-DURATION
/,I-DURATION
2,I-DURATION
years,I-DURATION
.,O
The,O
investigation,O
will,O
consider,O
the,O
role,O
of,O
``,O
internal,O
and,O
external,O
forces,O
prior,O
to,O
the,O
genocide,O
and,O
subsequently,O
",",O
and,O
the,O
role,O
of,O
the,O
United,O
Nations,O
and,O
its,O
agencies,O
and,O
the,O
OAU,O
before,O
",",O
during,O
and,O
after,O
the,O
genocide,O
",''",O
the,O
OAU,O
said,O
.,O
The,O
panel,O
will,O
be,O
based,O
in,O
Addis,O
Ababa,O
",",O
and,O
will,O
finish,O
its,O
investigation,O
within,O
a,B-DURATION
year,I-DURATION
",",O
it,O
said,O
.,O
It,O
is,O
to,O
be,O
funded,O
by,O
voluntary,O
contributions,O
from,O
within,O
and,O
outside,O
the,O
continent,O
.,O
(,O
aa,O
-,O
kjd,O
),O
