token,tag
CAPE,O
TOWN,O
",",O
South,O
Africa,O
(,O
AP,O
),O
--,O
Another,O
man,O
has,O
been,O
arrested,O
in,O
connection,O
with,O
the,O
bombings,O
of,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Kenya,O
and,O
Tanzania,O
last,B-DATE
year,I-DATE
that,O
killed,O
224,O
people,O
",",O
police,O
said,O
today,B-DATE
.,O
``,O
I,O
can,O
confirm,O
that,O
an,O
individual,O
was,O
arrested,O
in,O
connection,O
with,O
the,O
embassy,O
bombings,O
and,O
the,O
FBI,O
was,O
involved,O
'',O
in,O
making,O
the,O
arrest,O
",",O
police,O
spokesman,O
Capt,O
.,O
Rod,O
Beer,O
said,O
.,O
Beer,O
said,O
he,O
did,O
not,O
know,O
where,O
the,O
man,O
was,O
being,O
held,O
or,O
any,O
more,O
details,O
.,O
The,O
arrest,O
brought,O
to,O
nine,O
the,O
number,O
of,O
people,O
in,O
custody,O
in,O
connection,O
with,O
the,O
bombings,O
.,O
U,O
.,O
S,O
.,O
authorities,O
scheduled,O
a,O
news,O
conference,O
for,O
later,O
today,B-DATE
in,O
New,O
York,O
.,O
The,O
Cape,O
Argus,O
newspaper,O
reported,O
today,B-DATE
that,O
a,O
Tanzanian,O
man,O
was,O
arrested,O
",",O
and,O
that,O
authorities,O
were,O
searching,O
for,O
accomplices,O
.,O
The,O
Argus,O
quoted,O
immigration,O
official,O
Jurie,O
de,O
Wet,O
as,O
saying,O
the,O
arrests,O
stemmed,O
from,O
information,O
about,O
requests,O
for,O
asylum,O
and,O
temporary,O
residence,O
in,O
Cape,O
Town,O
.,O
The,O
U,O
.,O
S,O
.,O
Embassy,O
in,O
Pretoria,O
had,O
no,O
comment,O
.,O
Seventeen,O
people,O
have,O
been,O
indicted,O
in,O
the,O
case,O
.,O
Eight,O
of,O
those,O
are,O
in,O
custody,O
",",O
but,O
the,O
rest,O
remained,O
fugitives,O
",",O
including,O
Saudi,O
radical,O
Osama,O
bin,O
Laden,O
.,O
It,O
was,O
not,O
immediately,O
known,O
if,O
the,O
arrest,O
announced,O
today,B-DATE
stemmed,O
from,O
the,O
indictment,O
.,O
Bin,O
Laden,O
",",O
who,O
is,O
accused,O
of,O
masterminding,O
the,O
attack,O
",",O
is,O
on,O
the,O
FBI,O
',O
s,O
10,O
Most,O
Wanted,O
List,O
.,O
A,O
$,O
5,O
million,O
reward,O
has,O
been,O
offered,O
for,O
his,O
capture,O
.,O
The,O
bombs,O
went,O
off,O
almost,O
simultaneously,O
on,O
Aug,B-DATE
.,I-DATE
7,I-DATE
",",I-DATE
1998,I-DATE
at,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Nairobi,O
",",O
Kenya,O
and,O
Dar,O
es,O
Salaam,O
",",O
Tanzania,O
.,O
