token,tag
HAVANA,O
(,O
AP,O
),O
--,O
In,O
an,O
apparent,O
bid,O
to,O
show,O
flexibility,O
in,O
the,O
campaign,O
to,O
return,O
Elian,O
Gonzalez,O
to,O
Cuba,O
",",O
President,O
Fidel,O
Castro,O
said,O
the,O
boy,O
',O
s,O
father,O
has,O
offered,O
to,O
travel,O
alone,O
today,B-DATE
to,O
the,O
United,O
States,O
to,O
pick,O
up,O
his,O
6,O
-,O
year,O
-,O
old,O
son,O
.,O
However,O
",",O
a,O
group,O
trip,O
with,O
the,O
boy,O
',O
s,O
relatives,O
and,O
classmates,O
appeared,O
more,O
likely,O
than,O
a,O
solo,O
trip,O
by,O
his,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
.,O
Gonzalez,O
",",O
the,O
boy,O
',O
s,O
stepmother,O
",",O
his,O
baby,O
half,O
-,O
brother,O
",",O
a,O
dozen,O
classmates,O
and,O
some,O
adults,O
planned,O
to,O
apply,O
for,O
American,O
visas,O
today,B-DATE
at,O
the,O
U,O
.,O
S,O
.,O
Interests,O
Section,O
in,O
Havana,O
",",O
the,O
American,O
mission,O
here,O
.,O
The,O
group,O
would,O
be,O
ready,O
to,O
leave,O
for,O
the,O
United,O
States,O
as,O
soon,O
as,O
Tuesday,B-DATE
",",O
Castro,O
said,O
.,O
Gonzalez,O
said,O
he,O
would,O
go,O
get,O
his,O
son,O
alone,O
if,O
U,O
.,O
S,O
.,O
authorities,O
promised,O
they,O
would,O
turn,O
Elian,O
over,O
to,O
him,O
immediately,O
and,O
allow,O
them,O
to,O
fly,O
back,O
to,O
Cuba,O
right,O
away,O
",",O
Castro,O
said,O
Sunday,B-DATE
.,O
'',O
I,O
am,O
willing,O
to,O
leave,O
tomorrow,B-DATE
",",O
absolutely,O
alone,O
and,O
transport,O
myself,O
to,O
where,O
the,O
child,O
is,O
",''",O
Castro,O
read,O
from,O
a,O
letter,O
signed,O
by,O
Gonzalez,O
.,O
'',O
Only,O
the,O
government,O
of,O
the,O
United,O
States,O
can,O
decide,O
if,O
it,O
prefers,O
this,O
variant,O
",''",O
continued,O
the,O
letter,O
",",O
which,O
Castro,O
read,O
on,O
a,O
state,O
television,O
station,O
broadcast,O
