token,tag
DAR,O
ES,O
SALAAM,O
",",O
Tanzania,O
(,O
AP,O
),O
_,O
Tanzania,O
expelled,O
five,O
Iraqis,O
and,O
a,O
Libyan,O
who,O
were,O
questioned,O
by,O
the,O
FBI,O
and,O
police,O
in,O
connection,O
of,O
the,O
bombing,O
of,O
two,O
U,O
.,O
S,O
.,O
embassies,O
in,O
East,O
Africa,O
last,B-DATE
month,I-DATE
",",O
a,O
newspaper,O
reported,O
Friday,B-DATE
.,O
Immigration,O
officials,O
escorted,O
the,O
Libyan,O
",",O
Atif,O
Issa,O
Enhamed,O
",",O
to,O
the,O
airport,O
and,O
put,O
him,O
on,O
a,O
flight,O
to,O
an,O
undisclosed,O
Middle,O
East,O
destination,O
",",O
said,O
Uhuru,O
",",O
or,O
Freedom,O
",",O
a,O
Swahili,O
newspaper,O
owned,O
by,O
the,O
ruling,O
Chama,O
Cha,O
Mapinduzi,O
party,O
.,O
Five,O
Iraqis,O
",",O
whose,O
names,O
were,O
not,O
disclosed,O
",",O
also,O
were,O
deported,O
",",O
the,O
newspaper,O
said,O
.,O
It,O
gave,O
no,O
reason,O
for,O
the,O
expulsions,O
and,O
Tanzania,O
',O
s,O
criminal,O
investigation,O
and,O
immigration,O
departments,O
could,O
not,O
be,O
reached,O
for,O
comment,O
.,O
Nearly,O
simultaneous,O
bombings,O
at,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Dar,O
es,O
Salaam,O
",",O
Tanzania,O
",",O
and,O
Nairobi,O
",",O
Kenya,O
",",O
on,O
Aug,B-DATE
.,I-DATE
7,I-DATE
killed,O
258,O
people,O
",",O
including,O
12,O
Americans,O
",",O
and,O
injured,O
more,O
than,O
5,O
",",O
500,O
people,O
.,O
Of,O
those,O
killed,O
",",O
11,O
were,O
killed,O
in,O
Tanzania,O
.,O
Two,O
key,O
suspects,O
in,O
the,O
Kenya,O
bombing,O
have,O
been,O
handed,O
over,O
to,O
the,O
United,O
States,O
for,O
trial,O
.,O
American,O
authorities,O
allege,O
the,O
attacks,O
were,O
plotted,O
by,O
Saudi,O
terrorist,O
Osama,O
bin,O
Laden,O
.,O
On,O
Sunday,B-DATE
",",O
Tanzanian,O
police,O
and,O
FBI,O
agents,O
said,O
they,O
had,O
made,O
``,O
extraordinary,O
discoveries,O
",''",O
having,O
determined,O
what,O
the,O
Dar,O
es,O
Salaam,O
bomb,O
was,O
made,O
of,O
and,O
who,O
carried,O
it,O
to,O
the,O
embassy,O
.,O
They,O
refused,O
to,O
provide,O
details,O
.,O
Media,O
reports,O
in,O
Tanzania,O
have,O
said,O
the,O
ingredients,O
for,O
the,O
bombs,O
had,O
originated,O
in,O
the,O
Middle,O
East,O
and,O
were,O
transferred,O
by,O
sea,O
via,O
the,O
Comoro,O
Islands,O
to,O
Tanzania,O
.,O
Reports,O
in,O
Kenya,O
said,O
the,O
components,O
of,O
the,O
bomb,O
that,O
exploded,O
in,O
Nairobi,O
were,O
transported,O
by,O
road,O
from,O
Tanzania,O
to,O
Kenya,O
.,O
The,O
East,O
African,O
nations,O
share,O
a,O
long,O
and,O
mostly,O
unguarded,O
border,O
.,O
On,O
Sept,B-DATE
.,I-DATE
2,I-DATE
",",O
police,O
in,O
the,O
Comoros,O
archipelago,O
",",O
off,O
the,O
Tanzanian,O
coast,O
",",O
raided,O
two,O
homes,O
and,O
searched,O
for,O
a,O
suspect,O
in,O
the,O
bombings,O
identified,O
as,O
Abdallah,O
Mohammed,O
Fadhul,O
",",O
a,O
Comorian,O
Muslim,O
who,O
had,O
lived,O
with,O
his,O
wife,O
in,O
Sudan,O
until,O
shortly,O
after,O
the,O
bombings,O
.,O
