token,tag
Savin,O
Corp,O
.,O
reported,O
a,O
third,B-DATE
-,I-DATE
quarter,I-DATE
net,O
loss,O
of,O
$,O
35,O
.,O
2,O
million,O
",",O
or,O
31,O
cents,O
a,O
share,O
",",O
compared,O
with,O
year,B-DATE
-,I-DATE
earlier,I-DATE
profit,O
of,O
$,O
3,O
.,O
8,O
million,O
",",O
or,O
one,O
cent,O
a,O
share,O
.,O
A,O
spokesman,O
for,O
the,O
Stamford,O
",",O
Conn,O
.,O
based,O
company,O
said,O
operations,O
had,O
a,O
loss,O
of,O
$,O
5,O
.,O
5,O
million,O
for,O
the,B-DATE
quarter,I-DATE
;,O
in,O
addition,O
",",O
the,O
loss,O
was,O
magnified,O
by,O
nonrecurring,O
charges,O
totaling,O
$,O
23,O
.,O
5,O
million,O
and,O
$,O
8,O
.,O
2,O
million,O
in,O
asset,O
-,O
valuation,O
adjustments,O
that,O
he,O
described,O
as,O
"""",O
unusual,O
".""",O
The,O
charges,O
were,O
partly,O
offset,O
by,O
a,O
$,O
2,O
million,O
gain,O
on,O
the,O
sale,O
of,O
investments,O
of,O
two,O
joint,O
ventures,O
",",O
he,O
said,O
.,O
Revenue,O
declined,O
8,O
%,O
to,O
$,O
85,O
.,O
7,O
million,O
",",O
from,O
$,O
93,O
.,O
3,O
million,O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
Savin,O
cited,O
"""",O
a,O
general,O
softening,O
in,O
the,O
demand,O
for,O
office,O
products,O
in,O
the,O
market,O
segments,O
in,O
which,O
Savin,O
competes,O
".""",O
