token,tag
General,O
Motors,O
Corp,O
.',O
s,O
big,O
defense,O
and,O
automotive,O
electronics,O
unit,O
",",O
GM,O
Hughes,O
Electronics,O
",",O
said,O
net,O
income,O
fell,O
22,O
%,O
in,O
the,B-DATE
third,I-DATE
quarter,I-DATE
",",O
reflecting,O
declining,O
military,O
spending,O
and,O
slumping,O
GM,O
vehicle,O
production,O
.,O
Meanwhile,O
",",O
net,O
at,O
GM,O
',O
s,O
finance,O
arm,O
",",O
General,O
Motors,O
Acceptance,O
Corp,O
".,",O
fell,O
3,O
.,O
1,O
%.,O
By,O
contrast,O
",",O
Electronic,O
Data,O
Systems,O
Corp,O
".,",O
GM,O
',O
s,O
data,O
processing,O
subsidiary,O
",",O
boosted,O
net,O
16,O
%.,O
GM,O
closed,O
down,O
$,O
1,O
.,O
875,O
at,O
$,O
44,O
.,O
875,O
in,O
New,O
York,O
Stock,O
Exchange,O
trading,O
yesterday,B-DATE
.,O
Earnings,O
for,O
GM,O
common,O
stock,O
",",O
reflecting,O
the,O
performance,O
of,O
GM,O
',O
s,O
core,O
automotive,O
operations,O
",",O
will,O
be,O
disclosed,O
this,B-TIME
morning,I-TIME
.,O
GM,O
Class,O
H,O
",",O
which,O
represents,O
a,O
dividend,O
interest,O
in,O
Hughes,O
earnings,O
",",O
closed,O
at,O
$,O
29,O
",",O
up,O
25,O
cents,O
in,O
Big,O
Board,O
composite,O
trading,O
.,O
GM,O
Class,O
E,O
",",O
which,O
represents,O
a,O
dividend,O
interest,O
in,O
EDS,O
profit,O
",",O
fell,O
75,O
cents,O
to,O
$,O
52,O
.,O
25,O
on,O
the,O
Big,O
Board,O
.,O
The,O
earnings,O
drop,O
at,O
GM,O
Hughes,O
Electronics,O
is,O
a,O
sign,O
of,O
tough,O
times,O
at,O
both,O
the,O
defense,O
operations,O
of,O
Hughes,O
Aircraft,O
Co,O
.,O
and,O
GM,O
',O
s,O
North,O
American,O
automotive,O
operations,O
",",O
which,O
are,O
a,O
primary,O
customer,O
for,O
the,O
Delco,O
Electronics,O
Corp,O
.,O
side,O
of,O
the,O
GM,O
Hughes,O
unit,O
.,O
Profit,O
at,O
the,O
unit,O
fell,O
to,O
$,O
110,O
.,O
6,O
million,O
",",O
or,O
37,O
