token,tag
Coleco,O
Industries,O
Inc,O
".,",O
a,O
once,B-DATE
high,O
-,O
flying,O
toy,O
maker,O
whose,O
stock,O
peaked,O
at,O
$,O
65,O
a,O
share,O
in,O
the,B-DATE
early,I-DATE
1980s,I-DATE
",",O
filed,O
a,O
Chapter,O
11,O
reorganization,O
plan,O
that,O
provides,O
just,O
1,O
.,O
125,O
cents,O
a,O
share,O
for,O
common,O
stockholders,O
.,O
Under,O
the,O
plan,O
",",O
unsecured,O
creditors,O
",",O
who,O
are,O
owed,O
about,O
$,O
430,O
million,O
",",O
would,O
receive,O
about,O
$,O
92,O
million,O
",",O
or,O
21,O
cents,O
for,O
each,O
dollar,O
they,O
are,O
owed,O
.,O
In,O
addition,O
",",O
they,O
will,O
receive,O
stock,O
in,O
the,O
reorganized,O
company,O
",",O
which,O
will,O
be,O
named,O
Ranger,O
Industries,O
Inc,O
.,O
After,O
these,O
payments,O
",",O
about,O
$,O
225,O
",",O
000,O
will,O
be,O
available,O
for,O
the,O
20,O
million,O
common,O
shares,O
outstanding,O
.,O
The,O
Avon,O
",",O
Conn,O
".,",O
company,O
',O
s,O
stock,O
hit,O
a,O
high,O
in,O
1983,B-DATE
after,O
it,O
unveiled,O
its,O
Adam,O
home,O
computer,O
",",O
but,O
the,O
product,O
was,O
plagued,O
with,O
glitches,O
and,O
the,O
company,O
',O
s,O
fortunes,O
plunged,O
.,O
But,O
Coleco,O
bounced,O
back,O
with,O
the,O
introduction,O
of,O
the,O
Cabbage,O
Patch,O
dolls,O
",",O
whose,O
sales,O
hit,O
$,O
600,O
million,O
in,O
1985,B-DATE
.,O
But,O
as,O
the,O
craze,O
died,O
",",O
Coleco,O
failed,O
to,O
come,O
up,O
with,O
another,O
winner,O
and,O
filed,O
for,O
bankruptcy,O
-,O
law,O
protection,O
in,O
July,B-DATE
1988,I-DATE
.,O
The,O
plan,O
was,O
filed,O
jointly,O
with,O
unsecured,O
creditors,O
in,O
federal,O
bankruptcy,O
court,O
in,O
New,O
York,O
and,O
must,O
be,O
approved,O
by,O
the,O
court,O
.,O
