token,tag
Norwood,O
Partners,O
Limited,O
Partnership,O
of,O
Boston,O
said,O
it,O
may,O
make,O
a,O
tender,O
offer,O
for,O
some,O
or,O
all,O
of,O
Phoenix,O
Technologies,O
Ltd,O
.',O
s,O
common,O
shares,O
.,O
Norwood,O
",",O
Mass,O
.-,O
based,O
Phoenix,O
",",O
a,O
once,O
-,O
high,O
-,O
flying,O
maker,O
of,O
software,O
for,O
personal,O
computers,O
",",O
has,O
had,O
substantial,O
losses,O
in,O
the,B-DURATION
past,I-DURATION
two,I-DURATION
quarters,I-DURATION
.,O
Its,O
stock,O
",",O
which,O
was,O
as,O
high,O
as,O
$,O
18,O
.,O
75,O
a,O
share,O
",",O
has,O
been,O
trading,O
under,O
$,O
4,O
a,O
share,O
recently,B-DATE
.,O
Yesterday,B-DATE
it,O
closed,O
at,O
$,O
4,O
.,O
375,O
a,O
share,O
",",O
up,O
$,O
1,O
.,O
125,O
",",O
in,O
national,O
over,O
-,O
the,O
-,O
counter,O
trading,O
.,O
In,O
a,O
Securities,O
and,O
Exchange,O
Commission,O
filing,O
",",O
Norwood,O
said,O
it,O
',O
s,O
part,O
of,O
a,O
group,O
that,O
holds,O
525,O
",",O
546,O
Phoenix,O
Technologies,O
common,O
shares,O
",",O
or,O
a,O
5,O
.,O
3,O
%,O
stake,O
.,O
Norwood,O
has,O
made,O
"""",O
no,O
detailed,O
plans,O
",""",O
but,O
it,O
has,O
engaged,O
in,O
talks,O
with,O
other,O
shareholders,O
",",O
the,O
filing,O
said,O
.,O
Phoenix,O
declined,O
to,O
comment,O
.,O
Norwood,O
is,O
controlled,O
by,O
Daniel,O
L,O
.,O
Barnett,O
and,O
Paul,O
A,O
.,O
Reese,O
",",O
both,O
officers,O
of,O
Boston,O
-,O
based,O
Oasis,O
Capital,O
Management,O
Inc,O
".,",O
a,O
small,O
Boston,O
money,O
management,O
firm,O
.,O
Also,O
involved,O
in,O
the,O
group,O
is,O
Robert,O
F,O
.,O
Angelo,O
",",O
formerly,O
Phoenix,O
',O
s,O
senior,O
vice,O
president,O
",",O
field,O
operations,O
",",O
who,O
left,O
Phoenix,O
at,O
the,B-DATE
beginning,I-DATE
of,I-DATE
October,I-DATE
.,O
Mr,O
.,O
Angelo,O
was,O
described,O
in,O
the,O
filing,O
as,O
a,O
consultant,O
to,O
Oasis,O
.,O
