token,tag
Jayark,O
Corp,O
.,O
agreed,O
to,O
pay,O
$,O
4,O
million,O
in,O
cash,O
",",O
$,O
2,O
million,O
of,O
12,O
%,O
convertible,O
debentures,O
",",O
and,O
1,O
.,O
6,O
million,O
common,O
shares,O
to,O
acquire,O
closely,O
held,O
Kofcoh,O
Imports,O
Inc,O
.,O
In,O
over,O
-,O
the,O
-,O
counter,O
trading,O
Friday,B-DATE
",",O
Jayark,O
was,O
quoted,O
at,O
87,O
.,O
5,O
cents,O
bid,O
",",O
down,O
15,O
.,O
625,O
cents,O
.,O
At,O
the,O
market,O
price,O
",",O
the,O
transaction,O
has,O
a,O
total,O
indicated,O
value,O
of,O
$,O
7,O
.,O
4,O
million,O
.,O
Kofcoh,O
is,O
a,O
New,O
York,O
holding,O
company,O
for,O
Rosalco,O
Inc,O
".,",O
which,O
imports,O
furniture,O
and,O
other,O
items,O
.,O
David,O
L,O
.,O
Koffman,O
",",O
president,O
and,O
chief,O
executive,O
officer,O
of,O
Jayark,O
",",O
holds,O
about,O
40,O
%,O
of,O
Kofcoh,O
",",O
Jayark,O
said,O
.,O
Jayark,O
",",O
New,O
York,O
",",O
distributes,O
and,O
rents,O
audio,O
-,O
visual,O
equipment,O
and,O
prints,O
promotional,O
ads,O
for,O
retailers,O
.,O
In,O
the,B-DATE
quarter,I-DATE
ended,O
July,B-DATE
31,I-DATE
",",O
Jayark,O
had,O
an,O
average,O
of,O
5,O
.,O
6,O
million,O
shares,O
outstanding,O
.,O
The,O
transaction,O
is,O
subject,O
to,O
approval,O
by,O
a,O
panel,O
of,O
disinterested,O
directors,O
",",O
the,O
company,O
said,O
",",O
adding,O
that,O
shareholder,O
approval,O
isn,O
',O
t,O
needed,O
.,O
