token,tag
Federal,O
law,O
enforcement,O
officials,O
said,O
Wednesday,B-DATE
that,O
they,O
had,O
concluded,O
that,O
James,O
Kopp,O
",",O
an,O
impassioned,O
and,O
nomadic,O
opponent,O
of,O
abortion,O
",",O
fired,O
the,O
shots,O
that,O
killed,O
a,O
Buffalo,O
",",O
N,O
.,O
Y,O
".,",O
abortion,O
-,O
clinic,O
doctor,O
last,O
October,B-DATE
.,O
Based,O
on,O
physical,O
evidence,O
_,O
including,O
a,O
rifle,O
found,O
in,O
April,B-DATE
month,O
buried,O
near,O
the,O
doctor,O
',O
s,O
house,O
and,O
a,O
match,O
between,O
fibers,O
found,O
near,O
the,O
murder,O
and,O
others,O
found,O
in,O
Kopp,O
',O
s,O
car,O
_,O
officials,O
said,O
they,O
had,O
decided,O
to,O
issue,O
a,O
warrant,O
for,O
his,O
arrest,O
in,O
the,O
killing,O
of,O
Dr,O
.,O
Barnett,O
Slepian,O
.,O
Kopp,O
",",O
a,O
fugitive,O
",",O
has,O
until,O
now,O
been,O
described,O
only,O
as,O
a,O
material,O
witness,O
and,O
a,O
nationwide,O
warrant,O
had,O
been,O
issued,O
so,O
that,O
he,O
could,O
be,O
held,O
for,O
questioning,O
.,O
There,O
was,O
no,O
official,O
confirmation,O
of,O
the,O
decision,O
to,O
upgrade,O
the,O
warrant,O
",",O
but,O
Denise,O
O,O
',O
Donnell,O
",",O
the,O
U,O
.,O
S,O
.,O
attorney,O
for,O
the,O
Western,O
District,O
of,O
New,O
York,O
in,O
Buffalo,O
",",O
has,O
scheduled,O
a,O
news,O
conference,O
Thursday,B-DATE
to,O
announce,O
a,O
``,O
major,O
development,O
'',O
in,O
the,O
Slepian,O
murder,O
investigation,O
.,O
Erie,O
County,O
District,O
Attorney,O
Frank,O
Clark,O
",",O
Bernard,O
Tolbert,O
",",O
the,O
special,O
FBI,O
agent,O
in,O
charge,O
of,O
the,O
Buffalo,O
office,O
",",O
and,O
other,O
investigators,O
will,O
also,O
be,O
there,O
.,O
Since,O
there,O
is,O
no,O
federal,O
homicide,O
statute,O
as,O
such,O
",",O
the,O
federal,O
officials,O
said,O
Kopp,O
could,O
be,O
charged,O
under,O
the,O
recent,O
Freedom,O
of,O
Access,O
to,O
Clinic,O
Entrances,O
Act,O
",",O
which,O
provides,O
for,O
a,O
sentence,O
of,O
up,O
to,O
life,O
imprisonment,O
for,O
someone,O
convicted,O
of,O
physical,O
assaults,O
or,O
threats,O
against,O
abortion,O
providers,O
.,O
If,O
Kopp,O
were,O
also,O
indicted,O
and,O
convicted,O
on,O
state,O
murder,O
charges,O
",",O
he,O
could,O
face,O
the,O
death,O
penalty,O
.,O
Slepian,O
",",O
a,O
52,O
-,O
year,O
-,O
old,O
obstetrician,O
and,O
gynecologist,O
who,O
was,O
the,O
mainstay,O
of,O
Buffalo,O
',O
s,O
only,O
abortion,O
clinic,O
",",O
was,O
shot,O
to,O
death,O
on,O
the,O
night,O
of,O
Oct,B-DATE
.,I-DATE
23,I-DATE
as,O
he,O
stood,O
in,O
the,O
kitchen,O
of,O
his,O
home,O
in,O
suburban,O
Amherst,O
",",O
N,O
.,O
Y,O
.,O
chatting,O
with,O
his,O
wife,O
and,O
one,O
of,O
his,O
four,O
sons,O
.,O
No,O
weapon,O
was,O
recovered,O
in,O
the,O
first,O
police,O
searches,O
of,O
the,O
area,O
around,O
Slepian,O
',O
s,O
home,O
.,O
But,O
on,O
April,B-DATE
8,I-DATE
",",O
investigators,O
",",O
wondering,O
how,O
the,O
assailant,O
could,O
have,O
emerged,O
from,O
the,O
woods,O
without,O
fearing,O
he,O
would,O
be,O
seen,O
carrying,O
a,O
rifle,O
",",O
searched,O
the,O
site,O
of,O
the,O
shooting,O
once,O
more,O
and,O
unearthed,O
a,O
rifle,O
buried,O
one,O
foot,O
below,O
ground,O
200,O
feet,O
behind,O
the,O
Slepian,O
home,O
.,O
Clark,O
",",O
the,O
Erie,O
district,O
attorney,O
",",O
said,O
afterwards,O
that,O
investigators,O
think,O
the,O
doctor,O
',O
s,O
killer,O
buried,O
the,O
rifle,O
in,O
the,O
days,B-DATE
before,O
the,O
shooting,O
",",O
unearthed,O
the,O
weapon,O
to,O
fire,O
the,O
fatal,O
shots,O
",",O
then,O
hurriedly,O
reburied,O
it,O
and,O
fled,O
.,O
The,O
44,O
-,O
year,O
-,O
old,O
Kopp,O
",",O
who,O
in,O
FBI,O
photographs,O
appears,O
as,O
gaunt,O
and,O
scruffily,O
bearded,O
and,O
whose,O
last,O
known,O
addresses,O
were,O
in,O
Vermont,O
and,O
New,O
Jersey,O
",",O
emerged,O
as,O
the,O
focus,O
of,O
the,O
investigation,O
within,O
two,B-DURATION
weeks,I-DURATION
of,O
the,O
slaying,O
.,O
A,O
jogger,O
observed,O
Kopp,O
',O
s,O
car,O
at,O
6,B-TIME
a,I-TIME
.,I-TIME
m,I-TIME
.,O
near,O
Slepian,O
',O
s,O
home,O
10,B-DATE
days,B-DATE
before,O
the,O
murder,O
",",O
and,O
",",O
curious,O
why,O
a,O
stranger,O
would,O
be,O
parked,O
there,O
so,O
early,O
",",O
wrote,O
down,O
the,O
license,O
plate,O
number,O
.,O
