token,tag
MANILA,O
",",O
Philippines,O
(,O
AP,O
),O
_,O
Philippine,O
President,O
Joseph,O
Estrada,O
on,O
Tuesday,B-DATE
condemned,O
the,O
bombings,O
of,O
the,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Kenya,O
and,O
Tanzania,O
and,O
offered,O
condolences,O
to,O
the,O
victims,O
and,O
their,O
families,O
.,O
``,O
We,O
extend,O
our,O
heartfelt,O
sympathies,O
to,O
the,O
victims,O
of,O
these,O
outrages,O
and,O
to,O
their,O
families,O
in,O
Kenya,O
",",O
Tanzania,O
and,O
the,O
United,O
States,O
",''",O
Estrada,O
said,O
in,O
a,O
statement,O
.,O
``,O
No,O
cause,O
is,O
so,O
great,O
that,O
it,O
can,O
justify,O
wanton,O
murder,O
and,O
maiming,O
of,O
the,O
innocent,O
.'',O
In,O
all,O
",",O
the,O
bombings,O
in,O
Kenya,O
and,O
Tanzania,O
last,B-DURATION
week,I-DURATION
claimed,O
at,O
least,O
217,O
lives,O
and,O
injured,O
nearly,O
5,O
",",O
000,O
.,O
