token,tag
Xerox,O
Corp,O
.,O
has,O
told,O
employees,O
in,O
its,O
Crum,O
amp,O
Forster,O
personal,O
insurance,O
operations,O
that,O
it,O
is,O
laying,O
off,O
about,O
300,O
people,O
",",O
or,O
25,O
%,O
of,O
the,O
staff,O
.,O
A,O
spokeswoman,O
for,O
Crum,O
amp,O
Forster,O
said,O
employees,O
were,O
told,O
early,B-DATE
this,I-DATE
week,I-DATE
that,O
numerous,O
staff,O
functions,O
for,O
the,O
personal,O
insurance,O
lines,O
were,O
going,O
to,O
be,O
centralized,O
as,O
a,O
cost,O
-,O
cutting,O
move,O
.,O
She,O
said,O
the,O
move,O
would,O
result,O
in,O
a,O
after,O
-,O
tax,O
charge,O
of,O
less,O
than,O
$,O
4,O
million,O
to,O
be,O
spread,O
over,O
the,B-DURATION
next,I-DURATION
three,I-DURATION
quarters,I-DURATION
.,O
By,O
comparison,O
",",O
for,O
the,B-DURATION
first,I-DURATION
nine,I-DURATION
months,I-DURATION
",",O
Xerox,O
earned,O
$,O
492,O
million,O
",",O
or,O
$,O
4,O
.,O
55,O
a,O
share,O
",",O
on,O
revenue,O
of,O
$,O
12,O
.,O
97,O
billion,O
.,O
Earnings,O
at,O
Xerox,O
',O
s,O
financial,O
-,O
services,O
operations,O
actually,O
rose,O
slightly,O
",",O
but,O
that,O
was,O
largely,O
because,O
capital,O
gains,O
at,O
Crum,O
amp,O
Forster,O
offset,O
Hurricane,O
Hugo,O
payments,O
and,O
the,O
reserves,O
set,O
up,O
to,O
cover,O
future,O
payments,O
.,O
Property,O
/,O
casualty,O
insurance,O
has,O
been,O
a,O
tough,O
business,O
in,O
recent,B-DURATION
quarters,I-DURATION
",",O
as,O
pricing,O
has,O
been,O
cutthroat,O
and,O
natural,O
disasters,O
such,O
as,O
Hurricane,O
Hugo,O
and,O
the,O
California,O
earthquake,O
have,O
resulted,O
in,O
huge,O
payments,O
.,O
