token,tag
BLOCKBUSTER,O
ENTERTAINMENT,O
CORP,O
.,O
said,O
it,O
raised,O
$,O
92,O
million,O
from,O
an,O
offering,O
of,O
liquid,O
yield,O
option,O
notes,O
.,O
The,O
gross,O
proceeds,O
from,O
the,O
sale,O
of,O
the,O
notes,O
",",O
which,O
will,O
be,O
due,O
on,O
Nov,B-DATE
.,I-DATE
1,I-DATE
",",I-DATE
2004,I-DATE
",",O
will,O
be,O
used,O
to,O
reduce,O
existing,O
debt,O
and,O
for,O
general,O
corporate,O
purposes,O
",",O
the,O
company,O
said,O
.,O
The,O
debt,O
reduction,O
is,O
expected,O
to,O
save,O
the,O
Fort,O
Lauderdale,O
",",O
Fla,O
.,O
home,O
video,O
concern,O
about,O
$,O
2,O
million,O
a,O
year,O
in,O
interest,O
expense,O
.,O
The,O
zero,O
-,O
coupon,O
subordinated,O
notes,O
have,O
no,O
periodic,O
interest,O
payments,O
.,O
Each,O
note,O
is,O
being,O
offered,O
at,O
$,O
308,O
.,O
32,O
per,O
$,O
1,O
",",O
000,O
principal,O
amount,O
at,O
maturity,O
",",O
representing,O
an,O
8,O
%,O
yield,O
to,O
maturity,O
.,O
In,O
addition,O
",",O
each,O
note,O
can,O
be,O
converted,O
into,O
Blockbuster,O
Entertainment,O
common,O
stock,O
at,O
a,O
rate,O
of,O
13,O
.,O
851,O
shares,O
per,O
note,O
.,O
Merrill,O
Lynch,O
Capital,O
Markets,O
Inc,O
.,O
is,O
the,O
sole,O
underwriter,O
for,O
the,O
offering,O
.,O
The,O
notes,O
will,O
have,O
a,O
principal,O
amount,O
of,O
$,O
300,O
million,O
at,O
maturity,O
.,O
Blockbuster,O
shares,O
closed,O
yesterday,B-DATE
at,O
$,O
18,O
.,O
75,O
",",O
down,O
$,O
1,O
.,O
125,O
",",O
in,O
New,O
York,O
Stock,O
Exchange,O
trading,O
.,O
