token,tag
MIAMI,O
_,O
Elected,O
officials,O
in,O
and,O
around,O
Miami,O
warned,O
U,O
.,O
S,O
.,O
immigration,O
officials,O
Wednesday,B-DATE
that,O
they,O
should,O
expect,O
little,O
help,O
from,O
the,O
police,O
here,O
when,O
they,O
come,O
for,O
6,O
-,O
year,O
-,O
old,O
Elian,O
Gonzalez,O
",",O
and,O
they,O
said,O
this,O
city,O
could,O
erupt,O
in,O
violence,O
if,O
federal,O
agents,O
tried,O
to,O
forcibly,O
take,O
the,O
boy,O
from,O
his,O
great,O
-,O
uncle,O
',O
s,O
house,O
in,O
Little,O
Havana,O
and,O
send,O
him,O
back,O
to,O
Cuba,O
.,O
``,O
We,O
will,O
not,O
lend,O
our,O
respective,O
resources,O
",",O
whether,O
they,O
be,O
in,O
the,O
form,O
of,O
police,O
officers,O
or,O
any,O
other,O
resources,O
",",O
to,O
assist,O
the,O
federal,O
government,O
in,O
any,O
way,O
",",O
shape,O
or,O
form,O
to,O
inappropriately,O
repatriate,O
Elian,O
Gonzalez,O
to,O
Cuba,O
",''",O
said,O
Alex,O
Penelas,O
",",O
mayor,O
of,O
Miami,O
-,O
Dade,O
County,O
.,O
As,O
of,O
Wednesday,B-DATE
evening,I-DATE
",",O
Lazaro,O
Gonzalez,O
",",O
the,O
boy,O
',O
s,O
great,O
-,O
uncle,O
and,O
temporary,O
guardian,O
",",O
still,O
had,O
not,O
signed,O
an,O
agreement,O
to,O
hand,O
the,O
child,O
over,O
to,O
immigration,O
officials,O
if,O
the,O
Miami,O
relatives,O
lose,O
a,O
fight,O
to,O
keep,O
him,O
when,O
the,O
case,O
is,O
heard,O
in,O
May,B-DATE
in,O
the,O
11th,O
Circuit,O
U,O
.,O
S,O
.,O
Court,O
of,O
Appeals,O
.,O
``,O
I,O
won,O
',O
t,O
cooperate,O
in,O
anything,O
",''",O
Gonzalez,O
told,O
a,O
Spanish,O
-,O
language,O
television,O
station,O
.,O
``,O
The,O
boy,O
lives,O
in,O
my,O
house,O
",",O
and,O
they,O
',O
ll,O
have,O
to,O
go,O
find,O
him,O
there,O
.'',O
As,O
pressure,O
built,O
in,O
this,O
city,O
",",O
the,O
home,O
of,O
a,O
large,O
number,O
of,O
Cuban,O
exiles,O
",",O
officials,O
of,O
the,O
Immigration,O
and,O
Naturalization,O
Service,O
said,O
they,O
did,O
not,O
plan,O
to,O
remove,O
Elian,O
on,O
Thursday,B-DATE
morning,I-DATE
even,O
if,O
his,O
Miami,O
relatives,O
continued,O
to,O
defy,O
them,O
.,O
But,O
an,O
INS,O
spokeswoman,O
said,O
the,O
agency,O
would,O
revoke,O
Elian,O
',O
s,O
permission,O
to,O
stay,O
in,O
the,O
United,O
States,O
",",O
clearing,O
the,O
way,O
for,O
his,O
return,O
to,O
Cuba,O
.,O
In,O
Havana,O
",",O
Cuban,O
President,O
Fidel,O
Castro,O
said,O
that,O
the,O
boy,O
',O
s,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
",",O
would,O
travel,O
to,O
the,O
United,O
States,O
to,O
bring,O
his,O
son,O
home,O
after,O
the,O
custody,O
battle,O
has,O
been,O
decided,O
in,O
the,O
courts,O
.,O
Elian,O
',O
s,O
father,O
would,O
be,O
accompanied,O
by,O
other,O
family,O
members,O
from,O
Cuba,O
",",O
some,O
of,O
the,O
boy,O
',O
s,O
former,O
classmates,O
and,O
teachers,O
",",O
and,O
psychiatric,O
experts,O
",",O
Castro,O
said,O
on,O
Cuban,O
television,O
.,O
``,O
We,O
have,O
the,O
perfect,O
formula,O
for,O
reinserting,O
Elian,O
",''",O
Castro,O
said,O
.,O
He,O
also,O
said,O
that,O
the,O
group,O
would,O
be,O
willing,O
to,O
wait,O
as,O
long,O
as,O
it,O
takes,O
to,O
bring,O
the,O
boy,O
back,O
.,O
Asked,O
to,O
comment,O
on,O
Castro,O
',O
s,O
announcement,O
",",O
a,O
Justice,O
Department,O
spokesman,O
said,O
:,O
``,O
Certainly,O
it,O
changes,O
things,O
.,O
How,O
it,O
changes,O
things,O
is,O
a,O
little,O
hard,O
to,O
say,O
at,O
this,O
point,O
.,O
If,O
the,O
father,O
shows,O
up,O
in,O
Miami,O
and,O
decides,O
to,O
go,O
and,O
ring,O
the,O
doorbell,O
of,O
his,O
relatives,O
and,O
find,O
his,O
son,O
",",O
well,O
",",O
the,O
family,O
in,O
Miami,O
is,O
on,O
record,O
as,O
saying,O
they,O
would,O
turn,O
over,O
Elian,O
to,O
him,O
.,O
Whether,O
they,O
actually,O
do,O
this,O
remains,O
to,O
be,O
seen,O
.'',O
