WASHINGTON,O,
(,O,
AP,O,
),O,
--,O,
The,O,
FBI,O,
put,O,
alleged,O,
terrorist,O,
mastermind,O,
Osama,O,
Bin,O,
Laden,O,
and,O,
anti,O,
-,O,
abortion,O,
activist,O,
and,O,
accused,O,
doctor,O,
killer,O,
James,O,
Charles,O,
Kopp,O,
on,O,
the,O,
bureau,O,
',O,
s,O,
list,O,
of,O,
the,O,
Ten,O,
Most,O,
Wanted,O,
fugitives,O,
Monday,B-DATE,
.,O,
FBI,O,
Director,O,
Louis,O,
Freeh,O,
said,O,
the,O,
U,O,
.,O,
S,O,
.,O,
government,O,
is,O,
offering,O,
a,O,
reward,O,
of,O,
up,O,
to,O,
$,O,
5,O,
million,O,
for,O,
information,O,
that,O,
leads,O,
to,O,
the,O,
arrest,O,
and,O,
conviction,O,
of,O,
Bin,O,
Laden,O,
",",O,
indicted,O,
as,O,
the,O,
architect,O,
of,O,
the,O,
twin,O,
bombings,O,
of,O,
American,O,
embassies,O,
in,O,
Kenya,O,
and,O,
Tanzania,O,
.,O,
The,O,
Aug,B-DATE,
.,I-DATE,
7,I-DATE,
",",I-DATE,
1998,I-DATE,
",",O,
bombings,O,
killed,O,
more,O,
than,O,
200,O,
people,O,
",",O,
including,O,
12,O,
Americans,O,
.,O,
It,O,
is,O,
the,O,
largest,O,
reward,O,
the,O,
government,O,
has,O,
ever,O,
offered,O,
for,O,
a,O,
fugitive,O,
.,O,
A,O,
total,O,
of,O,
$,O,
650,O,
",",O,
000,O,
",",O,
meanwhile,O,
",",O,
is,O,
being,O,
offered,O,
for,O,
information,O,
leading,O,
to,O,
the,O,
arrest,O,
of,O,
Kopp,O,
",",O,
who,O,
is,O,
charged,O,
with,O,
gunning,O,
down,O,
Dr,O,
.,O,
Barnett,O,
Slepian,O,
last,B-DATE,
fall,I-DATE,
in,O,
his,O,
home,O,
in,O,
Buffalo,O,
",",O,
N,O,
.,O,
Y,O,
.,O,
Slepian,O,
provided,O,
legal,O,
abortions,O,
in,O,
western,O,
New,O,
York,O,
state,O,
.,O,
The,O,
standard,O,
$,O,
50,O,
",",O,
000,O,
reward,O,
for,O,
information,O,
leading,O,
to,O,
a,O,
listed,O,
fugitive,O,
',O,
s,O,
capture,O,
comes,O,
on,O,
top,O,
of,O,
a,O,
$,O,
500,O,
",",O,
000,O,
reward,O,
announced,O,
earlier,O,
by,O,
Attorney,O,
General,O,
Janet,O,
Reno,O,
",",O,
plus,O,
a,O,
$,O,
100,O,
",",O,
000,O,
award,O,
offered,O,
previously,O,
by,O,
the,O,
FBI,O,
.,O,
Reno,O,
said,O,
Bin,O,
Laden,O,
and,O,
Kopp,O,
have,O,
one,O,
thing,O,
in,O,
common,O,
:,O,
Each,O,
wrongly,O,
believes,O,
he,O,
is,O,
justified,O,
in,O,
using,O,
all,O,
means,O,
possible,O,
to,O,
achieve,O,
his,O,
goal,O,
.,O,
They,O,
also,O,
have,O,
in,O,
common,O,
locations,O,
unknown,O,
to,O,
the,O,
authorities,O,
.,O,
Freeh,O,
said,O,
Bin,O,
Laden,O,
may,O,
be,O,
hiding,O,
out,O,
in,O,
Afghanistan,O,
",",O,
which,O,
has,O,
been,O,
uncooperative,O,
in,O,
the,O,
case,O,
.,O,
Kopp,O,
",",O,
meanwhile,O,
",",O,
may,O,
have,O,
approached,O,
the,O,
border,O,
with,O,
Mexico,O,
",",O,
but,O,
it,O,
is,O,
unknown,O,
whether,O,
he,O,
crossed,O,
into,O,
that,O,
country,O,
",",O,
said,O,
Freeh,O,
.,O,
Kopp,O,
purports,O,
to,O,
be,O,
a,O,
devout,O,
Roman,O,
Catholic,O,
",",O,
and,O,
the,O,
majority,O,
of,O,
jobs,O,
he,O,
has,O,
held,O,
over,O,
the,O,
past,B-DURATION,
20,I-DURATION,
years,I-DURATION,
have,O,
been,O,
related,O,
to,O,
the,O,
anti,O,
-,O,
abortion,O,
movement,O,
",",O,
the,O,
Justice,O,
Department,O,
said,O,
in,O,
a,O,
news,O,
release,O,
.,O,
State,O,
Department,O,
international,O,
security,O,
director,O,
Dave,O,
Carpenter,O,
said,O,
that,O,
placing,O,
Bin,O,
Laden,O,
on,O,
the,O,
most,O,
-,O,
wanted,O,
list,O,
``,O,
underscores,O,
the,O,
unwavering,O,
commitment,O,
'',O,
by,O,
the,O,
United,O,
States,O,
``,O,
to,O,
fight,O,
terrorism,O,
.'',O,
The,O,
FBI,O,
continues,O,
to,O,
receive,O,
threats,O,
from,O,
individuals,O,
and,O,
organizations,O,
with,O,
ties,O,
to,O,
Bin,O,
Laden,O,
",",O,
Freeh,O,
said,O,
.,O,
Carpenter,O,
said,O,
the,O,
U,O,
.,O,
S,O,
.,O,
government,O,
',O,
s,O,
counterterrorism,O,
program,O,
has,O,
paid,O,
out,O,
over,O,
$,O,
6,O,
million,O,
in,O,
some,O,
20,O,
cases,O,
around,O,
the,O,
world,O,
for,O,
credible,O,
information,O,
.,O,
On,O,
the,O,
FBI,O,
list,O,
",",O,
Bin,O,
Laden,O,
and,O,
Kopp,O,
replace,O,
two,O,
former,O,
Libyan,O,
intelligence,O,
agents,O,
charged,O,
in,O,
the,O,
Dec,B-DATE,
.,I-DATE,
21,I-DATE,
",",I-DATE,
1988,I-DATE,
",",O,
bombing,O,
of,O,
Pan,O,
Am,O,
Flight,O,
103,O,
that,O,
killed,O,
259,O,
people,O,
on,O,
the,O,
plane,O,
and,O,
11,O,
on,O,
the,O,
ground,O,
in,O,
Lockerbie,O,
",",O,
Scotland,O,
.,O,
The,O,
two,O,
were,O,
removed,O,
from,O,
the,O,
list,O,
after,O,
Libyan,O,
leader,O,
Moammar,O,
Gadhafi,O,
agreed,O,
in,O,
