token,tag
Market,O
makers,O
in,O
Nasdaq,O
over,O
-,O
the,O
-,O
counter,O
stocks,O
are,O
adding,O
their,O
voices,O
to,O
the,O
swelling,O
chorus,O
of,O
complaints,O
about,O
program,O
trading,O
.,O
Their,O
motivation,O
",",O
however,O
",",O
has,O
a,O
strong,O
practical,O
aspect,O
:,O
Program,O
trading,O
is,O
hazardous,O
to,O
their,O
paychecks,O
.,O
The,O
most,O
controversial,O
form,O
of,O
program,O
trading,O
",",O
stock,O
-,O
index,O
arbitrage,O
",",O
is,O
"""",O
making,O
it,O
tough,O
for,O
traders,O
to,O
make,O
money,O
",""",O
declares,O
Robert,O
Antolini,O
",",O
head,O
of,O
OTC,O
trading,O
at,O
Donaldson,O
",",O
Lufkin,O
amp,O
Jenrette,O
.,O
Stock,O
-,O
index,O
arbitrage,O
--,O
the,O
computer,O
-,O
guided,O
buying,O
and,O
selling,O
of,O
stocks,O
with,O
offsetting,O
trades,O
in,O
stock,O
-,O
index,O
futures,O
to,O
profit,O
from,O
fleeting,O
price,O
discrepancies,O
--,O
affects,O
the,O
OTC,O
market,O
directly,O
through,O
the,O
31,O
stocks,O
included,O
in,O
Standard,O
amp,O
Poor,O
',O
s,O
500,O
-,O
stock,O
index,O
.,O
The,O
SampP,O
500,O
is,O
often,O
used,O
in,O
arbitrage,O
strategies,O
.,O
The,O
portion,O
of,O
OTC,O
volume,O
attributable,O
to,O
program,O
trading,O
isn,O
',O
t,O
known,O
",",O
as,O
it,O
is,O
on,O
the,O
New,O
York,O
Stock,O
Exchange,O
",",O
where,O
it,O
amounted,O
to,O
more,O
than,O
13,O
%,O
in,O
September,B-DATE
.,O
Estimates,O
from,O
traders,O
put,O
it,O
at,O
less,O
than,O
5,O
%,O
of,O
Nasdaq,O
',O
s,O
average,O
daily,O
volume,O
of,O
roughly,O
133,O
million,O
shares,O
.,O
Other,O
market,O
-,O
maker,O
gripes,O
:,O
Program,O
trading,O
also,O
causes,O
the,O
Nasdaq,O
Composite,O
Index,O
to,O
lose,O
ground,O
against,O
other,O
segments,O
of,O
the,O
stock,O
market,O
.,O
Because,O
of,O
program,O
trading,O
it,O
is,O
more,O
difficult,O
to,O
trade,O
many,O
OTC,O
stocks,O
without,O
sharp,O
price,O
moves,O
",",O
a,O
condition,O
known,O
as,O
illiquidity,O
.,O
Moreover,O
",",O
the,O
price,O
volatility,O
that,O
is,O
amplified,O
by,O
program,O
trading,O
is,O
undercutting,O
efforts,O
to,O
woo,O
individual,O
investors,O
back,O
to,O
an,O
OTC,O
market,O
that,O
sorely,O
misses,O
them,O
.,O
Some,O
of,O
these,O
problems,O
are,O
neither,O
new,O
nor,O
unique,O
to,O
the,O
OTC,O
market,O
.,O
But,O
the,O
big,O
",",O
often,O
tumultuous,O
slide,O
in,O
stock,O
