token,tag
William,O
C,O
.,O
Walbrecher,O
Jr,O
".,",O
an,O
executive,O
at,O
San,O
Francisco,O
-,O
based,O
1st,O
Nationwide,O
Bank,O
",",O
was,O
named,O
president,O
and,O
chief,O
executive,O
officer,O
of,O
Citadel,O
Holding,O
Corp,O
.,O
and,O
its,O
principal,O
operating,O
unit,O
",",O
Fidelity,O
Federal,O
Bank,O
.,O
The,O
appointment,O
takes,O
effect,O
Nov,B-DATE
.,I-DATE
13,I-DATE
.,O
He,O
succeeds,O
James,O
A,O
.,O
Taylor,O
",",O
who,O
stepped,O
down,O
as,O
chairman,O
",",O
president,O
and,O
chief,O
executive,O
in,O
March,B-DATE
for,O
health,O
reasons,O
.,O
Edward,O
L,O
.,O
Kane,O
succeeded,O
Mr,O
.,O
Taylor,O
as,O
chairman,O
.,O
Separately,O
",",O
Citadel,O
posted,O
a,O
third,B-DATE
-,I-DATE
quarter,I-DATE
net,O
loss,O
of,O
$,O
2,O
.,O
3,O
million,O
",",O
or,O
68,O
cents,O
a,O
share,O
",",O
versus,O
net,O
income,O
of,O
$,O
5,O
.,O
3,O
million,O
",",O
or,O
$,O
1,O
.,O
61,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
The,O
latest,O
results,O
include,O
some,O
unusual,O
write,O
-,O
downs,O
",",O
which,O
had,O
an,O
after,O
-,O
tax,O
impact,O
of,O
$,O
4,O
.,O
9,O
million,O
.,O
Those,O
included,O
costs,O
associated,O
with,O
the,O
potential,O
Valley,O
Federal,O
Savings,O
and,O
Loan,O
Association,O
acquisition,O
",",O
which,O
was,O
terminated,O
on,O
Sept,B-DATE
.,I-DATE
27,I-DATE
",",I-DATE
1989,I-DATE
.,O
In,O
addition,O
",",O
operating,O
results,O
were,O
hit,O
by,O
an,O
increase,O
in,O
loan,O
and,O
real,O
estate,O
loss,O
reserves,O
.,O
In,O
American,O
Stock,O
Exchange,O
composite,O
trading,O
",",O
Citadel,O
shares,O
closed,O
yesterday,B-DATE
at,O
$,O
45,O
.,O
75,O
",",O
down,O
25,O
cents,O
.,O
