token,tag
HAVANA,O
(,O
AP,O
),O
--,O
President,O
Fidel,O
Castro,O
declared,O
Wednesday,B-DATE
night,I-DATE
that,O
it,O
is,O
just,O
matter,O
of,O
days,O
before,O
Elian,O
Gonzalez,O
will,O
be,O
reunited,O
with,O
his,O
father,O
.,O
'',O
I,O
am,O
talking,O
about,O
three,B-DURATION
days,I-DURATION
'',O
more,O
or,O
less,O
",",O
Castro,O
told,O
hundreds,O
of,O
university,O
students,O
from,O
across,O
Latin,O
American,O
and,O
the,O
Caribbean,O
in,O
town,O
for,O
a,O
regional,O
congress,O
.,O
'',O
It,O
is,O
inevitable,O
.'',O
'',O
The,O
battle,O
of,O
Elian,O
has,O
been,O
won,O
--,O
in,O
judicial,O
terms,O
",",O
in,O
legal,O
terms,O
",",O
in,O
political,O
terms,O
",''",O
Castro,O
said,O
as,O
he,O
wound,O
up,O
his,O
speech,O
at,O
Havana,O
',O
s,O
Karl,O
Marx,O
Theater,O
.,O
Castro,O
',O
s,O
statement,O
came,O
less,O
than,O
an,O
hour,O
after,O
Gregory,O
Craig,O
",",O
attorney,O
for,O
Elian,O
',O
s,O
father,O
Juan,O
Miguel,O
Gonzalez,O
",",O
announced,O
in,O
Washington,O
that,O
the,O
father,O
would,O
be,O
traveling,O
to,O
the,O
United,O
States,O
Thursday,B-DATE
with,O
his,O
wife,O
",",O
their,O
6,O
-,O
month,O
-,O
old,O
son,O
",",O
and,O
with,O
Fernando,O
Remirez,O
",",O
chief,O
of,O
the,O
Cuban,O
Interests,O
Section,O
in,O
Washington,O
.,O
'',O
This,O
courageous,O
father,O
will,O
leave,O
at,O
4,B-TIME
in,I-TIME
the,I-TIME
morning,I-TIME
(,O
4,B-DATE
a,I-DATE
.,I-DATE
m,I-DATE
.,I-DATE
EDT,I-DATE
Thursday,B-DATE
"),''",O
Castro,O
said,O
.,O
'',O
And,O
I,O
",",O
at,O
least,O
",",O
will,O
be,O
there,O
to,O
see,O
him,O
off,O
.'',O
He,O
said,O
the,O
group,O
would,O
be,O
met,O
on,O
arriving,O
in,O
Washington,O
by,O
Craig,O
and,O
Joan,O
Brown,O
Campbell,O
of,O
the,O
National,O
Council,O
of,O
Churches,O
",",O
who,O
