BUFFALO,O,
",",O,
N,O,
.,O,
Y,O,
.,O,
(,O,
AP,O,
),O,
--,O,
An,O,
abortion,O,
foe,O,
who,O,
is,O,
the,O,
subject,O,
of,O,
an,O,
international,O,
manhunt,O,
was,O,
charged,O,
with,O,
murder,O,
Thursday,B-DATE,
in,O,
the,O,
slaying,O,
of,O,
a,O,
doctor,O,
who,O,
was,O,
cut,O,
down,O,
in,O,
his,O,
kitchen,O,
by,O,
a,O,
sniper,O,
',O,
s,O,
bullet,O,
.,O,
Federal,O,
and,O,
state,O,
arrest,O,
warrants,O,
were,O,
issued,O,
for,O,
James,O,
C,O,
.,O,
Kopp,O,
",",O,
44,O,
",",O,
of,O,
St,O,
.,O,
Albans,O,
",",O,
Vt,O,
.,O,
His,O,
whereabouts,O,
are,O,
unknown,O,
.,O,
``,O,
We,O,
have,O,
probable,O,
cause,O,
to,O,
believe,O,
this,O,
man,O,
",",O,
James,O,
Kopp,O,
",",O,
is,O,
responsible,O,
for,O,
the,O,
death,O,
of,O,
Dr,O,
.,O,
Barnett,O,
Slepian,O,
",''",O,
FBI,O,
agent,O,
Bernard,O,
Tolbert,O,
said,O,
.,O,
Investigators,O,
have,O,
been,O,
searching,O,
for,O,
Kopp,O,
since,O,
shortly,O,
after,O,
the,O,
Oct,B-DATE,
.,I-DATE,
23,I-DATE,
slaying,O,
.,O,
Up,O,
until,O,
Thursday,B-DATE,
",",O,
however,O,
",",O,
they,O,
had,O,
described,O,
him,O,
only,O,
as,O,
a,O,
material,O,
witness,O,
wanted,O,
for,O,
questioning,O,
--,O,
not,O,
a,O,
suspect,O,
.,O,
In,O,
addition,O,
to,O,
a,O,
state,O,
charge,O,
of,O,
murder,O,
",",O,
Kopp,O,
faces,O,
a,O,
federal,O,
charge,O,
of,O,
violating,O,
the,O,
Freedom,O,
of,O,
Access,O,
to,O,
Clinic,O,
Entrances,O,
Act,O,
by,O,
using,O,
deadly,O,
force,O,
against,O,
an,O,
abortion,O,
doctor,O,
.,O,
Both,O,
charges,O,
carry,O,
up,O,
to,O,
life,O,
in,O,
prison,O,
.,O,
The,O,
federal,O,
charge,O,
also,O,
carries,O,
a,O,
fine,O,
of,O,
up,O,
to,O,
$,O,
250,O,
",",O,
000,O,
.,O,
The,O,
newly,O,
filed,O,
charges,O,
will,O,
intensify,O,
the,O,
ongoing,O,
international,O,
manhunt,O,
",",O,
Tolbert,O,
said,O,
.,O,
In,O,
response,O,
to,O,
the,O,
new,O,
charges,O,
",",O,
Canadian,O,
officials,O,
confirmed,O,
that,O,
Kopp,O,
is,O,
a,O,
suspect,O,
in,O,
sniper,O,
shootings,O,
that,O,
injured,O,
abortion,O,
doctors,O,
in,O,
November,B-DATE,
in,O,
Vancouver,O,
",",O,
British,O,
Columbia,O,
;,O,
Winnipeg,O,
",",O,
Manitoba,O,
;,O,
and,O,
Hamilton,O,
",",O,
Ontario,O,
.,O,
Investigators,O,
would,O,
not,O,
divulge,O,
the,O,
evidence,O,
against,O,
Kopp,O,
but,O,
said,O,
last,O,
month,O,
',O,
s,O,
discovery,O,
of,O,
a,O,
scope,O,
-,O,
equipped,O,
rifle,O,
buried,O,
near,O,
the,O,
Slepian,O,
home,O,
represented,O,
a,O,
major,O,
breakthrough,O,
.,O,
Slepian,O,
",",O,
52,O,
",",O,
was,O,
shot,O,
with,O,
a,O,
rifle,O,
.,O,
Authorities,O,
have,O,
said,O,
they,O,
believe,O,
the,O,
weapon,O,
may,O,
have,O,
been,O,
buried,O,
in,O,
advance,O,
of,O,
the,O,
shooting,O,
",",O,
with,O,
the,O,
killer,O,
digging,O,
it,O,
up,O,
to,O,
fire,O,
the,O,
shot,O,
",",O,
then,O,
reburying,O,
it,O,
and,O,
fleeing,O,
.,O,
Kopp,O,
also,O,
has,O,
been,O,
linked,O,
",",O,
through,O,
DNA,O,
testing,O,
",",O,
to,O,
a,O,
strand,O,
of,O,
hair,O,
found,O,
near,O,
where,O,
the,O,
sniper,O,
fired,O,
",",O,
law,O,
enforcement,O,
sources,O,
have,O,
said,O,
.,O,
Nicknamed,O,
the,O,
``,O,
Atomic,O,
Dog,O,
'',O,
in,O,
anti,O,
-,O,
abortion,O,
circles,O,
",",O,
Kopp,O,
had,O,
been,O,
arrested,O,
in,O,
several,O,
states,O,
since,O,
1990,B-DATE,
for,O,
protesting,O,
abortion,O,
.,O,
His,O,
car,O,
was,O,
spotted,O,
in,O,
Slepian,O,
',O,
s,O,
suburban,O,
Amherst,O,
neighborhood,O,
in,O,
the,O,
weeks,B-DATE,
before,O,
the,O,
shooting,O,
",",O,
and,O,
was,O,
found,O,
abandoned,O,
at,O,
New,O,
Jersey,O,
',O,
s,O,
Newark,O,
International,O,
Airport,O,
in,O,
December,B-DATE,
",",O,
investigators,O,
said,O,
.,O,
Kopp,O,
',O,
s,O,
stepmother,O,
",",O,
who,O,
married,O,
Kopp,O,
',O,
s,O,
father,O,
when,O,
Kopp,O,
was,O,
in,O,
his,O,
30s,O,
",",O,
said,O,
Thursday,B-DATE,
from,O,
her,O,
home,O,
in,O,
Irving,O,
",",O,
Texas,O,
:,O,
``,O,
I,O,
would,O,
like,O,
to,O,
see,O,
him,O,
come,O,
forward,O,
and,O,
clear,O,
his,O,
name,O,
if,O,
he,O,
',O,
s,O,
not,O,
guilty,O,
",",O,
and,O,
if,O,
he,O,
',O,
s,O,
guilty,O,
",",O,
to,O,
contact,O,
a,O,
priest,O,
and,O,
make,O,
his,O,
amends,O,
with,O,
society,O,
",",O,
face,O,
what,O,
he,O,
did,O,
.'',O,
Kopp,O,
is,O,
now,O,
the,O,
second,O,
anti,O,
-,O,
abortion,O,
activist,O,
being,O,
sought,O,
by,O,
the,O,
FBI,O,
as,O,
a,O,
suspect,O,
in,O,
a,O,
fatal,O,
attack,O,
.,O,
Eric,O,
Rudolph,O,
has,O,
been,O,
on,O,
the,O,
run,O,
since,O,
the,O,
January,B-DATE,
1998,I-DATE,
bombing,O,
of,O,
a,O,
Birmingham,O,
",",O,
Ala,O,
".,",O,
abortion,O,
clinic,O,
that,O,
killed,O,
an,O,
off,O,
-,O,
duty,O,
police,O,
officer,O,
and,O,
maimed,O,
a,O,
nurse,O,
.,O,
He,O,
also,O,
is,O,
charged,O,
in,O,
three,O,
Atlanta,O,
attacks,O,
",",O,
including,O,
the,O,
1996,B-DATE,
Olympic,O,
bombing,O,
that,O,
killed,O,
one,O,
person,O,
.,O,
