token,tag
MIAMI,O
(,O
AP,O
),O
--,O
After,O
a,O
weekend,O
of,O
bitter,O
accusations,O
lobbed,O
by,O
both,O
sides,O
of,O
the,O
Elian,O
Gonzalez,O
custody,O
battle,O
",",O
attention,O
returned,O
today,B-DATE
to,O
the,O
federal,O
judges,O
deciding,O
a,O
key,O
point,O
in,O
the,O
international,O
case,O
.,O
The,O
11th,O
U,O
.,O
S,O
.,O
Circuit,O
Court,O
of,O
Appeals,O
in,O
Atlanta,O
has,O
been,O
asked,O
by,O
the,O
U,O
.,O
S,O
.,O
government,O
to,O
suspend,O
a,O
ruling,O
by,O
one,O
of,O
its,O
judges,O
that,O
prevents,O
the,O
removal,O
of,O
Elian,O
from,O
the,O
country,O
.,O
Such,O
a,O
decision,O
would,O
allow,O
the,O
U,O
.,O
S,O
.,O
government,O
to,O
push,O
for,O
the,O
6,O
-,O
year,O
-,O
old,O
boy,O
',O
s,O
swift,O
reunion,O
in,O
Washington,O
with,O
his,O
waiting,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
",",O
who,O
wants,O
to,O
return,O
to,O
Cuba,O
.,O
He,O
has,O
said,O
he,O
will,O
wait,O
out,O
appeals,O
by,O
the,O
Miami,O
relatives,O
seeking,O
an,O
asylum,O
hearing,O
for,O
Elian,O
before,O
the,O
same,O
court,O
--,O
but,O
only,O
if,O
he,O
has,O
custody,O
of,O
his,O
son,O
.,O
There,O
was,O
growing,O
apprehension,O
outside,O
the,O
Little,O
Havana,O
home,O
where,O
the,O
boy,O
has,O
lived,O
with,O
his,O
great,O
-,O
uncle,O
for,O
nearly,O
five,B-DURATION
months,I-DURATION
.,O
'',O
The,O
feeling,O
is,O
the,O
Clinton,O
administration,O
might,O
send,O
federal,O
agents,O
to,O
pull,O
him,O
out,O
of,O
here,O
",''",O
said,O
Sergio,O
Navarro,O
",",O
a,O
39,O
-,O
year,O
-,O
old,O
Miami,O
businessman,O
who,O
spent,O
part,O
of,O
Sunday,B-DATE
night,I-DATE
with,O
chanting,O
protesters,O
.,O
Elian,O
',O
s,O
relatives,O
have,O
cared,O
for,O
him,O
since,O
November,B-DATE
",",O
when,O
he,O
was,O
found,O
clinging,O
to,O
an,O
inner,O
tube,O
in,O
the,O
Florida,O
Straits,O
.,O
His,O
mother,O
and,O
10,O
other,O
people,O
fleeing,O
Cuba,O
drowned,O
when,O
their,O
boat,O
sank,O
.,O
The,O
Clinton,O
administration,O
has,O
pushed,O
for,O
the,O
boy,O
',O
s,O
return,O
to,O
his,O
father,O
",",O
ruling,O
only,O
he,O
can,O
speak,O
for,O
his,O
son,O
on,O
immigration,O
matters,O
.,O
The,O
boy,O
',O
s,O
Miami,O
relatives,O
say,O
he,O
will,O
have,O
a,O
better,O
life,O
here,O
and,O
have,O
attempted,O
to,O
portray,O
Juan,O
Miguel,O
Gonzalez,O
as,O
a,O
pawn,O
of,O
Fidel,O
Castro,O
.,O
The,O
Justice,O
Department,O
wants,O
the,O
appeals,O
court,O
to,O
suspend,O
the,O
temporary,O
injunction,O
issued,O
Thursday,B-DATE
and,O
also,O
order,O
Elian,O
',O
s,O
great,O
-,O
uncle,O
",",O
Lazaro,O
Gonzalez,O
",",O
to,O
release,O
the,O
boy,O
.,O
The,O
relatives,O
want,O
the,O
court,O
to,O
let,O
them,O
meet,O
with,O
Elian,O
',O
s,O
father,O
without,O
being,O
required,O
to,O
surrender,O
the,O
boy,O
.,O
The,O
court,O
watch,O
comes,O
after,O
one,O
of,O
the,O
most,O
bitter,O
charges,O
yet,O
in,O
the,O
custody,O
battle,O
.,O
Juan,O
Miguel,O
Gonzalez,O
lashed,O
out,O
at,O
his,O
Miami,O
relatives,O
Sunday,B-DATE
night,I-DATE
",",O
accusing,O
them,O
of,O
'',O
child,O
abuse,O
'',O
for,O
turning,O
his,O
son,O
against,O
him,O
.,O
He,O
said,O
they,O
have,O
manipulated,O
his,O
son,O
to,O
believe,O
that,O
his,O
mother,O
still,O
may,O
show,O
up,O
someday,O
--,O
in,O
this,O
country,O
.,O
'',O
This,O
is,O
child,O
abuse,O
and,O
mistreatment,O
",",O
what,O
they,O
',O
re,O
doing,O
to,O
this,O
boy,O
",''",O
Gonzalez,O
said,O
on,O
CBS,O
',O
s,O
'',O
60,O
Minutes,O
.'',O
'',O
The,O
way,O
they,O
',O
re,O
abusing,O
him,O
",",O
turning,O
him,O
against,O
his,O
father,O
...,O
he,O
',O
s,O
suffering,O
more,O
here,O
amongst,O
them,O
than,O
he,O
suffered,O
in,O
the,O
sea,O
.'',O
Gonzalez,O
said,O
he,O
didn,O
',O
t,O
believe,O
a,O
much,O
-,O
publicized,O
video,O
taped,O
at,O
the,O
relatives,O
',O
home,O
in,O
which,O
his,O
son,O
said,O
he,O
didn,O
',O
t,O
want,O
to,O
go,O
.,O
He,O
has,O
spoken,O
with,O
Elian,O
at,O
least,O
three,O
times,O
since,O
he,O
arrived,O
in,O
the,O
United,O
States,O
on,O
April,B-DATE
6,I-DATE
",",O
and,O
he,O
insisted,O
his,O
son,O
wants,O
to,O
return,O
to,O
Cuba,O
.,O
'',O
He,O
',O
s,O
told,O
me,O
so,O
",''",O
Gonzalez,O
said,O
.,O
The,O
Miami,O
relatives,O
are,O
``,O
putting,O
a,O
bunch,O
of,O
toys,O
in,O
front,O
of,O
a,O
6,O
-,O
year,O
-,O
old,O
.,O
He,O
cannot,O
decide,O
for,O
himself,O
.,O
The,O
one,O
that,O
decides,O
for,O
him,O
is,O
me,O
",",O
his,O
father,O
.'',O
Elian,O
',O
s,O
Miami,O
relatives,O
have,O
filed,O
affidavits,O
alleging,O
Gonzalez,O
abused,O
his,O
former,O
wife,O
and,O
his,O
6,O
-,O
year,O
-,O
old,O
son,O
",",O
a,O
charge,O
Gonzalez,O
denied,O
.,O
During,O
the,O
time,O
of,O
the,O
broadcast,O
on,O
Sunday,B-DATE
",",O
family,O
members,O
and,O
Elian,O
were,O
outside,O
the,O
home,O
of,O
Lazaro,O
Gonzalez,O
and,O
did,O
not,O
publicly,O
comment,O
after,O
the,O
show,O
.,O
Protesters,O
",",O
however,O
",",O
dismissed,O
Juan,O
Miguel,O
',O
s,O
comments,O
as,O
either,O
selfish,O
or,O
the,O
words,O
of,O
Fidel,O
Castro,O
.,O
'',O
Fidel,O
Castro,O
is,O
claiming,O
the,O
son,O
",",O
not,O
him,O
",''",O
said,O
Olga,O
Coto,O
",",O
56,O
",",O
of,O
Miami,O
.,O
'',O
He,O
',O
s,O
being,O
manipulated,O
totally,O
by,O
Fidel,O
Castro,O
.,O
He,O
',O
s,O
not,O
telling,O
the,O
truth,O
.'',O
Many,O
worried,O
their,O
efforts,O
to,O
keep,O
the,O
boy,O
in,O
Miami,O
would,O
fail,O
today,B-DATE
",",O
the,O
39th,O
anniversary,O
of,O
the,O
Bay,O
of,O
Pigs,O
fiasco,O
",",O
an,O
aborted,O
invasion,O
of,O
Cuba,O
by,O
CIA,O
-,O
trained,O
exiles,O
that,O
left,O
much,O
bitterness,O
among,O
the,O
Cuban,O
-,O
American,O
community,O
.,O
'',O
We,O
were,O
betrayed,O
by,O
the,O
government,O
",",O
by,O
(,O
President,O
),O
Kennedy,O
",",O
and,O
if,O
they,O
turned,O
the,O
child,O
back,O
over,O
",",O
it,O
will,O
be,O
a,O
second,O
betrayal,O
",''",O
said,O
Josefa,O
Gonzalez,O
",",O
who,O
left,O
Cuba,O
in,O
1962,B-DATE
when,O
she,O
was,O
4,O
.,O
Earlier,O
Sunday,B-DATE
",",O
protesters,O
prayed,O
for,O
divine,O
help,O
as,O
Easter,B-DATE
week,I-DATE
began,O
",",O
waving,O
palm,O
fronds,O
and,O
posters,O
of,O
the,O
Cuban,O
boy,O
and,O
Jesus,O
.,O
Priests,O
joined,O
the,O
crowd,O
to,O
offer,O
a,O
religious,O
service,O
.,O
'',O
There,O
are,O
many,O
people,O
who,O
tell,O
us,O
that,O
we,O
should,O
give,O
up,O
this,O
fight,O
",''",O
said,O
Martin,O
Anorga,O
",",O
an,O
evangelical,O
pastor,O
.,O
'',O
But,O
we,O
will,O
follow,O
in,O
the,O
