token,tag
Aetna,O
Life,O
amp,O
Casualty,O
Co,O
.',O
s,O
third,B-DATE
-,I-DATE
quarter,I-DATE
net,O
income,O
fell,O
22,O
%,O
to,O
$,O
182,O
.,O
6,O
million,O
",",O
or,O
$,O
1,O
.,O
63,O
a,O
share,O
",",O
reflecting,O
the,O
damages,O
from,O
Hurricane,O
Hugo,O
and,O
lower,O
results,O
for,O
some,O
of,O
the,O
company,O
',O
s,O
major,O
divisions,O
.,O
Catastrophe,O
losses,O
reduced,O
Aetna,O
',O
s,O
net,O
income,O
by,O
$,O
50,O
million,O
",",O
including,O
$,O
36,O
million,O
from,O
Hugo,O
.,O
Last,B-DATE
year,I-DATE
catastrophe,O
losses,O
totaled,O
$,O
5,O
million,O
",",O
when,O
net,O
was,O
$,O
235,O
.,O
5,O
million,O
",",O
or,O
$,O
2,O
.,O
07,O
a,O
share,O
.,O
The,O
year,B-DATE
-,I-DATE
earlier,I-DATE
results,O
have,O
been,O
restated,O
to,O
reflect,O
an,O
accounting,O
change,O
.,O
The,O
insurer,O
has,O
started,O
processing,O
claims,O
from,O
the,O
Northern,O
California,O
earthquake,O
nearly,B-DATE
two,I-DATE
weeks,I-DATE
ago,I-DATE
.,O
But,O
because,O
these,O
claims,O
are,O
more,O
difficult,O
to,O
evaluate,O
and,O
have,O
been,O
coming,O
in,O
more,O
slowly,O
",",O
the,O
company,O
has,O
no,O
estimate,O
of,O
the,O
impact,O
of,O
the,O
earthquake,O
on,O
fourth,B-DATE
-,I-DATE
quarter,I-DATE
results,O
.,O
In,O
New,O
York,O
Stock,O
Exchange,O
composite,O
trading,O
Friday,B-DATE
",",O
Aetna,O
closed,O
at,O
$,O
60,O
",",O
down,O
50,O
cents,O
.,O
In,O
the,B-DATE
latest,I-DATE
quarter,I-DATE
",",O
Aetna,O
had,O
a,O
$,O
23,O
million,O
loss,O
on,O
its,O
auto,O
/,O
homeowners,O
line,O
",",O
compared,O
with,O
earnings,O
of,O
$,O
33,O
million,O
last,B-DATE
year,I-DATE
.,O
Profit,O
for,O
its,O
commercial,O
insurance,O
division,O
fell,O
30,O
%,O
to,O
$,O
59,O
million,O
",",O
reflecting,O
higher,O
catastrophe,O
losses,O
and,O
the,O
price,O
war,O
in,O
the,O
property,O
/,O
casualty,O
market,O
for,O
nearly,B-DURATION
three,I-DURATION
years,I-DURATION
.,O
However,O
",",O
Aetna,O
',O
s,O
employee,O
benefits,O
division,O
",",O
which,O
includes,O
its,O
group,O
health,O
insurance,O
operations,O
",",O
posted,O
a,O
34,O
%,O
profit,O
gain,O
to,O
$,O
106,O
million,O
.,O
Third,B-DATE
-,I-DATE
quarter,I-DATE
results,O
included,O
net,O
realized,O
capital,O
gains,O
of,O
$,O
48,O
million,O
",",O
which,O
included,O
$,O
27,O
million,O
from,O
the,O
sale,O
of,O
Federated,O
Investors,O
in,O
August,B-DATE
and,O
a,O
$,O
15,O
million,O
tax,O
credit,O
.,O
In,O
the,B-DURATION
nine,I-DURATION
months,I-DURATION
",",O
net,O
rose,O
4,O
.,O
3,O
%,O
to,O
$,O
525,O
.,O
8,O
million,O
or,O
$,O
4,O
.,O
67,O
a,O
share,O
",",O
from,O
$,O
504,O
.,O
2,O
million,O
",",O
or,O
$,O
4,O
.,O
41,O
a,O
share,O
",",O
last,B-DATE
year,I-DATE
.,O
