token,tag
I,O
was,O
pleased,O
to,O
note,O
that,O
your,O
Oct,B-DATE
.,I-DATE
23,I-DATE
Centennial,O
Journal,O
item,O
recognized,O
the,O
money,O
-,O
fund,O
concept,O
as,O
one,O
of,O
the,O
significant,O
events,O
of,O
the,O
past,O
century,O
.,O
Actually,O
",",O
about,B-DURATION
two,I-DURATION
years,I-DURATION
ago,I-DURATION
",",O
the,O
Journal,O
listed,O
the,O
creation,O
of,O
the,O
money,O
fund,O
as,O
one,O
of,O
the,O
10,O
most,O
significant,O
events,O
in,O
the,O
world,O
of,O
finance,O
in,O
the,B-DATE
20th,I-DATE
century,I-DATE
.,O
But,O
the,O
Reserve,O
Fund,O
",",O
America,O
',O
s,O
first,O
money,O
fund,O
",",O
was,O
not,O
named,O
",",O
nor,O
were,O
the,O
creators,O
of,O
the,O
money,O
-,O
fund,O
concept,O
",",O
Harry,O
Brown,O
and,O
myself,O
.,O
We,O
innovated,O
telephone,O
redemptions,O
",",O
daily,O
dividends,O
",",O
total,O
elimination,O
of,O
share,O
certificates,O
and,O
the,O
constant,O
$,O
1,O
pershare,O
pricing,O
",",O
all,O
of,O
which,O
were,O
painfully,O
thought,O
out,O
and,O
not,O
the,O
result,O
of,O
some,O
inadvertence,O
on,O
the,O
part,O
of,O
the,O
SEC,O
.,O
BRUCE,O
R,O
.,O
BENT,O
President,O
The,O
Reserve,O
Fund,O
New,O
York,O
