NEWARK,O,
",",O,
N,O,
.,O,
J,O,
.,O,
_,O,
A,O,
new,O,
Essex,O,
County,O,
task,O,
force,O,
began,O,
delving,O,
Thursday,B-DATE,
into,O,
the,O,
slayings,O,
of,O,
14,O,
black,O,
women,O,
over,O,
the,B-DURATION,
last,I-DURATION,
five,I-DURATION,
years,I-DURATION,
in,O,
the,O,
Newark,O,
area,O,
",",O,
as,O,
law,O,
-,O,
enforcement,O,
officials,O,
acknowledged,O,
that,O,
they,O,
needed,O,
to,O,
work,O,
harder,O,
to,O,
solve,O,
the,O,
cases,O,
of,O,
murdered,O,
women,O,
.,O,
The,O,
police,O,
and,O,
prosecutors,O,
said,O,
they,O,
had,O,
identified,O,
different,O,
suspects,O,
in,O,
six,O,
of,O,
the,O,
cases,O,
and,O,
had,O,
yet,O,
to,O,
find,O,
any,O,
pattern,O,
linking,O,
the,O,
killings,O,
or,O,
the,O,
victims,O,
",",O,
several,O,
of,O,
whom,O,
were,O,
believed,O,
to,O,
be,O,
prostitutes,O,
.,O,
State,O,
",",O,
county,O,
and,O,
local,O,
law,O,
-,O,
enforcement,O,
officials,O,
have,O,
expressed,O,
concerns,O,
in,O,
recent,B-DURATION,
months,I-DURATION,
about,O,
a,O,
possible,O,
pattern,O,
of,O,
murdered,O,
women,O,
and,O,
a,O,
disproportionate,O,
number,O,
of,O,
unsolved,O,
cases,O,
.,O,
Citing,O,
an,O,
example,O,
",",O,
Sgt,O,
.,O,
Derek,O,
Glenn,O,
",",O,
a,O,
spokesman,O,
for,O,
the,O,
Newark,O,
Police,O,
Department,O,
",",O,
said,O,
that,O,
of,O,
nine,O,
women,O,
who,O,
had,O,
been,O,
killed,O,
last,B-DATE,
year,I-DATE,
",",O,
suspects,O,
had,O,
been,O,
arrested,O,
in,O,
only,O,
four,O,
cases,O,
.,O,
But,O,
over,O,
all,O,
",",O,
arrests,O,
were,O,
made,O,
in,O,
more,O,
than,O,
60,O,
percent,O,
of,O,
murder,O,
cases,O,
",",O,
he,O,
said,O,
.,O,
Eight,O,
of,O,
the,O,
14,O,
killings,O,
since,O,
1993,B-DATE,
were,O,
already,O,
under,O,
investigation,O,
by,O,
the,O,
Newark,O,
Police,O,
Department,O,
",",O,
Glenn,O,
said,O,
.,O,
Of,O,
the,O,
eight,O,
victims,O,
",",O,
three,O,
were,O,
stabbed,O,
",",O,
two,O,
were,O,
strangled,O,
",",O,
two,O,
were,O,
beaten,O,
to,O,
death,O,
and,O,
one,O,
was,O,
asphyxiated,O,
",",O,
he,O,
said,O,
",",O,
and,O,
these,O,
different,O,
methods,O,
of,O,
killing,O,
and,O,
other,O,
evidence,O,
seem,O,
to,O,
indicate,O,
that,O,
the,O,
eight,O,
cases,O,
are,O,
not,O,
related,O,
.,O,
But,O,
with,O,
the,O,
task,O,
-,O,
force,O,
investigation,O,
just,O,
getting,O,
under,O,
way,O,
",",O,
officials,O,
have,O,
been,O,
careful,O,
not,O,
to,O,
draw,O,
any,O,
firm,O,
conclusions,O,
",",O,
leaving,O,
open,O,
the,O,
possibility,O,
of,O,
a,O,
serial,O,
killer,O,
in,O,
some,O,
of,O,
the,O,
cases,O,
.,O,
There,O,
have,O,
been,O,
no,O,
arrests,O,
in,O,
any,O,
of,O,
the,O,
slayings,O,
.,O,
``,O,
I,O,
haven,O,
',O,
t,O,
seen,O,
a,O,
pattern,O,
yet,O,
",",O,
'',O,
said,O,
Patricia,O,
Hurt,O,
",",O,
the,O,
Essex,O,
County,O,
prosecutor,O,
",",O,
who,O,
created,O,
the,O,
task,O,
force,O,
on,O,
Tuesday,B-DATE,
.,O,
``,O,
The,O,
type,O,
of,O,
lifestyle,O,
these,O,
women,O,
have,O,
is,O,
extremely,O,
dangerous,O,
",''",O,
she,O,
said,O,
.,O,
