token,tag
Security,O
Pacific,O
Corp,O
.,O
has,O
set,O
its,O
sights,O
on,O
buying,O
its,O
second,O
bank,O
holding,O
company,O
this,B-DATE
year,I-DATE
.,O
Security,O
said,O
it,O
signed,O
a,O
letter,O
of,O
intent,O
to,O
purchase,O
La,O
Jolla,O
Bancorp,O
",",O
agreeing,O
to,O
pay,O
$,O
15,O
of,O
its,O
own,O
stock,O
for,O
each,O
share,O
of,O
La,O
Jolla,O
.,O
Based,O
on,O
the,O
current,B-DATE
number,O
of,O
La,O
Jolla,O
shares,O
",",O
that,O
gives,O
the,O
transaction,O
a,O
value,O
of,O
$,O
104,O
million,O
.,O
La,O
Jolla,O
is,O
the,O
parent,O
company,O
of,O
La,O
Jolla,O
Bank,O
amp,O
Trust,O
Co,O
".,",O
which,O
has,O
12,O
branches,O
in,O
San,O
Diego,O
County,O
.,O
As,O
of,O
Sept,B-DATE
.,I-DATE
30,I-DATE
",",O
the,O
bank,O
had,O
assets,O
of,O
$,O
511,O
million,O
and,O
deposits,O
of,O
$,O
469,O
million,O
",",O
Security,O
Pacific,O
said,O
.,O
Earlier,B-DATE
this,I-DATE
month,I-DATE
",",O
Security,O
Pacific,O
",",O
which,O
is,O
among,O
the,O
10,O
largest,O
bank,O
holding,O
companies,O
in,O
the,O
U,O
.,O
S,O
".,",O
completed,O
the,O
acquisition,O
of,O
San,O
Diego,O
-,O
based,O
Southwest,O
Bancorp,O
.,O
